"response","PTCH2","FBN2","C19orf42","RIC8B","HSP90B1","MAZ","NDUFA10","GALNT12","HOXA4","ZFP36L2","PTCD2","NAT11","PACS1","LIMCH1","DCXR","CPLX2","M6PRBP1","FNDC3B","FNDC3A","EPHX1","B3GALT4","SAPS1","EXO1","ANAPC10","CXorf45","PRDX6","MAP3K12","RAB38","NYX","SPINK1","NRIP1","SLC41A3","X41338","SEC16A","DCP1A","NDRG4","MLNR","TSGA14","SPCS3","COL6A3","PGM3","ABBA.1","TESC","RGS5","CADM3","CNOT1","OR7C1","MTFR1","HMBS","RBM15B","CYP2A13","UPK1A","IPP","PCGF3","ATG9A","ETV5","FER","ARD1A","GOSR1","CDH3","MYO1C","SPARC","C19orf10","VPS13A","TRIM36","SF1","PDX1","MED13L","HIST1H2BM","MARK3","ETV3","EMR3","KCTD9","CSTF1","PRR14","HABP2","CLMN","LAMB3","DIXDC1","COL11A1","PCNA","HPN","MDN1","FAT","H2AFX","AR","PYY","BCAP29","CNN2","RUVBL1","MXD4","PPP1R16B","MMP9","CRYL1","CARD14","GDF15","FNDC4","PBK","ORM1","PCM1","EPB41L4A","TGM3","SNX26","PIR","RPA4","ACTR3B","SMCHD1","RUNX1","B3GALT1","NOLC1","BANK1","FLG","CEBPB","AQP4","FAM117A","TRMT5","NUMA1","TCTA","WBP2","SCRIB","ABCC1","MAP9","C17orf81","IGSF2","NDN","CRYGA","ANKFY1","GNL3L","CEL","COL9A1","APOL3","C14orf130","COL1A1","NDUFB1","TRRAP","TNFRSF21","TCF25","C19orf53","NRL","CLDN10","SEPHS1","MCPH1","ZNF140","RPE","PKN1","NARFL","TCEB2","HMGA1","PTPN9","EGR3","SLC5A7","NEUROD4","NME5","TCF3","HLA.F","TCTN3","QSOX1","CLIC2","CLOCK","MACROD1","PGR","RET","EIF4H","FGF6","SIKE","NDUFS8","PLAGL2","SLC31A1","CDK4","ZNF189","RHBDD3","CTPS2","PIGA","HOXC10","C1orf41","FAM18B","PPEF1","AYTL2","FNTB","MCM7","CCL4","TCERG1","LSM7","HTR4","TMEM185B","EIF4G1","SIAH1","RELN","OTOF","BRD9","GAL3ST1","SLC38A6","LY6G5C","THBS2","CEP110","PRKAR2A","STAU2","AMT","BBS1","NPTX2"
349,3.608411519,9.23895221,8.082656325,5.612397106,8.632761067,5.91761437,8.519689517,4.893111241,3.682924309,5.051626665,5.623174421,4.470012992,4.683366681,4.955716768,7.528999627,3.474142368,6.960160263,7.552164011,5.442185466,7.360147965,4.077891914,5.089996732,6.220557822,5.823835625,5.85417024,10.43279126,5.710471617,5.885849764,3.265338909,3.355812405,7.094794355,7.469199735,7.441071997,7.341169139,6.656416134,6.359938391,3.103091192,3.940264572,5.317385424,9.373544239,4.997455682,3.832482219,3.496170503,5.368045597,3.356420536,6.33921187,3.432331623,5.787333276,6.740914376,7.782378592,3.613403027,3.837439011,5.2898167,5.838350285,6.17335141,7.483348862,4.754657154,9.003903021,6.103166287,7.992721941,5.60057163,8.735962931,6.564207533,4.685763305,2.640662972,6.352625537,3.349524482,6.197496732,3.40176076,6.544735023,3.263324082,3.080613759,3.766640313,5.618925159,5.689306477,3.404598874,3.742655241,6.317802736,3.885238526,4.939903959,9.1957849,5.262414046,6.851752377,7.885614366,5.321706289,4.663688172,3.065387536,4.057933899,6.324307747,8.571369825,5.851534415,3.888968849,7.631437533,3.998171096,3.451905825,3.95755022,4.626536547,6.081214087,3.132007635,5.760128867,3.246684213,3.336490352,3.729893388,3.649294119,2.90577021,5.710610976,5.692841714,3.785060882,3.062964123,7.675652683,3.478950408,2.693051508,9.358400628,3.121390282,7.080014808,9.057982471,3.515559328,4.743359752,5.386196682,6.779310778,6.008654128,6.388091145,8.026842533,3.453369991,7.647271105,3.320161922,4.178202393,5.02507466,3.607437218,4.029374184,3.817564943,7.001815682,7.429555898,9.107526313,6.191947477,6.308100262,7.439493712,10.35666192,3.425843744,6.588718752,10.2155527,3.486531736,6.469746014,5.434427799,6.626721901,4.483044105,9.002300153,6.602809057,5.647839912,3.38602455,3.056974683,3.477313847,6.478010801,4.986113632,7.031231892,7.328362935,6.318401308,4.174779729,6.29798703,6.035500379,2.965156403,3.357380851,9.22117245,3.856600393,4.578953082,7.72668965,6.186425309,5.569688873,10.55882193,6.024853228,3.503513145,4.567112054,4.902338401,3.589844501,7.17265503,5.941420382,3.257052129,6.919239515,4.012675683,8.930118473,5.860307266,7.98414514,8.65118114,3.424943707,6.62355892,7.855380077,5.712295352,3.948992662,2.97053153,7.128207243,3.360154798,3.870882703,3.617496499,7.006929539,4.505927947,5.808428088,5.221761598,4.377149751,6.478386865,7.753353468
297,3.709310192,3.107159116,8.959119254,5.128078518,8.813323134,5.44626653,8.923617467,5.73061846,3.855758549,4.80845961,4.625490807,4.878532749,4.318072876,3.521447324,6.27790869,3.630934967,7.080716216,8.532694907,5.455168913,8.252632664,5.371497233,5.002473569,5.630418672,6.075141252,4.773660198,10.42803718,5.016982178,4.244848964,3.550558218,3.28601537,7.897557171,6.936771094,7.518302333,7.284435405,6.388921473,4.430460336,3.087413633,3.582250079,6.436314414,9.171119824,5.910934083,3.879091852,3.194090427,6.984074803,3.532675053,6.38529592,3.160538216,6.250755104,6.162254091,7.789402701,3.828416025,3.234836723,5.091301724,5.272352566,5.645961042,3.96520873,4.343502923,6.368578529,6.746406683,4.829535582,6.14471456,9.061313175,7.073417563,4.613640095,4.724993081,6.615773077,3.281025428,5.566564273,3.497334375,5.792090151,3.316077229,2.919347186,5.38404764,6.27646281,6.336061925,3.433518332,4.158180674,6.002895173,4.745396849,7.072793377,9.046197788,6.455486514,5.063012361,7.891539909,5.424147319,6.271207389,3.194620858,4.682134665,5.570245779,8.616701614,5.712468226,5.029676808,5.304954942,4.896091503,3.487440419,3.633058409,4.556638073,8.010311089,3.175292938,6.207307956,3.522768524,3.274686544,4.020281261,4.998622966,2.980193543,5.82997546,5.611695527,3.574839368,3.061928342,6.587086642,3.854897386,2.825211816,10.21822576,3.062717309,7.677924444,8.690501589,3.908750661,7.153054384,6.599485212,6.998960076,5.890881088,7.044356262,7.237995167,3.315276317,7.473418025,3.31908483,5.033734522,5.230431106,3.234321899,5.634687657,5.742685665,6.497005505,7.560200571,9.318428202,5.976554946,6.424730142,7.234401722,11.06539789,3.409519128,8.299408714,6.802782478,3.169987372,6.662692603,5.684533977,6.543477103,5.226815661,7.708852242,5.819526389,5.732018848,4.062903864,3.247229856,3.583547995,5.831088878,4.733151382,8.656348263,7.543615628,6.610783695,4.116874733,6.99539358,5.572787527,2.857062292,5.352808299,8.960969418,3.709321763,4.127335528,8.032403958,5.475094271,6.220743788,9.291418329,6.14145156,3.599255683,4.739169965,4.331281905,3.445015983,6.781721295,5.551981611,3.500262264,6.79997137,3.836315748,7.398879747,6.381328672,6.884507139,7.697747611,3.364185162,6.588963913,7.81961604,5.534456303,3.5060235,2.914535502,6.34418509,3.357195713,4.099031195,3.264045797,7.625966075,4.691782595,5.379625059,5.40844792,4.830376904,7.286069675,6.979205891
1158,4.343689148,5.323757793,7.857130842,5.010227074,8.507077563,5.68969465,8.181218391,4.244519901,5.726009078,4.560115304,4.864296493,5.125619049,4.322840415,4.927653106,8.263021851,3.397878275,7.016176634,6.93278551,6.136483337,8.100123643,5.612026724,4.13447066,5.146805283,5.070845681,4.080653441,10.37414455,5.179089337,4.940741217,3.920192821,3.304497551,9.012756829,6.644689501,7.282299599,6.06393401,5.645138033,4.53894493,3.055241221,3.998451325,6.188714547,9.352934481,5.254276807,3.730262501,3.070594317,5.624611415,3.471081154,6.053439053,3.309444434,5.812023813,5.303009642,6.422462371,3.871807782,5.297821533,5.526519895,5.15638896,5.682069816,6.236584174,4.622024553,7.150054195,5.270497661,6.390759107,6.31124262,8.112680664,6.781652067,4.278115349,3.492180575,6.043495611,3.38449578,5.281564605,3.305197155,5.703088464,3.31829869,3.288361869,5.879219205,5.816332532,6.648329382,3.633878472,4.685950612,5.935286019,3.745098902,4.398079799,8.287162529,6.835321549,6.125579796,7.318885887,4.840933668,3.831463241,3.218004128,4.150650487,5.309736263,7.311077388,4.974117483,4.205423833,5.507429915,6.17148072,3.434494612,3.550485649,4.747748922,7.83580457,2.932246026,6.876549077,3.332896349,3.906198096,3.958697136,5.289198407,3.132006223,5.363218136,5.628503501,3.690405995,3.464274892,6.098673554,5.535858772,3.121799555,9.498423169,3.197404792,6.90633721,9.615989557,3.119285333,6.13434312,6.022363918,7.098937417,5.286193933,4.402359722,4.386588245,3.751483686,5.024482971,3.757603849,3.861531658,4.363791213,3.28591282,4.199953704,4.090152973,6.772636853,6.157568521,10.99671561,5.255402359,5.509480008,6.190338173,10.29747999,3.694098534,8.119644867,6.259319445,3.530068604,6.539885793,4.984316753,5.864449625,5.594262064,7.977397326,6.465124941,5.925904897,4.349196175,3.30626811,3.947238205,6.1728221,4.575922115,7.070253635,7.297275382,5.180094146,4.614050066,5.178455297,7.213961075,3.233454966,3.584490274,8.701383462,4.282580569,3.975789817,8.277769955,5.433006441,5.338485183,9.307941477,6.128683017,3.433963462,5.595416962,5.204890197,3.882241522,6.744595002,6.24694235,3.256452889,5.634654647,4.537701378,7.076260743,4.500593311,7.607620415,7.987206233,3.481090753,6.709657792,6.761398954,5.450636501,3.746786764,3.247508756,5.483379863,3.498589704,7.406753218,4.506420181,5.163199427,3.643998282,5.402739248,5.277491594,6.043382632,6.773436651,7.738585655
1579,4.098993781,4.229110857,8.221393741,5.355822618,9.321792841,5.6526345,8.490112591,4.835548816,3.86809938,5.024990824,4.142181863,5.225580354,4.168600968,4.836198712,7.529011904,3.265213986,7.590134026,8.286539713,5.786002147,8.276490782,5.335438198,4.9314793,5.369430544,6.188478678,5.818271172,9.753457529,4.476479728,4.450529027,3.402155411,3.149790991,8.699349518,6.606735255,8.190018599,7.669989793,6.346328549,3.778657094,3.042604891,3.949399638,7.00802984,10.78071987,5.928810748,3.979462702,3.187138641,6.906445573,3.477027211,6.195391133,3.276596843,5.670955065,6.025118098,7.022306851,3.616783377,3.625757774,5.876829696,5.258241523,5.822656112,5.618556337,4.143841869,7.162319561,6.380625011,7.066589178,6.967787028,10.28000029,7.088897394,4.845577816,3.719447941,6.304632486,3.387834329,5.514408628,3.378092666,5.877686481,3.13257127,3.030901314,6.295810685,6.662050065,6.602943134,3.691571125,4.599103893,6.166706945,4.506038396,9.531566364,9.165307721,4.375112632,5.750308409,7.675367008,5.284697324,6.305273569,3.132058484,4.759855987,6.84531661,7.82894222,5.484249224,3.805520716,5.494475732,6.495565709,3.34632909,4.102854192,4.454236028,8.392503742,2.898114027,5.927511783,3.112276433,3.585874523,3.761095059,6.278706511,2.974326269,5.533606705,5.044980701,3.736176047,3.195670325,6.393824972,4.965642773,2.912970447,10.14365537,3.104756141,6.001356821,9.558991907,3.62173577,6.621730293,5.726676971,7.391315317,5.592569839,4.454990264,6.592442551,3.572355944,6.603866949,3.384877137,4.08284308,4.243394686,2.898703507,4.174106751,4.827562898,6.391155991,8.781450568,9.821469406,5.159867642,6.883767459,7.858844114,9.400523785,3.430447957,9.307163001,7.663004804,3.091318513,6.529960813,5.485154553,4.828396364,4.840998861,7.287566412,6.806135787,5.702099639,3.594051869,3.329613785,3.777074879,5.493883539,4.901370734,8.383679115,7.158056907,6.112267045,5.586125437,6.619645619,6.593680849,3.268388511,4.152460168,8.933240675,3.778446853,4.260706234,8.584671935,6.139528558,6.107924856,9.412203625,6.081083051,3.544336948,6.229762333,5.123758315,3.406942222,7.842717577,6.932310735,4.240808652,7.40596074,4.141622907,7.184645958,5.674912373,7.896841518,8.120939932,3.398709513,7.832256883,7.220398551,6.127101533,3.886532282,2.998789767,6.715232969,3.618317835,5.071560562,3.84652691,9.22730937,3.705787293,5.435902682,5.41256274,6.618837918,6.966617574,6.065896311
1103,3.785675856,3.458761168,8.870138825,5.175211605,8.956225299,5.391997794,8.314597211,3.764448156,4.061601098,4.387514889,5.670665757,4.715651722,4.592014869,4.603747331,8.836107291,3.444633897,4.938845983,6.626156851,5.945909846,9.08198072,4.852463026,4.627955953,4.280758312,4.728508373,4.241821428,10.30384539,6.057195703,5.561648745,3.443887249,3.13884549,6.153414106,6.691725099,6.968112695,6.564198344,6.209804205,3.745153182,3.111606123,3.636418628,5.021192815,6.843508024,4.019416644,3.959236994,2.788824254,5.142460793,3.550156578,6.50060887,3.363919378,5.459629979,6.099366593,7.077527689,3.833024987,3.482285439,5.102255593,5.134853998,4.714416376,4.860291919,5.343441656,6.092580697,5.998507967,6.245202474,5.970558825,8.361125218,5.200357604,4.42570355,3.172982744,6.00155715,3.695306891,5.188261941,3.690209885,6.105125868,3.21471813,3.239008753,4.817652765,5.767527195,6.142671123,3.616800424,5.76437536,6.629790493,4.528322231,6.60028873,7.340255027,4.796338906,4.669840293,8.400913955,4.974413715,3.84045313,3.246002341,4.25557971,5.014233694,7.380621048,5.5673153,4.876123361,3.935994724,5.114299794,3.265454092,3.733045742,4.509920185,5.68618033,3.121389808,6.722838064,4.139782244,3.484717937,3.866662034,3.848059832,3.067343595,5.85039928,5.535654961,3.729587658,3.505860849,6.749067299,3.630276236,2.995570932,9.593801418,3.194205278,7.642829212,8.930822954,3.315435817,7.129374057,4.834463238,7.300354655,5.100632025,5.009017018,4.851777726,3.690858651,3.735638964,3.43944552,4.094668412,4.707136028,3.394729845,3.247710256,4.419096336,6.069044059,5.533877804,10.16397069,6.221493901,3.872179244,6.884750728,11.07859794,3.517218591,3.511704162,7.825328486,3.241696051,6.102057234,4.597329244,7.193175654,5.484410027,7.727567152,6.296494629,5.515816398,4.142722221,3.413195206,3.750813895,4.9825521,4.619569951,5.889849737,7.288960109,4.825603913,3.79282494,5.734261937,5.004365188,3.286672955,3.645226557,9.102925296,3.862285473,3.845271237,7.96236034,4.847837776,4.984683643,9.779342843,5.447518894,3.080484294,4.824979225,4.359531349,3.332972949,5.93265451,5.703369442,3.309884999,6.232089456,4.142454249,8.099735779,3.130255541,7.47099244,7.342295535,3.471443152,5.798636728,7.064480302,5.888764798,3.836782838,3.185773468,5.92993677,3.410725648,4.865118264,3.955649021,4.455754889,3.923887447,5.354541434,5.405098864,6.020379107,6.803271686,4.262348519
75,4.334743154,4.27456911,7.886559911,4.449720072,9.198902406,5.679292057,8.284796007,5.08267289,4.317217858,4.606648403,4.732688415,5.705392879,4.907027166,4.676941343,7.340222966,3.395247912,7.749070574,8.700048285,5.475655515,8.828128831,5.009235084,5.038644754,4.93327553,5.126908293,4.378887237,10.20164624,4.525373127,4.602181654,3.109480463,3.271234038,6.461100698,6.329160039,6.762133821,8.229228235,6.076948326,5.280526687,2.925821433,3.526082365,5.309491481,10.84263328,5.278707645,3.75055591,3.33346467,6.573552658,3.735449321,6.522868954,3.443500438,5.611554269,6.505944297,7.099157881,3.713551707,3.589209489,5.394443069,5.52963072,5.599938714,5.247791369,4.316636885,6.24250615,6.332916694,6.404239071,7.275160164,10.01999328,7.665874991,4.483953634,3.934221949,6.666299322,3.404100141,6.308761883,3.706120246,5.637418557,3.139788801,2.955345274,5.445728712,5.106142611,6.161736068,3.596976236,4.673710956,5.913665273,4.572718728,8.289439621,8.421186515,4.336114242,5.341059031,7.594705822,5.536083667,4.143808556,3.155125497,4.249630114,5.87443322,7.673104048,6.205878842,5.134394984,7.586695045,4.440489657,3.299355468,4.143691024,4.430026761,7.871436505,3.211261824,5.806494851,3.31920035,3.834164416,3.755368871,4.618873532,2.881907919,4.805531147,5.293924553,3.702272682,3.407099296,6.055263235,4.297786696,3.197953648,10.00094852,3.154562263,7.877184325,9.803207723,3.869535766,7.008792081,6.310510717,7.685772286,5.665977753,4.716254082,7.02773578,3.702665731,5.512945609,3.397711578,4.351870404,5.42517671,3.379250774,3.466160125,5.059253019,6.301528012,8.998075177,9.621078191,5.224350466,6.250945745,7.354107437,9.247093066,3.236901334,8.149570223,6.461440478,3.17955956,6.024541813,4.807018681,5.867654292,4.719079812,7.531279956,6.448567919,5.838036971,3.609911067,3.370105753,3.896913007,4.799920695,4.720263675,8.661707,6.936896421,5.742166423,4.305791517,7.302331291,5.323604983,2.889357739,3.658716621,8.428291925,4.038362595,3.972507015,8.957498944,5.060942762,6.447422917,9.189311366,6.940333045,3.471198894,4.470291714,4.445983253,3.589163075,6.513533765,5.655047185,3.663048684,7.285941174,4.184985332,7.064758057,5.809897826,7.25870864,6.551641735,3.2796392,6.690061186,7.670135604,7.210136077,4.168742193,2.832232927,5.643006868,3.418752868,3.93088466,3.738193303,8.910072203,4.323000318,5.300122104,4.943700256,5.811441726,7.906687412,4.855823456
477,4.174136475,4.382448697,8.826546839,5.675750767,8.601762289,5.485846011,7.802576809,5.564552603,3.954948843,4.644021394,4.438537942,4.693923764,4.513527862,4.7438114,6.497136014,3.33231592,7.628624977,7.907773812,5.740123932,6.93409684,5.148436084,5.024940791,5.738827652,5.971377432,5.198515784,10.70086903,4.599237746,7.255422674,3.321861364,5.744230462,8.054430433,6.193845211,7.598300169,7.097514747,5.058718449,3.466097004,3.15412957,3.718366372,7.541820377,9.842399166,6.340194573,3.879768135,3.110019662,6.627993902,3.769459752,6.274549063,3.216916779,5.494175881,8.010857581,6.257647524,3.826089325,3.618734768,5.977247951,4.587394348,5.309057042,4.225973173,4.409964216,7.457449518,5.533840267,7.529801196,5.969389332,9.103605732,7.149218382,4.013521519,3.372328129,5.56145006,3.471108822,4.975177212,3.464428089,5.671612006,3.240607205,3.295879192,6.168365614,5.831833545,6.73981923,3.617297959,4.559990253,5.967584593,4.274940573,5.9061066,9.249861257,4.847277324,5.558123351,6.72973099,5.509093957,4.438063755,3.156790122,4.706194143,6.797707729,7.6074651,5.391107206,4.727711412,6.158859272,6.048041624,3.10187952,3.645938621,4.659319701,7.680728009,3.199677287,5.908291001,3.345870693,3.510704538,3.762091027,5.600692645,2.998505901,5.496580263,5.767442734,3.716797068,3.499258085,5.613472499,5.51394585,3.118286054,9.950331181,3.251415086,6.729151559,10.07425091,3.074347455,5.649038381,5.033161165,6.41166304,5.040310794,4.440763624,4.417438442,3.799091762,5.5686157,3.430302978,3.598401724,4.974539665,3.364042722,7.110296912,5.164504026,6.868400299,7.17977275,10.73460596,5.047408357,7.205518843,7.202410834,10.47585809,3.304750561,9.194121095,8.4617823,3.342802398,6.728149193,5.473549446,5.100434565,4.586025191,7.591168599,6.732131913,5.184200398,5.134655057,3.437401206,3.848653693,4.382056537,5.097938722,8.789127241,6.615257838,6.059927966,5.587627832,5.080190192,5.418781558,2.940965909,3.555475453,8.336611568,3.840620722,4.570212535,8.792726262,5.365553262,6.370702304,9.912460141,6.561701762,3.31298056,5.415708634,5.098529155,3.651233595,8.169874858,5.581982175,3.302940079,6.768375973,4.087961141,6.871360264,6.092374873,7.562781254,8.389526575,3.49418284,6.889867557,6.715969738,5.459235733,5.327167891,3.0177183,5.894134897,3.622457844,5.621384212,3.752728843,7.571232897,3.856240573,5.045523218,4.613252043,4.250699888,7.000157528,4.315695898
8,3.976598209,4.551603601,8.552195562,4.035467993,8.58691868,5.052196546,7.96199691,4.699387542,4.070929351,4.746558399,4.690715666,4.906040705,4.429378007,5.260234737,7.700415905,3.470822068,7.457637631,9.398352935,5.080900946,9.552727722,5.739912841,5.409505792,3.94682589,4.200781592,5.027433424,9.776955244,5.805026069,3.746899191,3.207370519,3.451205325,8.543624949,6.662410651,6.671932322,8.017512897,6.415825566,4.594705594,3.060288083,3.825582661,5.041218976,11.61940696,4.390376809,4.02797094,3.020322469,7.501555867,3.501497799,5.522872904,3.25589589,5.462052504,7.282515245,7.200741788,3.571295518,3.879738787,6.108568165,5.392009721,6.55308598,6.508614602,4.328982471,7.77006689,6.032728812,6.958366858,7.59254566,10.71492171,6.032146646,4.287295431,3.894339393,6.639021246,3.462246385,5.788226853,3.523561238,6.116544491,3.010837269,2.962143547,4.836869112,5.050529238,6.23657235,3.506701399,5.917841054,5.516675573,4.253319923,10.50823594,9.104299927,4.396190053,5.598270065,7.827725792,5.459588083,3.703121846,3.05244782,4.252940542,6.760028029,7.338475389,5.154775935,6.267073692,8.58527238,4.906227645,3.34023723,4.01717661,4.908082883,5.766124971,2.944831518,5.8253115,3.450480573,3.302292797,3.969725439,4.176443149,3.088249458,5.446225759,5.218790543,4.268802965,3.496879859,6.21171648,5.447965778,2.89644457,9.94966546,3.122779662,6.254232395,9.752132642,3.821887719,7.271830162,5.619034007,8.458615752,5.432572993,4.647056962,3.687624288,3.865445954,6.45601168,3.365818478,3.77197067,5.498577165,3.279145791,3.488686733,6.046919823,6.96310554,9.304561469,10.21284871,5.249371879,7.199996525,7.33379685,9.730644267,3.273639396,7.84897063,6.454620474,3.016663958,4.909416757,4.599048486,5.539151118,5.086608583,7.376369326,6.096933547,5.662288075,3.801011939,3.24692235,3.702798027,6.615496173,4.69212646,8.297846295,6.736465932,6.413716627,4.634158963,6.841798599,5.72295456,2.87533315,3.514074595,9.217713104,3.911029664,4.060262022,7.986661902,4.594881647,5.598972184,8.449058068,5.534169042,4.132414849,4.062275606,5.179915618,3.454298792,7.230656257,6.374787577,4.239039646,7.325093229,4.058448447,6.692694031,5.308487494,7.600124,6.835251086,3.332695889,6.356889426,8.031117948,5.300011891,4.22789499,3.040989309,5.634452361,3.470020814,5.104054485,3.723838502,9.737497095,3.733177247,5.843115683,6.135973506,5.870134309,6.907410119,6.230656404
1462,4.163559085,3.309609437,7.947545447,5.720436745,8.904464381,5.261891186,7.92517093,5.723109075,7.424997638,4.9682588,4.349814928,5.303204931,4.537752913,4.729222211,7.372301955,3.989998242,6.388841482,7.797478973,6.132763753,6.750511545,4.315344183,4.842551571,3.427009447,4.73547907,4.316025148,9.812917993,5.128539703,5.590900291,3.448740939,3.329911825,7.344978241,5.682922702,6.234666012,6.741626217,6.824250631,4.258618938,3.123117797,4.028309442,5.195839106,8.871171196,5.115238327,3.716397488,3.744612862,5.648387317,5.384299464,6.46719208,3.421225688,5.222922669,6.154411608,7.505279734,4.088902083,3.615640188,4.757092901,5.167279701,5.730527561,4.610030513,5.138799409,5.578919002,5.861599334,7.864425064,5.060372862,9.252713068,6.552004838,4.784145368,3.247821206,5.664670036,3.424274976,5.293531988,3.396729673,5.306604246,3.58759018,3.140361731,5.300656427,5.300599876,5.826806423,3.330695356,4.382338924,5.965447523,4.469569036,4.098255578,7.081922387,6.147153675,5.562440535,8.20580324,5.1894916,5.30498543,3.335672758,3.777211864,5.638618089,7.097319914,5.956031607,4.294982599,6.039206563,5.134817188,3.536787067,3.907710926,4.569474836,4.979918377,3.205892261,6.177146526,3.520179117,3.536607693,4.086784139,3.580157683,2.919323725,5.421784143,5.258009562,3.679321914,3.323317458,5.377006996,3.963006467,2.961853879,9.838065736,3.218227235,7.162320022,8.632210916,3.872759317,6.122398791,4.621165297,6.391266275,4.763895975,4.789420811,4.536989415,3.938241717,6.604672101,3.778289228,3.670970188,4.453012726,3.137147038,3.794515123,4.396325826,5.147746976,6.665845072,9.396219325,4.734647712,6.22657521,7.283152238,10.0052363,3.457737565,3.826107853,7.101890257,3.189535486,6.43747258,5.255901651,5.182751077,4.520571685,7.930585128,5.210736436,5.13910976,4.118278131,3.443915317,3.783916848,5.516519769,4.790249052,7.114798758,6.591026573,5.473814855,4.091309795,5.280644061,5.719559594,2.835301789,3.759866449,8.554214803,3.915890226,3.87420815,7.909644275,5.421470207,5.793824348,10.3418136,6.139148022,3.692540267,4.263055818,4.327014071,3.348693715,5.60258991,5.724353555,3.367837434,5.03815207,3.926033978,6.067883511,5.614329045,6.862876534,8.528422632,3.419904644,6.304010899,6.790011451,5.627196987,3.607512509,3.186707904,5.409610928,3.652219591,3.775627058,3.545344658,5.841270929,4.04172114,5.468318894,5.473845937,7.065589687,7.373378292,4.621316014
1366,3.745800478,3.129980842,7.963472836,5.811644175,9.196873732,5.514888348,7.977010928,5.580576474,3.86057638,4.554302878,4.652424325,4.444748382,3.92696381,5.69682801,9.672941494,3.504738263,6.333170504,8.759292901,5.081233433,9.010219389,4.947384566,5.125771322,5.952044813,6.911390616,3.91115368,9.532199546,4.74498849,4.045951587,3.476248931,3.562200842,7.270115497,5.541544977,7.611875258,6.847663757,4.760031685,3.027519312,3.124148612,3.545260513,6.336217508,9.04130622,6.18390732,3.403614887,3.256249584,6.042564983,3.447074648,5.986545425,3.278783348,5.703175721,6.518318543,6.799369476,3.810754303,3.556245608,5.988451096,4.426267058,4.700013985,4.353706554,4.199596118,6.887093781,5.653393217,6.878229913,6.347832199,9.105665418,7.214724799,4.573897811,3.15017245,5.762011622,3.357868753,4.796838817,3.643999272,5.3408449,3.139799728,3.006242002,4.910697072,5.691979556,6.230852064,3.244614694,5.769483865,4.480643045,3.580171833,7.091071498,8.951370188,3.758390977,5.017212809,7.409612222,5.46358848,3.64764748,3.302828408,4.293853287,6.036958348,7.687604427,4.981627465,3.897454785,6.61987506,5.033625144,3.238350651,3.696201562,4.13369788,8.101762368,3.437486549,5.364496584,3.495535212,3.320349256,4.087002097,7.322894589,2.9503634,5.063360846,4.630076558,3.770149382,3.406670707,5.720906581,4.678197039,2.901054512,9.916128118,3.284724289,5.869808435,9.644859119,3.468255246,5.798783149,4.985806332,4.702716875,5.060164865,4.65466487,4.555568249,3.649752841,4.631339832,3.375074839,3.890863002,4.531701041,4.266943773,3.216405289,5.573981111,7.243121963,7.290797489,10.35372001,4.402103352,8.102495255,7.002001864,9.20288592,3.439189695,9.429628427,7.979212522,3.417672145,7.602791051,5.244711658,3.939507657,5.664314789,8.119521866,5.784896092,5.886047434,3.795872502,3.236305635,3.43215178,4.523088103,4.353352811,9.432739406,6.790795217,6.857740911,5.373245387,5.646915501,4.713885705,2.901168614,3.934633833,8.466887249,3.918702036,3.724047689,8.878216533,5.0325405,5.887692893,10.31541191,5.340783656,3.558582216,6.226817278,5.081411107,5.028955866,8.442312296,4.898849618,3.598961738,8.414312195,4.099951628,6.628221797,7.647338636,6.787835421,8.439622427,3.448456132,5.017425391,7.525660472,5.555426069,3.775851571,3.032294144,6.328880603,3.509988785,4.517216908,3.629127681,7.592045218,3.854043035,5.023488556,5.12565972,3.927354802,6.904578581,5.01770318
