response,THAP9,LRRFIP1,SPATA6,TBX21,PPIA,NR1H3,SDC4,ASCC3,DEFB1,KCNMB4,GRHPR,CAP1,B4GALT2,BXDC2,SLC13A2,CADM3,CASC5,SLC6A6,SLIT2,MRFAP1L1,HOXC10,HOXA6,HABP2,IL21,KIF18A,CD58,EMID1,RFTN1,RPS23,EEF1G,ORM2,NCOA1,PGK1,ANKRD5,KNG1,RCAN2,SENP2,NAGLU,CGREF1,PYY,FREQ,FUBP1,SLC30A5,BRD8,SPTBN2,MYST4,KIAA0182,BPGM,MAP2K3,IL7R,CAMK2A,EFTUD1,PPP5C,DNAJB14,CSNK1G2,PPL,DKK3,DNAJC6,TSC2,EPB41L5,RPH3AL
517,3.227237675,7.502201505,3.724596181,3.267049539,12.67724155,6.38254052,9.370432796,6.498856874,10.9748401,3.987613501,7.952568236,10.16171916,4.764068548,7.757583504,3.673160889,3.468651509,2.586049022,3.28391524,4.926948613,7.614407797,3.442495433,3.447221988,3.401548943,3.285198295,4.991108239,6.229747666,6.596008287,5.222444113,12.88080326,12.27917059,3.934480414,6.008589848,9.093094485,4.31561506,3.370314255,4.154436486,4.805570605,4.261625524,4.601268662,3.027759568,4.832424753,5.342216716,5.543343167,5.200587947,3.775610783,5.575255896,5.648386659,6.489823466,5.503999533,4.224482216,3.500908603,5.149122382,4.602899198,6.213857425,5.957460241,5.853762516,4.317424069,3.966907343,5.540508595,3.429111832,3.659086429
2606,3.259493729,6.29724851,4.254183656,3.234608714,12.85901499,4.88066353,8.716586303,5.965972182,5.508453814,5.287397178,8.459773167,10.12328139,5.376503003,6.996986384,3.388601485,3.484139307,2.674382485,3.30573475,5.580711828,6.826599884,3.364409484,3.174859716,4.548889388,3.283290456,5.200750617,6.748679221,6.602778367,6.459113509,12.7463707,12.14405402,4.584504037,6.077496885,9.423869537,5.035569512,3.225189635,6.023149429,5.137619404,4.739179959,3.648486065,3.148167464,5.761225148,5.565943791,5.64963061,5.071677083,3.836549505,5.777076384,5.434878629,6.125508696,5.385729456,4.036985839,3.531817862,5.205898673,4.551861485,5.201844382,5.769769456,5.81508157,4.621650487,4.266031728,5.845399026,3.756457168,4.454244313
2031,3.047226945,8.690728559,4.482530166,3.065910769,12.5908521,4.305641941,6.871108763,6.601623002,5.010157911,5.040365816,8.021194849,9.314145495,5.201223707,6.624782853,3.374794209,3.459785922,2.627803368,3.530805894,7.394721734,8.476761652,3.717505322,3.204468459,3.694456727,3.092875349,4.071097821,5.262020412,8.217694026,6.05593244,12.81041817,12.40135467,3.215924122,7.336497843,9.239187693,5.52651488,3.196322514,5.734466518,5.942570434,4.908586402,4.265417749,3.138461024,4.464910637,5.588503059,5.673091321,5.927575439,4.097886174,6.038405131,6.782603256,5.104567722,6.475756681,4.512159942,3.559384093,5.51785834,4.454455939,5.936367638,6.093783118,8.755476556,5.671754089,3.940827407,7.167546471,3.843405084,3.409607173
1914,2.964881878,6.948421418,3.502634562,3.552761957,12.84033912,5.595083296,8.358461665,5.568117327,9.755314873,5.162306191,8.265117818,10.5883022,5.631109653,6.913150738,3.813184054,3.619681436,2.79736943,3.465484948,5.789273138,7.266418692,3.57042322,3.300339432,3.447867309,3.302891982,4.35495002,6.469536868,6.391388352,7.122004859,12.77687716,12.46982996,3.551229834,5.85123377,9.087092768,4.732200349,3.34118611,4.285732952,4.416354285,4.228014523,3.663547572,3.269522659,4.773785034,5.299152529,5.431399918,5.077253523,3.76476005,5.990158424,5.321712757,6.092014126,5.696837984,5.751158996,3.462985465,4.374430476,4.172989304,5.789627169,5.536633658,6.531081804,4.031569629,3.762535024,5.151120931,3.604893307,3.725922567
1189,3.0827195,6.809628804,3.970413129,3.711476674,12.59479271,5.833903644,8.680790988,6.120171577,9.340687506,5.401171708,7.65670035,10.3659869,5.18701386,7.595625137,3.35349658,3.448430042,2.698447472,3.468753914,5.413082323,7.612826999,3.597316172,3.376082057,3.521450079,3.241598448,4.64919071,5.025958868,6.252277505,7.55993379,12.86363645,12.14084615,3.237614214,5.830005645,8.661652967,5.425484334,3.337462251,4.773623781,5.075419085,4.56250412,3.973802013,3.129782172,4.248747873,5.149112611,5.910248922,5.361696583,3.601914593,5.349292164,5.682945735,5.933141241,5.627190083,4.896738989,3.474010752,5.127846374,4.55057313,6.066436276,5.503724459,6.748815552,4.491109573,3.672788524,5.685872677,3.759875792,4.478145015
950,3.285986312,7.17911106,3.655572758,3.26955476,12.68538049,6.288820885,6.841322956,5.876568936,9.536606981,4.704187771,8.225167124,10.38955336,5.209316219,6.925638463,3.404464917,3.574990269,2.885567636,3.404132763,5.847246733,6.839692719,3.597253989,3.385979539,3.628096281,3.298583531,3.803418229,5.593706035,5.516227712,7.611856464,12.7984006,12.51553647,3.593651788,5.815357983,9.132678888,4.601203022,3.194072687,5.454889512,4.510635248,4.888680179,4.652023146,3.099534986,5.499035163,4.848766954,5.46342035,5.025445103,4.228109673,5.187083956,4.825801086,6.259110651,5.847837202,6.1762214,3.478126989,6.029152399,4.119882765,6.260940202,5.627203,6.473606421,4.810109124,3.26289429,5.571908149,3.493836397,3.580538292
699,2.9018662,6.685177063,3.423344463,3.202304408,12.88305398,4.797008583,9.283828363,6.048442638,10.23565463,4.406436123,8.409528192,10.33509085,4.945879581,6.774584197,3.416034396,3.570661204,2.932763798,3.397631551,6.189851548,9.06947845,3.731169433,3.22363969,3.63502879,3.290607824,4.166972442,4.837760924,5.846555029,6.646004455,12.60911379,11.98277829,3.323100128,5.309016229,9.003227254,5.030965112,3.299451757,4.537614179,5.356919507,4.199020919,3.540282023,3.083378202,4.564230796,5.333202312,5.736713033,5.35001154,3.628656568,5.107410576,5.227279253,6.266333329,5.963260885,4.940726075,3.448505788,6.038693644,4.694441954,5.787533757,6.226723954,8.482311538,3.496014542,3.659924489,6.007055677,3.402484377,3.505294516
741,2.981253176,7.439881979,3.534614812,3.172514645,12.75530275,5.079378495,8.947294129,6.777799198,8.528504189,4.252875306,7.987342782,10.46146271,5.192157941,7.032624067,3.609856524,4.935911931,2.583228906,3.312503687,6.378669918,7.485897467,3.450302223,3.226387496,3.435335422,3.21608063,4.32948801,5.229765559,5.831053302,9.426107962,12.94453174,12.1338841,3.240962047,6.04386736,9.858822587,5.025205475,3.258556258,5.874253373,5.240346476,4.214980717,4.076308049,3.218760839,5.567235561,4.917968855,5.265879831,5.291801916,3.530355849,5.167738937,7.249464183,5.531504256,5.51922975,5.37808724,3.525268808,5.019319242,4.775553719,4.979712142,5.743960206,7.893788576,4.364201998,3.637603735,6.227861067,3.46838863,4.626264041
741,2.938302837,8.306046527,3.303048116,2.989243243,12.84256356,5.086784463,9.841667419,6.983819855,10.85372255,4.275370201,7.567728437,9.986968064,5.20478276,6.782572263,3.759049639,3.636603934,2.633854643,3.276730864,7.680333123,7.795962645,3.399142559,3.420854335,3.454553332,3.151043644,4.118377473,5.490972643,5.042827456,9.714597276,12.89307151,12.22938184,3.188825149,6.128424696,9.740435571,4.912980585,3.250623274,5.617236968,6.103528579,4.546247322,3.841060018,3.20486498,6.462878658,5.377339231,5.974893212,5.485211317,3.949704105,5.723825381,8.617471389,5.17902903,6.486823117,4.619087644,3.407862111,5.673792138,5.502988244,6.098847166,6.177449346,8.878897154,3.717775978,4.037178936,7.064217463,3.519998265,4.15297782
685,2.992415355,7.966707159,4.278669508,3.294963534,12.49895022,5.414897327,9.239784824,6.154449621,10.66784775,3.811273944,8.162674522,10.0633462,5.274949101,6.564200787,3.440954813,3.329641703,2.614220179,3.263229507,4.341152305,7.745115935,3.248525961,3.285288194,3.604801481,3.241888329,3.807246127,6.619211483,5.24940993,7.259500769,12.97886832,12.46577488,3.25770449,6.29288384,8.850839805,5.304571356,3.128925249,4.541555493,4.885122039,4.391499274,4.518242173,3.036772431,5.272866525,5.075770135,6.202526668,5.233275168,4.254603652,6.219881207,6.467796199,5.922659799,6.17404593,4.51731328,3.500506392,6.418200831,4.219640041,6.636311416,6.010064664,8.764954886,4.731191915,3.879789725,6.760920709,3.19003669,3.782854275
526,3.321441646,5.190478341,3.749965661,3.498794316,13.01188905,5.566570543,7.744078295,6.232840574,7.363222014,6.959024242,7.936301134,10.24968957,4.673291928,7.975820511,3.46858191,3.490495186,2.856336711,3.330738979,5.010559008,8.056163214,3.86504386,3.518672723,5.364972338,3.422519988,4.883893748,4.531901963,5.237896583,7.144895163,13.00000069,12.44880067,3.49186875,5.803310812,9.686628437,4.570397972,3.298762503,4.84791183,4.91353216,4.759255612,3.945449463,3.974053309,3.696453426,5.69140542,6.268540001,5.897783244,3.635531814,5.938799151,6.041361371,4.621606447,5.319988754,3.826693655,3.526426525,4.969141264,4.878475592,6.739335528,5.607621431,6.293245986,5.210405891,4.205481407,5.754753986,3.835903814,4.282311054
376,3.162513341,4.942282805,3.864186806,3.308471801,12.78976197,6.807992296,6.360805165,4.36975388,10.0250248,3.720359399,8.159150398,9.540813275,4.697440612,6.43383093,3.686420057,3.629358399,2.843186241,3.386706246,4.416110444,8.040812939,3.744481779,3.433043765,3.527825366,3.488919593,3.758547742,6.832353473,7.030304432,5.233551367,12.70335645,12.12721728,3.354867721,4.916990578,9.347776251,4.767973361,3.671675816,3.876107151,4.918378034,4.105569992,4.753427229,3.558993075,4.169677631,5.147714219,4.828266091,5.3232211,3.704516345,4.696455655,3.468439594,6.071639771,4.972967344,4.150247304,3.622898375,4.365275046,4.209126989,6.336251838,5.308187356,4.769197411,3.964242232,3.652058826,5.287747742,3.353363985,4.56405992
360,2.956247814,7.586385586,3.790051436,3.061170098,12.98615748,5.186909917,9.029248634,6.792240614,9.687911177,6.27610651,8.857768622,9.968441189,5.027854883,6.80206606,3.438680828,3.588465086,2.722118557,3.411588438,6.80773235,8.293638628,3.565878498,3.263594158,3.511597041,3.379478186,4.010195652,5.797861269,5.020368424,7.58362638,12.80937465,12.48035189,3.648341342,6.010669124,8.476707274,5.238873367,3.274871064,4.525639207,5.557644124,3.74972348,4.912196512,3.158292717,5.344945202,5.634469976,5.795363338,5.816406268,4.55714066,6.206428508,5.391016713,4.268847073,5.80947082,4.706394311,3.433083892,6.570752102,4.566306797,5.838733251,5.842281759,7.211238649,4.414754646,4.064547896,6.32964704,3.784480591,3.072537282
374,2.987345992,6.303848181,3.431765889,3.64506369,12.75368572,6.191233657,7.037699765,5.796814959,9.068069892,3.666334108,8.231621695,10.1238415,4.477175355,6.604101968,3.617163865,3.501028066,2.789216512,3.586395436,4.930101414,6.62513258,3.749737901,3.457307602,3.665241136,3.520333807,3.558557811,6.391557223,5.885745613,7.121940221,12.95744421,12.31039713,3.357888078,5.053044896,10.26974051,4.002692454,3.328826654,4.39143162,5.210338851,3.843029685,5.262076775,3.217126295,4.222140568,5.152286854,5.320684193,5.247455443,3.469020702,4.826903283,4.395137016,6.24222061,4.925043494,5.796526851,3.742917932,5.152336529,4.498526403,5.802852079,5.130328921,6.482824079,3.936312548,3.720632025,4.866633455,3.615160607,3.810836364
454,3.166192511,7.177543783,3.449771951,3.289524613,12.70694134,5.355315336,8.111666292,7.215614313,6.227384147,4.955466337,7.766918482,11.1262334,5.898638472,5.856755674,3.682541275,3.528167918,2.800826256,3.448616185,5.552115569,7.391374584,3.823174594,3.353810856,3.399784454,3.233201427,4.01045247,4.784600901,6.639896315,7.287352647,12.68684961,12.45974928,3.557701145,6.635410144,8.741650491,5.943687202,3.243401804,5.13309046,5.498649593,4.902652871,3.73684668,3.120631026,4.848879061,4.871125594,5.346831292,5.560040998,3.47049951,6.304465381,5.986019773,4.844301775,5.908423957,5.375777897,3.647818288,5.729073848,4.043339741,6.089028369,5.819908538,8.29264601,4.109453841,3.235089682,6.33303712,3.63507198,3.588565506
254,2.944437103,6.20412692,3.828226377,3.661323183,12.26727091,6.951056198,7.080555696,5.234763501,10.66496825,3.522109033,8.454124679,10.15719796,4.634989032,6.507888256,3.78506188,4.442494041,2.80577142,3.489323208,4.0819128,6.35344664,3.612375844,3.217066669,3.542777075,3.41194706,4.448710067,5.503346207,6.117296863,7.387416151,12.71210377,11.88779467,3.490736933,5.418862349,9.651069214,4.286699038,3.640293377,3.912974466,4.392627155,4.471704607,3.71014219,3.140258742,4.189262042,4.735985752,4.980737182,5.686222015,3.527614332,6.052457605,5.251029134,4.878263221,5.407407816,4.970688447,3.699904938,4.878655381,5.030382571,5.273074619,5.411271888,4.507615253,3.544335415,3.442768514,4.728397099,3.335459052,3.547693915
219,3.030539341,6.994817982,4.103214801,3.342955222,12.75968921,5.851844908,8.404962485,6.555425601,4.955663209,3.636710461,7.318618796,10.08348063,4.870266501,5.778394514,3.586434494,3.901823031,2.547176962,3.332480786,5.189936282,7.465778245,3.59270795,3.303501648,3.580846824,3.204631438,3.556473896,5.516425629,6.481835269,6.559751787,12.93713231,12.43405359,3.632491177,6.33165422,8.618040298,5.470704794,3.256836961,4.611841835,5.038327593,4.416878817,3.691014831,7.316973237,4.321754313,5.065631264,5.943653403,5.504386344,3.952966477,6.558159093,6.46073847,5.609654,5.831288395,5.320488914,3.561818859,5.788030054,4.246334546,5.471670998,6.294535916,8.457022727,4.594885405,3.434815142,6.262373038,3.431460112,4.412935717
163,3.054312676,6.230885184,4.428722444,3.115695222,12.59215258,5.698004294,8.889653051,6.230672527,10.38320224,3.620362363,8.816684771,10.36497407,5.288119771,6.690842137,3.648745192,3.725909882,2.592428065,3.408859141,6.290968573,7.97124103,3.664888957,3.32363659,3.384156756,3.390913755,4.978451681,5.873294373,5.643337562,7.557134933,12.77671635,12.15887052,3.260555498,5.849521071,9.242736693,6.292183294,3.113186231,5.217705266,5.348700468,4.447345475,4.317006647,3.145930125,5.00190036,5.256821992,5.700101005,5.361057464,3.410450316,5.21300036,6.290001827,5.821264243,5.687446702,5.51169608,3.53374535,5.14516486,4.901925292,5.756273908,5.974939586,5.944227699,4.195917333,3.81362102,6.800621789,3.701882064,3.745457991
1053,3.264478681,7.989273479,3.38569431,3.501072664,12.80341163,5.416244356,8.705758823,6.722755531,6.449885903,4.175716438,8.189582085,10.21692521,5.220450955,6.877665702,3.355830547,3.521225767,2.625300499,3.391387827,4.915759324,8.117468249,3.339355016,3.272775279,3.487687953,3.113990416,4.698117619,5.554001151,5.114921209,7.954231283,13.00154684,12.31157871,3.520077541,6.192331498,9.09158663,5.743891402,3.147479469,4.592094392,5.026817042,4.422923754,3.519166389,10.83862218,5.665879869,5.022726254,6.179074299,5.64506512,3.964032422,5.491349504,5.618374635,4.676998033,5.570547254,5.007632829,3.69363743,6.060814983,4.950353432,6.462225912,5.836479488,7.586315484,3.412217454,3.216995647,5.824845342,3.496818799,4.754063993
2621,2.946351429,7.714986877,3.704541357,3.195158005,12.60111572,6.149525259,7.449291366,7.485561434,6.466849048,5.143244624,7.637037845,9.049760492,5.447269164,6.020522387,3.737695751,3.973395294,2.571896926,3.438513957,6.080560901,8.005092694,3.346637492,3.240994354,3.524714109,3.126215755,4.284273995,5.133546911,6.439137814,6.412723596,13.01241704,12.2517641,3.302040332,6.25747906,9.064852275,6.393484074,3.300397111,5.803818264,5.223557502,4.625487685,4.933291741,3.115869972,4.717822407,5.771990712,6.295146039,5.829338628,3.801174898,7.601882978,6.351016312,6.037271954,5.826401754,5.616503301,3.39321342,6.338875632,4.857943894,5.925127185,5.552259953,8.724787048,4.668769123,3.269214303,6.780591628,3.982608674,5.925844517
2621,2.93455861,8.08610366,3.866675804,3.245922142,12.76937278,6.921317958,7.561919403,7.429322068,6.070512593,4.507813388,7.903154978,8.894073635,4.774542978,6.12739835,3.382888102,3.474619326,2.597622841,3.418335579,5.684660884,8.200595281,3.67280449,3.209943535,3.38708018,3.114581624,4.234854553,5.513592917,7.04987048,7.009670434,13.11850041,12.50755779,3.075816151,6.155515121,9.008421783,6.598622303,3.287932994,4.387122789,6.082701473,4.513273637,4.575607681,2.966751774,4.515764675,6.154715065,6.324630093,6.120775443,3.695101461,7.319926067,6.691509787,5.951524223,5.703920783,5.348075291,3.392036064,6.65418443,5.136641039,6.372318829,5.551324781,7.944091029,3.897367996,3.235225569,6.734098893,4.970921245,4.848800759
1977,3.143216125,7.135507489,4.010346094,3.20400345,12.21929188,6.121667886,7.140811832,7.632575488,4.776405019,6.826890388,7.523899541,9.193448207,5.510673877,7.213004663,3.916311295,3.680612452,2.721981557,3.460289526,5.213246941,7.312979176,3.439515017,3.426492938,3.511565313,3.069018975,4.999366621,4.372441058,7.138121466,6.297798868,12.78890897,12.44319979,3.23535034,6.341556149,8.132797164,4.118968946,3.299612736,4.30532089,5.574518231,4.233193527,5.059793827,3.314633995,5.263369217,5.610040091,5.193531527,5.85960284,3.667628083,6.99917984,6.024101964,4.979849054,5.193043421,4.209405172,3.357655358,4.843702861,4.702792532,5.005709347,6.202116349,8.442615276,3.512677177,3.374850976,6.26313378,4.080631486,3.5871369
1900,2.97870339,7.063428822,3.45526701,3.455167408,12.40996292,6.317242842,7.525993505,7.010088404,6.796875643,4.109900937,8.453250787,10.1380191,5.398083976,6.459914215,3.976893495,3.856131887,2.607382017,3.36736369,4.691606266,7.37765246,3.134374614,3.267407081,3.583951577,3.217116826,4.838035912,6.275193846,6.243992402,7.642560758,12.26451533,11.59171728,3.482808203,6.175560819,9.247175083,5.106156672,3.093538942,4.618028644,5.039962383,4.732810432,4.332563963,3.206215345,6.076853102,5.667838653,5.768439379,5.431867376,3.956716904,5.726567738,6.052304027,5.515849596,5.448020242,5.246734366,3.519578068,5.685256105,4.555732412,6.09879706,5.90785686,6.057692833,3.638080998,3.683035933,7.179638219,3.895780499,3.444263086
1372,2.839807262,6.862397007,3.505000783,3.505127784,12.42555195,5.560085676,8.512008353,5.788520407,9.632371912,2.880975755,7.843962347,9.798135462,4.745503435,6.818466619,3.970383988,3.519519161,2.652816314,3.392173016,3.845133862,7.641457777,3.077816632,3.374089609,3.276395078,3.122750283,4.192559213,6.198688128,7.54815858,7.050766191,12.39772489,11.35906654,3.268685052,6.067775544,9.967785621,4.293032359,3.073081962,5.269569028,5.762851792,4.753451306,4.215112585,3.304469559,6.225195961,5.43046442,5.827530627,5.154983396,3.600987032,6.407359188,7.907042574,5.9794593,6.03943986,5.906358681,3.478132545,4.946076248,6.0340107,5.355691581,5.910652519,6.571852035,3.518406316,4.489135873,7.428311735,3.731397761,4.799234579
148,2.972557585,7.037436525,4.728739301,3.080830211,12.80440846,6.033789123,9.095724576,7.34304417,3.308906138,4.698703395,8.018915142,10.64400511,5.585627347,6.913247084,3.603621478,3.583229136,2.649517687,3.482374569,3.795663468,7.210877311,3.5065887,3.225404279,3.687180657,3.176189436,6.436462476,6.912408789,4.144621371,7.265481134,12.73457484,11.7836816,3.280808851,5.517490984,10.63543284,4.832536688,3.102099696,3.736237993,5.576925535,5.851272665,3.265489432,3.389726119,6.040922275,5.094711092,6.565835045,5.291226778,3.373320006,5.572364734,5.322986157,7.186705637,6.888866131,5.630668512,3.672268323,7.256152528,4.89959774,6.983209346,6.544488597,7.348774072,5.177270338,4.677905416,5.057003118,4.033814323,3.640523089
1285,2.992366599,7.065516554,4.312696865,3.173831434,12.40906678,6.36585518,8.548250436,5.625587456,7.834649078,3.31146604,7.774203526,9.456367075,4.594746364,6.735944344,3.816534296,4.664510435,2.774295536,3.23006076,6.029545724,7.586893376,3.379281054,3.120899444,3.408460101,3.276767916,5.394061223,5.031427779,7.456768497,5.08603237,12.92367703,12.01590706,3.651589341,6.23413636,9.098498796,5.317964992,3.342831553,4.203193394,5.217203376,5.351322905,3.945648242,3.188229639,4.382460307,5.321015473,5.805343978,5.945174466,3.272704669,6.638007286,6.668725632,3.979617168,3.689108618,4.272255876,3.498396628,5.30692515,4.607506639,5.566033941,5.688562577,7.753581576,5.385521591,3.503485121,5.169154007,3.847347488,3.802291822
360,2.921921909,7.608037291,4.262206129,3.010787425,12.32837896,5.432066375,8.006660966,6.792960934,7.395506026,3.696689224,7.403549099,10.33840031,4.742989968,6.295669878,3.595485826,3.772788453,2.595459647,3.661819733,4.280240218,8.240052062,3.480070175,3.208223789,3.389821287,3.141933118,3.585986695,6.434170065,7.183872043,7.420399358,12.32621797,11.76010145,3.351794802,7.218641128,9.525913957,4.181424664,3.022403712,5.012676877,5.485171386,5.244377918,3.613307132,3.082734116,4.453045391,5.854556828,5.68614014,5.596239357,3.964107622,6.626204319,6.809075589,5.582201029,6.452409924,5.257176754,3.45833439,5.530550886,4.663974542,6.766062171,6.367323427,8.759483398,4.390289158,4.423614782,6.744743214,3.523314878,3.959541426
349,3.174416457,6.786012719,3.609925041,3.159934452,12.53560513,5.137600487,8.313455062,6.139063376,4.593332304,10.07298403,7.919966506,9.806596722,5.674971836,6.544483527,3.495083424,3.356420536,2.706274467,3.393846308,6.290487742,8.463632131,3.589844501,3.196850775,3.404598874,3.167028507,4.373631587,4.998752242,5.86338256,5.575971495,12.95652753,12.32227697,3.593134857,6.5272121,9.548871402,5.092460045,3.223650442,4.964138124,5.029446644,3.867750238,3.552609885,3.065387536,4.483566102,6.058333825,6.049775611,5.766608469,3.651750815,6.321295198,6.156130614,4.719295436,5.81853303,5.090343606,3.312576807,6.559111909,4.720290817,6.535346816,6.439985051,7.778143019,3.89838061,3.576370741,8.820585186,4.021064517,4.197244294
297,2.980329014,7.511024508,3.543168618,3.213539163,12.04829811,5.907100812,8.135837645,6.903292087,8.395793767,4.484403389,8.435546152,9.364730207,5.187267489,6.844887801,3.559382926,3.532675053,2.55688594,3.320524171,5.49949484,8.047582259,3.445015983,3.265488717,3.433518332,3.127562716,4.574971682,4.819562055,6.929359465,8.426187832,12.64479169,11.89410815,3.132209452,6.363130959,9.016016084,5.53475431,3.136052386,4.465227845,5.40474607,5.145296423,4.613236977,3.194620858,5.039158526,6.000637571,5.754863654,5.229009904,3.903242431,6.374243533,5.277218714,5.416034783,5.063696906,4.53946354,3.44674724,5.656093446,4.407931462,6.975026557,5.906817031,7.036936723,5.153730914,3.272503925,7.854579655,3.667574055,3.584952984
1158,2.848094131,7.006330017,3.791786395,3.352909569,12.86484414,4.495721962,7.868693339,6.200434539,9.493576479,3.816401483,7.5648612,9.467610152,4.892110304,6.079575603,3.492056709,3.471081154,2.619886028,3.388742835,5.145770171,7.833791718,3.882241522,3.607718269,3.633878472,3.404904292,4.583099299,5.007769683,5.572627838,5.763163931,13.13528922,12.52729933,3.723230342,6.364917185,7.859067137,5.052038794,3.362123352,3.704420303,4.752192783,4.04965199,4.246830318,3.218004128,4.152070337,4.780729281,6.024191095,6.328896349,3.920687408,5.53654011,4.891668207,4.289744246,5.405285747,4.029965387,3.565596032,4.529351195,3.892823584,5.78270103,5.621151879,8.497059001,4.056238973,4.444004195,6.570810111,3.902949429,4.775023864
1579,3.069101111,7.651282763,3.309357277,3.296374335,12.8525817,5.502723658,8.98851654,6.978006021,8.811352643,3.500515145,8.223256989,10.6298763,5.21575101,7.795622946,3.322576668,3.477027211,2.799577974,3.452748615,6.225909794,8.051157485,3.406942222,3.211856072,3.691571125,3.30685077,5.01619024,6.340216309,5.911057833,7.920155558,12.69953285,12.34285637,3.223612,5.888545297,9.296385959,5.206853547,3.251762802,4.657669428,4.83514852,4.371459611,3.883629414,3.132058484,5.143642451,5.432549419,5.335995573,5.373308853,4.30541038,5.801681424,6.185346709,6.18039483,6.052466726,5.634147549,3.524319677,5.49420372,4.529827999,6.983952639,5.929869698,6.71537365,4.255953356,3.814917242,5.652917603,3.640566445,3.711889168
1103,3.435466671,6.164625552,3.707458138,3.276476725,12.16338741,5.357690524,7.955210895,4.163268386,3.34700262,3.468971375,7.353684885,8.636098628,4.634816477,5.880982105,3.717923521,3.550156578,2.79182623,3.477333983,5.743950245,7.687880217,3.332972949,3.257030254,3.616800424,3.074799031,3.45285027,4.142034118,5.178201025,7.365958474,12.91129085,12.17156486,3.793184056,6.244766234,7.85577537,4.255095006,3.400273865,4.114115001,5.330973347,4.111419871,5.862118865,3.246002341,5.369775975,5.789916758,6.033209402,5.706916682,3.576279274,7.062145145,6.111474635,5.275347891,5.79121417,4.05760013,3.444774032,5.924637923,4.602977896,4.935441601,5.2467377,7.988492963,4.560872027,3.268829944,7.092611343,3.551117039,4.61527771
75,2.97074031,7.061712824,3.389633702,3.447219087,12.67309024,5.505910143,7.479998289,6.652211165,7.02354507,7.191068856,8.218821577,10.81610173,5.686590396,6.0575256,3.254243066,3.735449321,2.880226507,3.295491783,6.118561879,7.649848646,3.589163075,3.357501936,3.596976236,3.536424857,4.686675451,5.010047586,5.334307252,7.692944062,12.62733349,12.56824098,3.703961853,6.570669657,8.995831919,4.504690748,3.41406775,5.079398191,5.150795648,4.069468452,3.806743222,3.155125497,4.257378778,4.821199709,6.01427763,5.304122896,4.370644443,6.582629907,5.835676602,4.584171049,5.65903916,5.459302032,3.535741922,5.231885324,4.020325521,5.628920726,5.969825369,8.544089864,4.23927832,3.532119388,6.096111589,3.785016767,4.680695285
477,3.103610854,6.79666418,3.912558269,3.47276495,13.03655161,5.982082543,8.769264817,6.732947753,8.478042287,3.117665769,6.862294649,10.46467175,4.692747126,6.698741541,3.549002005,3.769459752,2.779286528,3.45623458,5.382762006,7.087014079,3.651233595,3.31558673,3.617297959,3.326388202,4.537988766,6.569588985,5.171556003,7.864530954,13.1010785,12.45903719,3.552801584,5.766750697,9.120777025,6.028553613,3.182959251,4.317465197,5.080661898,4.892116977,3.510521287,3.156790122,5.865076247,5.4339697,6.93428837,5.217447169,3.582920884,5.04144376,5.674283015,6.086050355,5.319368237,5.709351425,3.627281942,4.923248497,4.362969826,5.576810466,5.895166149,7.582643573,3.218530275,3.783739341,5.345285173,3.541121791,3.323469886
8,2.874340907,8.611928824,3.59159231,3.093445613,12.65440976,5.315898044,10.34111619,5.315032473,9.859267658,4.390190084,6.866509891,10.07926552,5.594442386,5.76907591,3.484591831,3.501497799,2.768973777,3.304638473,6.650736893,7.746385667,3.454298792,3.456953316,3.506701399,3.386719137,4.00503871,5.825299756,5.516375611,8.292967366,12.39889253,11.87769144,3.446817523,5.890785276,6.649141252,5.364813148,3.31047993,5.652957417,4.663515542,4.54989275,4.527547281,3.05244782,6.939886747,4.700609786,5.14361941,5.046206949,5.605247549,6.148839463,6.361586156,5.930683295,6.735364511,6.862617874,3.486916631,5.495707082,4.367180096,6.580253276,6.401711031,9.138885946,3.92344655,3.409112629,6.165901423,3.357154897,3.595762728
1462,3.216187969,6.724013122,3.612274481,3.242182223,12.03903048,5.56914972,9.242554849,6.789960823,5.111051116,3.304915266,8.303095372,8.657390746,5.254480679,6.042069961,3.849062003,5.384299464,2.73856906,3.336697095,5.989303627,7.875208454,3.348693715,3.46061325,3.330695356,3.060225568,3.670932597,4.305083431,6.2672076,7.24141617,12.47585697,12.1230919,3.346831427,5.8461506,8.600545089,5.205746127,3.516353968,4.020215292,5.29420972,4.678973586,4.726054515,3.335672758,4.832097977,5.581323118,5.556056237,5.124200528,3.920743825,5.931978597,5.904396114,4.394415199,5.747206602,4.47867681,3.617823789,4.968796058,4.307917999,6.057947612,5.734767392,8.619429575,6.004422456,3.405176919,5.78676985,4.056710803,3.924581386
1366,3.091539015,5.98491237,4.184173152,3.287498214,12.79189229,6.228442353,8.422661774,6.008653273,4.138813312,3.498697795,8.343633988,10.18755264,5.22955391,6.352911858,5.040821633,3.447074648,2.836764831,3.45449196,5.42196323,7.185071109,5.028955866,3.161739604,3.244614694,3.159648257,4.235900577,5.470064768,5.071107807,7.919350187,12.15779501,11.71616123,3.303093699,5.637028556,10.24702148,4.486331762,3.288583932,4.431887902,6.324299643,4.288353138,3.751839453,3.302828408,4.280747836,5.992067892,6.2903834,4.978748421,3.560223432,5.721403907,5.011550429,6.105092929,5.134159467,5.352951448,3.514762445,5.062567455,5.057374214,5.36070793,5.75550559,5.322665918,4.114422923,3.547070795,6.244747074,3.222987506,4.13291151
