"response","ALDH3B2","EWSR1","CD2","AP3M2","EBAG9","HPX","PYY","MBNL2","WDR3","INSIG2","TRIM48","CCNA2","LYZ","NPAL3","LRPPRC","ZNF174","CAPZA1","IL12B","CADM3","STAT6","MAOB","CYP20A1","PURA","DPYSL2","TNFRSF10C","ORM1","CCNC","THG1L","BHLHB9","MAPBPIP","PDPK1","GDF9","HS2ST1","TMED3","WDR47","SEMA3C","LSM5","ARL6IP4","KRR1","HIST1H2BG","GULP1","NIT1","MRPL9","MAB21L1","FLJ11184","OLFML2A","ZNF669","TMUB2","C19orf24","KBTBD2","ORC2L","PFDN2","YEATS4","CACYBP","MIS12","ODF2","HOXC10","ADH1C","ELN","GAB1","NOL6","FRZB","CCDC99","RNF122","PSRC1","CTSZ","LOC339229","ZNF264","ATG4B","SLC25A38","SOCS1","ZNF7","MIA2","USP48","SEMA5A","LHCGR","CRMP1","RPL35","SH3BP2","IVNS1ABP","CADPS2","MSRA","NOL10","NDRG1","RHEB","HABP2","CECR5","MRPS34","NUDT3","FNDC4","FTCD","PMS2L5","TRIM21","SLC5A6","MTDH","RFC4","CUGBP2","FNTA","SST","ATP2B1","HN1L","KIAA0644","FLJ20920","HGD","NHLH1","RASGRP1","VIPR2","KRT35","PISD","HOXB3","ZNF238","AVEN","TRIM36","SUPT4H1","ADAM8","ZNF701","FLG","SESN1","SNRPA1","CDC7","HCRTR1","DHX38","CETP","APH1A","NDUFS1","CD209","CTDSPL","MAST2","GSTO1","RPS19","INHBC","ADAMTS13","WWTR1","SPINK1","GRINA","KIAA0953","GTF2H4","NUP133","MCCC1","C2orf43","USP36","CSTF2T","TMLHE","ADAM29","SUB1","HIST2H2BE","CSNK1D","MPPED2","COCH","C2orf37","LYPLA2","GPM6B","ERH","CHMP1B","MLLT11","DVL1","C14orf138","GNAT2","UGT8","RBPJ","TMPRSS4","SMG7","HIRA","CBX6","RBM26","CTDP1","DNASE1","BRD1","MLF1IP","CEL","CDC2L5","RANBP3","TBL3","FRAG1","HHLA3","EEF1E1","PSPH","FLJ10986","SLC27A6","TP53I11","DCUN1D4","UBR5","SLC24A6","KIF17","PLXNA2","ABHD11","HSDL2","ITGB1BP2","TAPBP","PMFBP1","C13orf24","TUBB","PDE7B","CETN3","C13orf1","PSMC3","FAM127B","C12orf24","RPS7","ISOC2"
164,4.125200451,5.822533294,3.858052253,6.796896431,8.447867309,3.586106649,3.191458383,5.386754917,7.637487988,6.648157428,2.836506166,6.32261985,6.831619414,3.616920534,8.154712594,4.113586869,9.839071892,2.937970191,3.639886933,5.271213232,5.891632797,5.807669272,5.851571967,8.024608599,3.153141152,3.066359737,9.777263544,5.931449181,4.879027517,7.48373473,4.65917715,3.398823396,6.463486956,5.288090896,6.067489507,4.498522873,8.477844343,8.006203301,6.621880169,4.859348333,5.891476961,6.792168215,7.141342879,3.186936055,4.986960168,5.140742415,4.795285149,5.10784107,5.673970982,7.71775109,5.918512339,8.337139764,5.594843956,7.848343754,7.133349515,4.051748955,3.469209301,3.166131048,4.044836162,3.17376435,4.694210678,4.726601517,7.322064024,4.327161174,6.529844795,5.502981569,5.968601849,6.241265005,5.899550447,6.738672853,3.789953761,6.937416208,3.030592885,5.552652917,5.269584293,2.949785843,4.355468588,11.10036783,3.955731487,7.899519378,3.906848494,5.245752158,3.465172407,9.194136879,6.295156552,5.439624964,7.947946948,5.559164085,5.979056791,4.216976263,3.380251646,5.579266096,5.602477663,7.03248417,8.392158731,9.061687942,4.905052375,8.826816216,12.22003876,5.910347384,6.109010114,5.01596914,5.432952681,3.935709737,3.628340293,4.90504264,3.865756016,3.019750542,5.008175548,3.367058754,3.958981423,5.445012067,2.784844885,7.902974262,3.984861535,4.733454909,3.709407487,5.505694425,7.878602813,7.950962255,3.047934657,4.764853069,3.201225651,8.367179563,7.87207382,3.8874022,4.515256969,4.477613888,10.14499751,10.19306147,3.147836237,4.176268888,4.620439443,3.449993551,6.349274749,3.345448834,5.125488674,8.306146403,6.745135533,5.561976021,5.98486362,7.088515881,4.044200318,3.39319692,10.51844054,5.048311418,7.521022994,4.636638338,5.544654615,2.926650344,5.940128871,6.47605445,10.67514892,6.922320894,7.505947446,5.822779503,6.986757368,3.133459584,5.25503837,9.048816606,5.78971452,6.231950052,6.923571226,5.845553985,8.256933107,4.523102944,3.079520429,6.090248939,8.306463933,3.728302738,4.369410175,4.712065451,5.383517888,6.272842326,5.356043406,6.76103478,7.069770484,3.78455787,4.906784008,4.90369929,5.042433728,7.517996464,5.068261825,3.206369631,5.335567953,6.145173102,5.307285178,3.057409252,6.0438737,3.773368534,6.207201593,10.98958203,3.338079117,8.520109202,5.007256243,7.572625872,6.298884974,4.997399516,12.33819095,6.221395806
1362,3.801184768,4.982479944,6.185908939,5.854612563,7.874919267,3.705236454,3.264153493,5.121860249,7.431425552,5.85017663,3.079664464,5.312699911,8.695803244,3.9439716,9.509364626,4.570991999,9.847752632,2.835399718,3.49869037,5.6623122,5.39110773,4.801591046,5.521535625,6.420343841,3.242674191,3.320821891,9.769932048,6.935076002,4.402218399,7.476747934,4.597767287,4.171464227,7.218726109,8.205775802,6.034326124,5.090540999,8.711434767,7.6290286,6.458187554,5.916486704,6.053630125,6.76394388,6.859596774,3.381426904,5.581719163,3.590683211,4.869586219,5.658647006,6.496367168,6.631310964,4.743338486,8.425100114,7.708896854,7.819769019,7.923677306,4.571488917,3.347855848,3.234979063,4.305610632,3.200557417,5.787728929,6.777054204,6.796496948,4.238259383,7.008975999,5.272153625,7.882922672,4.458917956,6.00722972,8.220798244,3.710061345,6.882598648,3.166062532,5.491443949,4.136663879,2.957478928,3.73908764,12.2451038,4.661193228,6.847143104,5.155931036,3.968834809,3.424622898,8.064950103,6.470364955,3.820261073,7.464647076,6.624729092,6.23051261,4.396773173,3.433466119,6.341303403,5.563713452,6.284234028,7.853745481,8.384942201,4.605282709,8.445889952,8.854967846,6.342671935,5.810095784,5.069253074,6.211920071,3.489202405,3.676965654,5.694095664,3.804080098,3.064101489,5.622177304,3.623583813,4.248879585,6.066700354,3.292990247,8.577544079,3.957831191,5.540280486,3.101737366,6.50008741,7.713472207,6.867237068,3.679915048,4.462338135,3.57596538,8.511642882,7.616981875,3.752153983,4.692400961,4.432884905,10.46114792,10.06924766,3.151172815,4.246700448,4.52522531,3.548376156,6.507823427,3.613159174,4.378936702,7.973614344,7.366678527,5.642139635,6.018966573,6.634405275,3.743121186,3.576526096,10.66088771,7.280222657,6.498571809,4.770990572,4.34469779,4.02284137,6.628758789,6.365870394,10.34641648,7.325094876,6.25095355,5.700305407,6.81813803,3.38795328,4.939290002,8.237244249,5.943615758,4.486203218,5.394896363,5.093966021,7.452183416,4.799240608,3.324223406,4.654804045,7.847252469,2.8318863,4.516910569,4.532649016,5.515649795,6.004773041,5.602626947,6.123548366,5.730672251,4.791186641,4.076686933,3.967924813,5.732538545,6.477110984,4.093996154,3.529816086,3.757977127,7.900622517,5.586539751,3.175760137,6.091455887,4.001747489,6.710236695,8.833841507,3.079618732,8.866384147,4.452089509,7.093342444,7.048887099,6.626790512,12.78930458,6.088931513
338,3.546051333,5.00831748,4.870497549,5.281256124,7.262900167,3.911530327,3.210378986,5.987542638,5.522990681,5.758606905,3.157355263,3.425373433,8.826422121,3.748956065,7.956957284,3.965235421,8.658178789,3.016988976,3.51947141,6.362973972,9.52297201,5.304511059,5.928981573,10.23284716,3.337121657,3.005804075,8.342775547,4.791585412,4.718187617,6.489980711,4.663345823,3.173558505,5.279651101,6.809251381,5.604420433,5.26581389,5.789781869,7.24055582,5.995901168,3.422509338,7.001477091,5.996358319,6.372383134,4.023611563,5.174726097,8.401564827,4.925265572,4.456695189,5.207135894,6.536889727,4.295075115,6.87766514,4.83163275,7.146025716,6.167100959,3.639433233,3.589308714,3.599465462,4.627905316,3.969846179,4.488302433,7.661306545,4.456262033,4.51678977,3.728109013,5.906400522,4.884838651,5.709105484,5.010129562,6.768031937,3.667994206,5.180901494,3.280983248,5.318896642,4.771288964,3.289020637,4.56735395,11.61933822,4.202021563,6.347655293,5.701711512,5.964705294,3.413935702,8.233945239,5.867661361,3.240314883,5.884550178,5.587766874,5.535983679,5.758118582,3.152104078,5.775956532,5.452015585,4.457182334,7.978928704,5.970350194,7.85293025,8.20348751,3.399062742,4.991432318,5.568265337,5.292119949,5.44472172,3.654929006,3.797652226,4.256167072,4.161012831,3.243771792,4.620175629,3.489137344,4.268489745,5.634323065,3.32457983,7.55732124,3.674118977,4.512913549,3.132183089,7.61302177,5.228157979,3.880007946,3.63492812,4.909034703,3.522366496,7.38350655,6.288918301,4.462358606,4.89733291,4.409547096,10.35505127,9.920227901,3.546145679,4.190788018,4.274119333,3.405311719,4.966771133,3.61916009,4.582306135,7.49505609,6.338859586,4.363791213,4.078535234,5.390106358,3.259973941,3.650115528,8.987650449,4.708096879,5.455718523,3.619084508,3.318540327,3.182406175,5.116422653,4.1323149,9.405284838,6.74751989,5.1493457,5.481133384,4.345995183,3.047318319,3.291334432,9.332550442,3.88364321,4.356788166,5.366421606,6.882191043,6.001314724,4.573097374,3.571401537,6.083850653,4.141045798,3.279424399,4.496266339,4.661102415,4.783675505,5.06381357,4.511625632,4.89437668,4.092600698,4.014275927,4.21780095,4.256041497,4.989410179,5.994090542,5.83461359,3.855271327,4.256674305,4.706680864,7.681869032,3.374535148,5.705384546,3.880207259,5.404056341,10.34091198,3.517162832,7.043285166,4.680135102,6.907566719,5.563431028,5.515533101,12.33607078,5.067553513
245,4.438072387,5.246457345,7.144055733,6.70085083,7.96598759,3.596028199,3.557983057,5.152559041,6.549306307,6.243868086,3.439641956,7.034572301,10.25079803,3.619229957,7.726459745,3.945009479,9.475694845,2.941702631,3.49189431,5.500368164,7.073875803,4.90123068,5.032816067,8.346193534,3.078734574,3.065703076,9.574047425,4.036016614,4.65979419,6.517475726,4.794839718,3.354625501,5.825448252,8.030020973,5.51080907,5.634038949,7.170118221,6.827235212,6.901006897,4.638896555,4.657208308,6.322793802,6.874096399,3.464927459,5.287208194,5.068090235,6.182513928,4.641493829,6.182102727,6.863150937,5.061085366,7.808661595,6.584002174,7.493035974,8.041689227,3.841064338,7.147613772,3.262360277,4.076175588,3.761622953,5.243687983,5.61505113,5.631586515,4.337527175,6.184626134,6.212693188,5.40963242,5.355804744,6.417189117,7.418659718,3.902909235,5.199905642,3.268168601,5.15943315,3.712063246,2.930504911,4.902263776,11.30964052,4.243050904,7.199011481,5.491469027,5.390808297,3.12010654,7.68085729,6.111313043,3.428314803,7.282615067,5.792900582,5.95574594,4.775071301,3.407317951,5.859010057,5.913062422,6.894581882,8.962087224,9.332659699,5.070004134,8.165093763,5.625578426,6.024447293,5.945007603,4.535935758,6.259746424,3.337054672,3.816163365,6.117690497,3.887148366,3.062546869,5.764385485,3.373677382,4.623242307,5.600190938,3.856699642,8.24181241,4.124155239,4.599296552,2.918200215,5.094270379,6.740714516,5.61579687,3.957285759,4.344438279,3.266953779,8.557559875,7.66668095,4.354556499,4.601644763,5.1210655,10.28418248,10.20520023,3.196241907,4.004738415,5.535687587,3.419945909,6.057104125,3.485626166,4.943553611,7.932081446,7.176261278,4.134285143,4.492976584,5.510192873,3.469507555,3.565558846,9.730414577,5.967767331,6.341606231,5.431652537,5.005621294,3.649310786,6.568827662,4.453024787,9.942633429,8.465010193,7.315222272,5.917682197,5.390029715,3.063476057,4.549519832,9.73233131,6.552298538,5.307973708,6.696934956,6.301850465,7.198659955,4.477799268,3.253727765,6.488696171,8.196773349,3.622071933,4.436819669,4.806369862,5.096257678,6.380500963,3.489791256,6.058154442,5.554200631,3.816974349,4.264077591,4.88163314,5.510776238,6.576424143,5.156462721,3.587427313,3.393460507,7.962386378,5.419499647,3.100077432,6.667998211,3.953834813,5.919796611,10.89171196,3.267511384,6.899772428,4.050109036,6.683439504,5.8399487,4.740076156,11.96033237,6.054153664
637,3.695245711,5.536669581,4.527379522,5.905359551,9.464416248,3.757171356,3.039069646,5.054999705,6.174989361,6.314169011,3.134189398,5.423072042,9.21448944,4.386847913,8.808701753,4.053288895,9.202507089,2.975193571,3.255024823,6.112140232,5.626171114,6.017085346,5.524778303,9.47292741,3.065066173,4.355829875,7.964436941,4.392019158,5.33646311,7.905581925,4.686385965,3.786172395,5.684051072,7.950787785,5.822664961,5.71945473,6.063576282,6.292599394,7.57044094,5.410780243,4.378971881,7.259621734,6.900650062,3.22507384,4.684670407,5.211433989,4.81519007,4.736718193,5.845454637,6.441790095,5.883253429,8.292457009,6.07086402,7.378880095,5.940581905,3.806750793,3.415736096,3.185774828,4.029785979,3.608994498,5.359421963,5.526988086,4.988589002,4.21352611,6.187445865,5.965591959,5.993310125,6.968951758,5.470792285,7.583536289,3.598055227,6.890775073,3.327079467,5.642774798,4.380814828,3.016036834,3.968366566,11.78109632,4.56124144,7.382967763,6.810976357,6.054088066,3.056461925,9.094892751,6.051437152,3.281902868,6.730293498,5.995291437,7.254700668,5.297408476,3.287695191,8.077657908,4.786677236,6.015893278,9.666553535,9.011791142,4.290705963,7.703661666,4.998161883,6.963434206,6.343853261,4.683312597,5.867440322,3.577705299,3.501528655,5.165424886,3.584647394,2.916090112,5.832626404,3.952125174,3.9266118,5.417503599,3.820753057,7.801096135,3.8663016,4.477554107,2.751982429,5.163607452,6.695750898,4.406314405,3.420626543,4.514648087,3.350751597,9.171998004,7.907481086,3.879513608,5.015342905,5.01324156,9.159700297,9.661270224,3.292181468,3.749510003,6.829586485,3.191433231,6.653231161,3.506246556,4.539115256,7.29858395,8.285127303,5.212522211,3.844574945,5.217420691,3.438012342,3.646144028,9.690474201,9.513548945,6.515018574,4.841738432,3.59256197,3.750208824,6.161319363,3.654846319,9.725795183,8.443118963,5.336742716,6.354391985,7.126748263,3.307669851,3.538372729,9.468432509,5.248338331,5.69198903,6.40662478,7.308525823,6.37745574,4.372945675,3.310053003,5.925096118,8.043846339,3.021237217,4.552173512,5.175355992,4.843821016,6.102554844,6.055444633,4.910033855,5.273269591,4.64886695,3.067422872,4.767248537,5.060243383,8.08036588,4.674572138,3.346422835,3.454893277,8.069759341,6.792570289,3.200467617,7.094162757,3.828382611,5.3363916,10.2885224,3.07199076,7.531680579,4.474825139,7.705347841,6.466300426,5.050537707,11.40642964,6.035435606
955,4.639719268,4.923604864,4.782415588,5.872650647,10.01416404,3.794012422,3.149686658,4.526975912,7.198065942,4.465013308,3.179890264,5.46015539,8.336545105,3.772289401,9.755467897,3.997851542,9.786804142,2.983351928,3.407681655,5.794021448,5.764886773,5.938204739,5.863481532,7.704923238,3.064881706,2.838873063,8.856711608,6.296554142,4.210711915,7.50598511,4.58059614,4.013655941,5.8592085,9.122138394,5.721284885,6.072471861,6.621921295,7.941392978,6.86194656,4.899713802,5.931464511,6.644508201,6.902096016,3.383048212,5.851133763,4.827797301,4.739798942,4.410146588,6.399594771,5.862602267,5.471693817,7.75993612,6.422928629,8.221455549,7.937060093,3.677781032,3.554469762,3.177269426,4.046081855,3.254298291,5.253028145,4.687867299,6.373766845,4.211454636,6.526625197,5.80204288,7.624860255,4.784676576,6.460419149,7.076626103,3.684551526,7.192120156,3.25048377,4.742199427,4.665293299,3.073916815,3.875555889,11.85054617,4.205871386,6.297524065,5.707719629,6.638977732,3.379701068,8.463995379,6.609267918,3.498576313,6.842816346,6.314657088,6.256451594,4.829722638,3.432940578,6.575285215,5.264457204,7.330652142,9.606698098,8.716622514,5.275023438,9.405208217,6.189144233,6.571882117,5.954101328,4.129125924,6.250515864,3.449277888,3.745807042,5.503676667,3.907521428,3.171934194,5.003733895,3.497540748,4.2816594,7.016430349,3.842215473,7.522340512,3.828885097,4.507484116,3.623732045,4.952360365,7.440340106,5.736547272,3.667673556,4.182796986,3.466121157,8.566212018,7.838120092,3.963962507,4.613953877,4.825433306,11.42917212,10.13050112,3.480423022,4.09306127,5.128239344,3.395509163,6.800196966,3.859155028,4.945531174,8.0263968,6.846381334,6.037954748,6.05438141,6.149657821,3.430378022,3.694159231,10.15600791,5.971829003,7.372183833,4.977348759,3.830215469,3.872975786,6.13363345,5.681313166,10.42755403,7.858340098,6.284822547,5.153596561,5.199337457,3.376921575,4.194723195,8.967986886,5.584097742,4.713360082,5.369392469,5.530395263,5.798992028,4.481989692,3.161876891,4.888132028,8.835002755,3.293823967,4.629308033,5.062687834,5.274963883,6.339040294,3.720008834,5.658028277,4.810432093,4.704711891,3.998561939,4.181092794,5.03870503,7.748280902,4.915439492,3.429226406,3.507993718,9.297495798,5.435232144,3.261246169,6.647000731,4.019417322,4.785996162,10.07098895,3.29545731,8.599066312,4.223308847,6.6602177,5.969190459,7.203951193,12.75714215,5.769471052
564,3.882163797,5.483786999,7.939085142,6.464908768,7.858636895,4.135930777,3.281658834,4.486197939,6.593996838,4.455102926,3.27876818,5.369849576,11.03753154,4.067509858,8.498406246,3.906857208,10.02108316,3.133315803,3.6555245,6.723429827,8.460705979,4.809640382,4.946667516,6.759064475,3.31276679,3.026300037,9.245834397,4.738182993,3.782354593,5.971188922,4.972840381,3.607215273,4.86535684,6.270702105,5.293130333,4.10051028,7.248976263,6.297903234,5.958867202,3.918830034,4.088522513,6.673020347,6.048330046,3.290353305,3.668793356,3.918799742,4.925539681,4.85481437,5.728619949,6.3385419,4.84187968,7.235560118,5.045664189,7.533858085,7.714496872,3.793479977,3.5745441,3.05483994,4.187387869,3.657516247,5.364873113,4.554675265,4.523749659,4.615937601,6.883142657,6.421224018,6.811486706,6.291040403,6.372334905,6.981101586,3.968838148,6.548323706,3.419311638,5.126571045,3.910484909,3.209495756,3.944186315,11.82853747,4.519416938,6.191663045,4.25784114,4.734931498,3.070639189,7.426975036,5.804168055,3.587700731,6.841832087,6.118755448,6.017391068,4.415020903,3.911224737,6.357368232,5.931931091,5.555045565,8.759699975,5.843309231,5.674282692,9.089595629,3.676008703,5.902223379,6.152984626,3.518832496,4.794809482,3.68232791,4.111603895,7.103646068,3.849173419,3.337750645,7.034314872,3.41986942,4.879733365,5.870455688,3.277452432,7.051224211,4.437548649,4.931370816,2.900617911,4.533900373,7.183551034,4.438576647,3.850034856,4.806825118,3.385329365,7.269950765,7.503401531,4.576675899,4.527317591,5.164733874,10.555528,9.965715512,3.477674037,4.371361629,5.112696411,3.234060763,6.388419523,3.965907733,4.185564036,7.545529549,6.490171977,4.358462202,5.112750649,4.903568655,4.326114265,3.587127971,9.771342569,6.823726316,5.360243496,3.787435911,3.455857335,3.150677754,5.99735067,5.250985055,9.603878491,6.537101424,4.93215094,6.495260715,5.358503384,3.487974195,6.146653815,9.44321978,8.844636334,5.102150489,6.175278774,6.039949335,6.981471472,4.217075546,3.429109916,5.49394228,6.104931581,4.397344176,4.727913186,5.045116557,5.05461591,5.955264027,3.482487206,5.49939788,3.829887708,8.780281736,3.323935043,5.180974164,5.587049204,7.25936758,4.475920783,3.870396987,3.866337921,7.474533924,5.144159696,3.092756012,7.137063056,4.226915298,5.24569849,10.01193732,3.306627468,7.581235068,4.412938559,6.462413903,6.036500302,4.617200305,12.12558058,4.971312522
848,4.718645749,4.796767737,4.259830023,7.704791559,8.691257803,3.720556776,3.326134294,4.842623212,5.838742867,5.490769122,3.246398194,5.170559287,7.01431952,3.866859804,8.705470083,3.919384288,9.265655103,3.087086292,3.690233654,5.343273022,4.749142815,4.872088384,5.496576606,7.591992392,3.444223649,3.020953836,8.870977306,4.260703793,4.287028064,7.095377222,4.7395637,3.339738571,4.875531892,7.289528131,4.922738275,6.042262211,6.3525427,7.64588971,6.447152231,4.457621601,5.100132788,5.801001969,6.359678525,3.295354168,4.768483701,4.714756042,5.029862462,4.533696523,5.481148909,5.921103264,4.855873915,7.571725336,5.586755166,6.928112695,5.875765097,3.711629063,3.316983592,3.31351637,3.894506022,3.699456171,5.003674884,5.366790832,5.029038797,4.348354142,7.327158569,5.707562087,5.469007035,4.203640295,5.299584649,8.155051513,3.741123263,5.719029453,3.183162244,5.364839725,4.54258888,3.252535365,5.078593703,11.26372381,4.206469944,5.8543508,4.116409327,5.093067558,3.515143011,8.883111512,6.399745868,3.41510887,5.710696413,6.51433783,5.317508809,4.574978147,3.510087089,6.456221543,4.845443821,5.626451436,8.064040126,7.812391306,4.395149309,9.213201099,8.446960978,6.230302683,6.16126569,4.419138525,5.620591802,4.089907212,4.20028321,3.529727933,3.993955666,2.922055703,4.796322962,3.57923283,3.788587912,5.017367108,3.501567407,6.93450417,4.179224223,3.762611258,3.298589403,4.917011892,6.368631945,4.860719205,3.559284656,4.702546105,3.333319301,8.367153028,7.427235338,4.248085367,4.885145598,4.239328293,9.842462662,9.690809854,3.435424321,4.154834484,4.395522107,3.342879964,6.362924091,3.617255691,4.498680389,6.92075509,6.819875705,4.962605253,4.043581215,4.865505801,3.562884292,3.694217056,10.00695675,6.922038911,5.910632758,4.517743867,3.931343852,3.443891927,6.03436391,5.78428388,9.803504453,7.830843986,5.033741074,5.821284877,4.719823704,3.271828026,4.690734419,8.92617264,7.922052163,4.88088881,4.700755708,5.648642183,5.868556199,4.553810548,3.533922467,5.131499202,7.671252416,3.404662795,4.313983225,4.38188325,5.47592845,6.251491223,5.674621917,5.242135693,6.395261381,5.115304695,3.880768142,4.383267642,4.659459734,6.449796757,5.124920372,3.544171955,3.666604026,8.574885437,5.941245202,3.183834041,5.897657611,3.883456211,5.064465665,9.583771201,3.318715186,6.855148592,4.570059163,7.026865491,5.800149064,6.177266232,12.2059692,5.505158926
132,3.679078534,5.056453987,3.460764837,6.01850091,8.416150271,3.620264692,3.07127773,4.685267656,7.365579158,7.05166931,3.094355117,5.801835034,8.983719151,3.559506862,8.702353541,4.016828346,10.21150128,2.914809012,3.390734839,6.349876465,6.703279028,6.688384894,5.387158953,8.758890795,3.097356729,3.087309222,8.436278444,5.125872041,5.480483793,7.473773864,4.650180186,3.378406392,5.330624243,8.172391798,6.329099529,5.318240619,7.995254512,7.506359765,6.891431625,6.594386799,7.880002712,7.437745724,6.936632278,3.461192022,4.649547509,9.079470949,5.28487605,4.826906191,5.25449005,7.513909115,6.702923337,8.563037613,6.421993653,7.919947781,7.551300722,3.577275184,3.465286146,3.24638906,3.88321949,3.385950585,4.836919084,5.955513695,6.480857119,4.386851464,6.659468227,5.581107811,6.394339569,5.663712382,7.305853291,7.475200302,3.653016479,5.339038662,3.311997287,5.402757721,3.721116716,3.053651336,4.088677943,12.32287369,4.137532479,8.400073168,4.64978759,4.95681003,3.421308269,5.900258768,6.437885133,3.470944172,6.653166967,6.270143308,6.977258696,4.502780948,3.175197439,6.425394948,4.716061036,6.400657718,7.838908158,8.299607286,7.553364811,8.551358815,7.909832854,5.892663986,6.292659208,5.163656278,6.232459135,3.988984008,3.573805493,7.959689285,3.829541872,3.14520405,5.150924841,3.639904151,4.649436882,6.918543547,4.227868703,7.660507479,4.119382864,4.434652023,2.964401685,5.453351401,8.013728343,6.219465159,3.432561907,4.102503264,3.407785109,9.048031976,8.830238588,3.818548437,5.079285873,4.76408708,10.17729696,10.40069485,3.472399193,3.918757531,4.780544773,3.214577185,5.388561153,3.710027703,5.196322514,8.734418968,6.486257854,5.504878255,4.168097465,5.569613668,3.629370518,3.44159851,9.775422605,7.255024967,6.65158518,4.344841746,4.490607435,4.110720971,6.26249362,4.923988065,10.35013797,8.351133213,6.615946915,6.522793423,6.993638373,3.143962813,3.838894601,8.624049109,4.266762811,4.912083187,5.783622955,5.860369883,6.330461901,4.446275997,3.205047757,5.775898779,7.363953055,3.070674234,4.61318717,4.630549318,5.187288334,6.269566888,5.566448606,6.008109024,6.949250988,5.090077682,6.948095911,4.588825787,4.683037111,6.9056091,4.45134105,3.690169701,3.194132369,7.99737057,5.325832317,3.13908446,6.543704825,4.018333826,5.935126013,10.65322001,3.274400762,8.186398104,4.470067251,6.987834739,7.09131028,5.489137221,12.48815886,5.958016586
966,3.637705767,4.871107917,4.262626233,5.957592817,7.956289739,3.790473191,3.101365486,5.296624854,7.005428725,6.25697024,3.099435301,4.477029312,6.698794732,4.34342173,8.776522792,4.393016453,10.23475926,2.886970004,3.754006988,5.487722295,5.814013834,4.947840766,5.1803751,8.892364935,2.985851489,2.847273596,7.855725192,5.621898274,5.066610691,8.235594299,5.027977518,3.33417711,6.931310665,7.973159302,6.478709516,5.99555946,8.112642648,7.652507371,6.819988716,3.090424214,5.190181862,7.54630079,7.091947484,3.429440328,5.027835483,8.298249157,5.301411626,5.39357978,6.092286147,7.237808057,5.446024663,8.225734347,6.372945144,7.910456728,7.286236385,3.398065051,3.616827004,3.14602727,4.165036396,3.495717815,4.749834553,4.400241286,7.088460562,4.552601208,6.689073203,5.793731988,6.230758121,6.118462867,6.588908916,7.400236204,3.642267131,5.794179744,3.244978275,6.044112916,5.035065873,3.211797415,6.461901301,11.44268374,4.422550528,8.076181624,4.875972495,5.922520073,3.520282725,6.798386957,6.466644335,3.552898187,5.560570622,6.6057857,5.784628256,4.731303388,3.594194509,7.732717911,6.002459662,6.380910849,8.130838866,9.906938383,7.308329169,8.676032814,3.432213217,6.887920423,6.643896695,7.445403272,5.818090038,3.295788269,3.786656699,4.64467256,3.89658666,3.213726925,4.659416506,3.322049578,5.581174372,6.388254358,3.635013175,7.414622273,3.664587797,4.84408757,2.954511659,5.151674827,6.677751251,7.374053116,3.42721935,4.503863094,3.31119563,9.15424981,7.760695688,3.705014815,4.851098488,4.692328483,9.635660117,10.07012963,3.472394359,3.958343492,5.382908545,3.052751612,5.654176015,3.671716087,4.716634654,8.464229266,7.948264735,6.283072099,4.382761874,6.463556427,3.694696995,4.03804889,10.01688529,8.554555362,6.445811922,3.310318079,3.823025767,3.561017286,7.568387005,6.051679598,9.8349478,7.989240384,7.140934123,6.758492032,6.06624755,3.247299694,3.455107944,9.532742698,3.792161561,5.646111499,5.701540833,6.249675102,6.95246115,4.796760213,3.341063104,5.099738668,8.023630682,3.117651186,4.686092787,4.85381143,5.723404932,6.88976351,6.929806594,5.533955727,7.163357306,5.227437325,5.39139753,4.356337111,4.938598438,6.564784347,4.843874388,3.494613062,3.723131371,8.124252757,5.286023974,3.094701912,6.186721956,4.008501458,5.791286319,10.48307905,3.210412728,8.206485147,4.408258077,7.010040412,6.177392011,6.852182105,12.44945435,5.375684848
