"response","THAP9","RBCK1","TSR1","LRRFIP1","BRD3","SPATA6","CDC14B","TBX21","HIST1H2BD","NAT9","PPIA","PPP1R3C","RP11.114G1.1","NR1H3","SDC4","SMARCA5","RNF4","ASCC3","EXOSC4","DEFB1","HIST1H2AC","LRAP","SUHW4","KCNMB4","GRHPR","C20orf149","CAP1","ZNF767","TNPO1","B4GALT2","SPIN1","BXDC2","SLC13A2","CADM3","SDF4","CASC5","CP110","ALDH3B1","SLC6A6","ZNF133","SLIT2","KCNS3","MRFAP1L1","HOXC10","AHCY","HOXA6","HABP2","MAT2A","ESRRA","DENND4C","RAB25","DMWD","RPRM","BARX1","NTF3","B4GALT3","EDG2","MUT","FAM115A","DOLK","IL21","ME3","GPR19","C14orf94","COL4A3BP","SSR1","HIST1H1C","CYP3A43","TRIP6","FNDC4","KIF18A","MELK","C1orf121","CD58","CLIC5","CTGF","JRK","EFNB3","TAF5","EMID1","CCDC103","RFTN1","TINF2","LOC93349","TFAP2A","SENP6","C7orf24","RPS23","EEF1G","TIMP3","NIPSNAP1","FXYD3","ZNF556","CCNG2","HSPD1","ORM2","FLG","NCOA1","LIMD2","PARN","MMP14","PGK1","FHL1","TRIM36","ANKRD5","HADH","FUBP3","CD79B","GOLGA4","KNG1","RCAN2","SENP2","UFC1","RNASEH2B","TFAP4","NAGLU","PACSIN2","NDUFA8","LPPR4","ATHL1","CGREF1","PCDHGA3","TCTN1","HIST1H4H","CYP2E1","HIST1H2BE","HSD17B3","PEX5","PUS3","FEV","PYY","HTF9C","FREQ","HIST1H2AE","SPINK1","FUBP1","APBB1","SLC30A5","BRD8","SPTBN2","PAGE4","LANCL2","SFRS1","TRAPPC6A","MYST4","FLJ14154","SNX5","ADD3","KIAA0182","FASTKD3","GINS3","C1orf115","ERBB2IP","FAIM","BPGM","HDHD1A","ACPP","MASP2","YIPF6","MAP2K3","ORM1","ACD","IL7R","CAMK2A","APOBEC3F","FGFR4","CCNA1","ATP9A","B9D1","TBCE","SKAP1","EFTUD1","PSTPIP1","CSRP1","CEL","SHBG","PLEKHG3","PPP5C","DNAJB14","MZF1","CSNK1G2","TOP2A","RBM12","PPL","ROR1","DKK3","S100A8","WISP3","TOMM34","CACNA1F","SAFB","RPS6KB1","NFATC3","FZD8","SCPEP1","C8orf79","DNAJC6","TSC2","EPB41L5","RPH3AL"
737,2.727559051,5.439811612,6.090895655,7.800583973,6.229789318,4.003868203,4.089310976,3.381075801,6.598801967,5.220495976,12.08995876,5.109889463,3.654810489,5.604147451,7.386232606,6.007371402,7.272442985,4.614526422,6.225396482,7.930472336,9.487951877,5.190842563,4.385749728,3.449523618,6.282818226,7.098239512,10.8200272,4.433706281,8.07029901,5.749957582,7.122909967,6.185975915,3.587279767,3.853271001,6.781314885,2.709477745,4.372653208,4.345545614,3.336239169,4.507971223,5.563816657,4.923746933,7.240050023,4.931902875,9.183058024,3.171528517,3.214823348,6.333212414,4.634667497,4.43248927,3.584832476,4.155222797,3.842581877,3.326416731,3.805415325,6.322236117,4.859958128,7.956456809,5.568403243,4.233145535,2.990065174,3.806347342,4.4874928,5.78646866,6.613389424,8.426635486,7.167644468,3.067184043,7.637632698,4.274279608,3.564942466,3.984044024,6.301464238,5.309078004,6.869420452,9.070676363,4.378877979,5.133026787,4.932945055,4.790705247,3.302429473,6.627743932,5.316303217,4.296865949,5.259987298,5.240516807,8.99600801,12.43579436,11.57737742,8.662885754,6.151404487,3.906438325,3.77662138,5.351482648,10.67218846,3.57424496,2.889540076,5.116638876,3.662304702,6.834111358,4.983852292,9.066062741,5.330436187,2.989806953,4.598920065,5.168446722,5.585991278,3.66200811,7.278866277,3.211930317,4.938766224,5.838560823,9.879247722,3.815420824,4.308555124,4.031243504,6.488505445,6.987970536,5.428205014,5.626736158,3.954823922,3.243844412,5.88635096,4.946444781,3.447884583,4.976906514,3.492445634,5.818971011,5.437248286,3.617242574,3.043435201,3.923412183,4.292292281,5.788820969,3.260690587,5.051376742,4.872340091,5.56879369,5.229609942,3.488957337,2.982168213,6.99087781,7.442754848,5.518017722,6.131786483,6.008645068,7.374920605,8.696174388,6.005294733,4.962895829,4.260186344,5.561420342,8.152954772,4.921734813,4.47663386,5.543764404,3.449856566,3.559943706,7.610193439,5.720238308,3.133147074,4.696738565,6.374109646,3.383298496,3.351944655,3.639508307,5.733444048,7.338269853,4.332169752,6.195043681,4.987197297,5.803120496,3.605961762,9.412476039,3.012376974,3.635603439,4.295844308,4.337142623,5.715703142,4.204189173,5.289977351,5.395830891,5.983643487,8.814519589,4.274317008,5.078307686,5.11152287,3.824200122,6.58074529,3.672551808,4.775962157,4.940172612,4.512950671,3.216948149,5.903568104,3.667943764,3.075029419,5.273145495,3.870501123,3.953221516
751,2.874821077,5.039709093,5.913059408,7.366183988,6.696330418,3.901575772,4.044648923,3.399063394,9.066812835,4.575658226,12.04570968,3.843129009,3.330933149,4.990094526,8.016159288,6.629067188,7.794378383,7.58531399,5.405126787,3.522348774,9.867796324,3.510442329,4.474823654,3.044016667,7.102865082,6.935113961,9.812457115,4.260441933,8.234429059,4.454762779,6.720187259,6.681738663,3.692650936,3.439143523,7.181602095,2.629009361,5.641781,4.331960583,3.371333975,5.325215681,4.558523246,4.840774275,7.987853471,3.252192744,8.173188367,3.169228036,3.460094006,6.545400045,4.745935337,6.002000147,8.153856752,4.143220642,3.69014188,2.859171525,3.825937403,7.257371009,4.819556695,8.424387755,5.837729554,5.653098178,3.198479514,3.422500098,4.889889368,6.345929962,5.863027831,9.048342021,9.971264452,3.04842767,5.504357246,4.155795344,5.291383197,7.438278656,7.19951195,7.689853835,5.978417465,6.401857611,4.100206915,3.707843565,5.352200259,4.967378786,2.769549543,6.602897499,5.498638638,5.263832099,5.774719207,5.589466225,9.136725358,11.77672608,11.17415812,4.237309466,7.049381782,5.443565441,3.740504643,6.142302947,10.40362958,4.630088893,2.716040201,5.857951675,3.3390475,7.035857754,4.498492074,9.436522967,3.628308472,3.258947675,4.583614674,7.504397013,6.110372908,3.612679442,7.977921587,3.176923211,4.67175085,5.85996315,9.499416737,4.557245154,3.965045225,4.877267936,6.468008831,7.912701156,3.148297358,3.533063166,3.727853269,3.297205682,6.824040811,8.683089599,3.349823835,6.461250486,3.378286652,4.673126375,5.562303689,3.328936467,3.160601301,3.806721494,3.854589261,5.753823212,3.161056977,5.945696549,4.308213886,5.853783357,5.188704135,3.381977221,3.127091139,5.753166038,8.068238204,5.839288284,6.21159856,5.986620936,6.826352095,8.971462337,7.202280192,6.578616967,4.804477093,7.841717608,8.561318831,5.841801381,4.696388474,7.193636647,3.807146562,3.608627978,8.131555564,5.505849222,4.338871145,5.353752851,5.948906602,3.405047561,3.103430291,3.322466231,3.738495257,7.594761054,3.774584197,7.035009474,4.673325791,5.690952723,3.798322283,8.270214898,3.301303186,3.225110919,4.194830633,4.299248691,5.577259738,4.255256544,5.695542345,10.32168716,7.610716459,6.214436819,5.16893603,3.963756448,5.314693456,6.855976254,6.922513993,3.259024854,5.021238572,5.184143331,4.959300592,3.167751032,9.737780424,3.600409202,3.692440551,6.531508659,3.744351301,3.232726416
1066,3.101475136,6.398166718,5.063480336,6.901760622,7.025308057,3.687420218,4.430650343,3.30279662,9.544332584,5.616378556,12.45950241,4.604289435,3.431326712,6.268018215,9.793215021,6.069072257,8.595893023,5.812295622,7.967706216,11.27817534,10.09447964,3.401451941,4.72234509,5.29587681,8.040373509,7.637962747,10.07636449,4.328591526,7.391399366,4.999230258,7.018583596,6.546286069,3.75543112,3.734016175,7.95179979,2.565213669,6.005133824,6.327824801,3.294133138,5.944581514,5.973854552,4.307197334,7.95056969,3.18941785,9.592816285,3.299508772,3.548808859,6.541860306,5.994714763,6.541967448,8.025872211,4.033563984,3.753754775,2.893126151,3.785985191,7.291314195,5.392256228,8.001445134,4.879959164,6.057738935,3.163221236,3.758598569,5.196005464,7.339588124,6.370886515,8.644201765,9.71060404,3.097576792,7.569878896,4.318293448,5.210077648,7.33016931,6.745273328,6.103695366,6.356897349,5.751118431,4.320516872,3.95487485,6.212054743,6.032007376,2.955293475,7.506783224,6.407410279,5.092204191,6.041376078,5.934787056,9.536517108,12.39076698,12.15369845,4.183860537,7.743075667,9.654584353,3.700023936,5.898792338,10.612182,6.26541732,2.860161841,6.364350701,3.571262992,6.751225207,4.308482217,9.553147752,4.540907018,3.102690191,5.788104753,7.442045965,6.690309435,3.757166675,7.405782772,3.132095992,4.468770318,6.557222246,9.243425921,5.559857025,3.942652667,5.273107638,6.829049005,10.01082686,3.217508406,3.996197962,3.656932046,3.180612904,5.748808285,6.829484096,3.309838105,6.779046112,3.670963707,5.392157814,6.153117644,3.346584879,3.215172884,4.934321579,5.00838485,5.851415842,3.250841539,5.996066214,4.215932266,6.578883424,5.645874212,3.386887109,3.223629822,5.892015779,7.272608002,7.15231471,5.573937671,6.022173909,7.49141936,10.64902094,5.954354304,6.599897523,6.006337208,6.524212891,8.132186698,6.975913374,6.557202726,8.273892755,6.843578659,3.710929369,8.364309151,5.826754161,7.132210707,5.604055465,5.249512648,3.409703239,3.699280248,3.681654817,6.720965326,7.239621107,4.348723968,6.399468301,6.902574122,5.29892258,3.62845978,8.2686121,4.869119651,3.362479365,4.839363451,4.65524311,5.786818098,4.12276671,5.795970074,8.283314197,6.491732749,7.199267953,3.300097241,3.552543986,8.824659885,5.56563345,6.45955319,3.436742799,4.890637141,5.82389732,4.306724385,3.265001892,7.748864062,3.706632916,3.313878078,5.594505829,3.681609783,3.356825904
1004,2.94022173,5.495661829,5.711630848,7.523247029,7.339766022,3.86765269,4.755886745,3.100978116,6.267296913,5.518694211,12.46340613,5.282257456,3.210214276,5.864340989,8.202566125,6.073678568,8.444629222,5.876343543,6.648589305,6.997775238,9.551802356,5.213835923,5.554103179,5.944711257,7.311866641,7.590905429,9.995648129,5.787261726,7.954858436,5.459404351,8.067028085,6.136063655,3.604686465,4.05531289,7.623087548,2.611541663,5.326978973,5.041796825,3.259584957,5.527833597,7.705411442,5.038827248,7.858559215,4.08094436,9.335954833,3.301518383,3.376350909,6.262198242,4.834384632,6.080540571,4.712247905,4.616038819,3.808837535,2.844136047,6.234259178,6.561066829,5.973443994,8.049366326,5.768703171,5.303687535,2.985598245,4.005054134,3.517023666,6.551453401,6.924190276,8.300187474,7.722332998,2.987646979,7.804595747,4.621998851,4.210872259,7.049031233,6.96029427,5.893898812,6.534684503,8.993600283,4.764055585,6.219182556,5.516750223,7.918166542,2.775170591,7.639086624,5.962722885,4.741605132,4.652602774,5.673926246,9.035296988,12.67348453,12.34427057,9.684604922,8.799605146,4.929027099,3.787485233,6.807011604,10.18829983,3.220008936,2.991238277,6.650196405,3.480394669,7.075322617,5.935725022,9.233714896,4.601888417,4.090341183,4.761800768,6.713117132,6.498073358,3.600590118,7.525272274,3.073977106,6.834656793,5.624905423,9.348186351,5.26827242,4.00496467,4.901282615,6.671655842,8.146271581,5.074922965,6.651096375,4.471193559,3.325966095,6.323487478,7.323780328,3.48697848,5.063581055,3.369789684,5.594051641,6.070816699,3.344079683,3.102388405,4.798242474,5.066693293,5.457622478,3.289274406,5.407691897,4.429060993,5.537917221,5.359885992,3.947400173,3.1779461,6.290357665,7.260206161,6.650965276,6.371708857,6.475491754,7.344271117,9.171771295,5.524842374,7.23159738,4.606634059,5.901946369,7.78326205,5.406876975,5.957257326,6.408470337,4.210880283,3.434110747,8.21246566,5.072200495,2.9801265,5.985168254,7.567191801,3.262395119,3.57880697,3.360085793,5.80145458,8.083294278,4.452515876,6.435971969,4.614140518,5.674887488,3.303383888,8.388514908,3.124877788,3.332457293,4.695353518,5.34332291,6.290568032,4.916902224,6.023096454,7.984753603,6.850394892,8.391923611,4.75434735,4.924130187,4.650251307,4.894040412,7.10161908,3.428924816,4.7636389,5.063298794,4.450041895,2.928906507,6.748640735,3.72777175,3.148704964,6.743209035,3.55910794,5.183841005
897,2.875247552,6.451788889,6.413412423,7.725635651,8.280566332,4.335979767,5.473303191,3.051047096,6.87549477,6.827558634,12.3071459,5.495617429,3.132628061,5.291667461,8.609830379,6.810214271,9.603482145,6.164935307,8.707494474,6.431413054,7.106941787,4.36470109,4.417046792,6.532241526,7.866020625,8.291638798,9.515609254,5.813170644,8.722393665,5.45871274,7.940152266,6.345661064,3.634132257,3.388412296,6.562446823,2.552925502,6.273012706,4.372665561,3.456877136,7.358700023,9.234175399,6.709816472,9.064902258,3.512234826,9.852980049,3.45213992,3.324596997,6.806749908,5.154779951,4.977753753,6.272560592,5.312923244,5.787183994,2.87092662,4.302745311,6.974144097,5.099202516,7.539218934,6.240314883,6.129964025,3.133297457,5.370058647,5.22053332,6.026982978,6.641877997,8.032517632,6.339841985,2.944378923,6.566166833,4.478766658,4.998418269,8.102294525,7.346118445,4.806126443,4.543695976,7.026525131,5.451536879,5.959089088,6.824403799,6.171354883,2.782356093,5.830180936,5.668248337,3.452691942,3.679618833,6.858136981,9.490252663,12.48125043,12.21449374,5.978403674,7.396000027,4.242132349,3.553073555,6.53874262,11.89445967,3.127566494,2.956172912,7.196066718,3.962461664,7.495234605,4.782287096,8.566100505,5.080167741,5.149911128,6.32903354,6.831877604,7.155857249,3.477969559,7.22227193,3.052486129,5.113621522,5.550030191,9.543958698,5.471772444,4.426029623,4.155292293,6.706694036,8.795917575,3.056139229,4.848428576,3.728917687,3.438674103,6.079280338,3.615313412,3.530888268,4.062167878,3.478514996,5.835393453,6.56753697,3.34821783,3.104863774,4.00955785,5.277866277,4.2531371,3.10826266,5.875313368,4.346198675,5.724239149,5.603418755,4.165947412,3.007662938,7.058520948,7.866371317,6.373503484,7.04940721,6.64628128,8.207067808,8.292863765,7.806334852,6.930165678,5.30522555,7.250971326,8.504746748,6.722639227,5.463016533,6.411785601,3.34649385,3.457487593,8.048585319,4.535789256,3.01808656,6.032907182,3.841451671,3.384846843,3.225134608,4.431498879,9.068784673,8.090318082,3.938300055,7.463595838,4.65873318,5.245032986,3.345458174,8.712840879,3.639855036,3.407847592,4.714920135,5.160640536,6.049277407,5.169580842,6.412081488,9.31684815,7.272356269,7.973466855,4.030255761,4.344529574,3.426987189,5.527361265,7.659241512,3.348066238,5.257007947,5.047106434,4.776774469,3.165424886,4.782166093,3.803075353,4.032961479,6.609656817,3.990231409,4.313817338
0,2.978589935,6.073858319,5.535589825,7.200055064,7.569121088,3.673200041,4.544886631,3.210264078,7.476892399,4.251463196,12.49480774,5.342437833,3.263435843,5.808232946,8.189100033,6.079553957,8.611637562,6.459398723,6.885272697,8.8905171,8.525161375,4.400077078,4.183469407,6.369234165,7.146612644,6.81927553,12.26734207,4.164000318,7.823562192,4.777870717,7.639414353,6.408884271,3.713146087,3.557821954,7.713224136,2.637937438,4.425836446,4.215490045,3.403015405,6.131245782,6.236121081,6.245777831,7.516404708,6.286016075,10.54442244,4.109247062,3.438964527,6.099679123,4.962090579,5.726926481,9.10055006,4.210410945,4.255640358,3.026659529,4.757402727,7.267175875,3.934457557,8.565790197,5.50950272,6.205568807,3.396222462,4.78012962,4.770213013,8.023332541,6.566419572,8.354261759,6.769684521,3.068329078,7.248798677,4.47690179,4.131023257,6.866525644,6.629884965,6.381517868,5.532199308,8.614538216,4.448191815,5.407728327,6.29924897,6.44888937,2.756564059,6.672146906,6.303694223,4.912071398,5.530862556,6.132404337,10.16117495,12.65636343,12.33726052,5.137643323,7.710478869,7.270530881,4.162408233,6.395381159,10.72194684,3.450524622,2.961009528,6.205199184,3.29296512,7.845877441,4.70958565,8.66689155,7.319054087,4.001189801,6.392357257,6.604403239,6.515044208,3.52869888,7.626866805,3.217587834,4.510768151,6.053333977,9.409941305,4.645978957,5.736053075,3.772714366,5.939472504,8.577591098,3.070751691,4.296759967,4.653122347,3.410480078,5.804972716,3.906317848,3.308184856,4.322029217,3.378277258,5.648532694,6.908247657,3.344922183,3.275132308,4.138826745,4.091491398,4.399276099,3.314614774,5.616548732,4.345392116,6.021180274,5.159661498,3.311308873,3.248943555,7.088184583,7.181388416,6.349919378,6.580156648,6.375062241,7.972002701,9.114982511,5.753008075,5.844447657,4.863705257,6.840828816,8.087652212,6.769918937,5.868470951,7.638935212,6.261685202,3.608596735,8.311851123,5.799260275,3.558123935,5.639599054,3.987904633,3.313859676,3.330294889,3.760594483,5.838807293,8.310009027,4.325612483,6.230646877,6.299282933,6.428696634,3.369144553,8.384176259,5.895813959,3.575173939,4.215824315,4.499111583,5.504697899,4.256948651,5.91156827,7.67557559,6.783473488,9.363729197,4.662487148,4.064178148,5.637016059,5.708805734,7.688369632,3.504247274,4.88937018,4.833985267,4.381078574,3.136100589,7.642418304,3.657952634,3.459629604,5.998340876,3.472417291,3.756617604
906,3.012044264,6.604082281,6.325808853,8.116027563,7.349657296,3.3688633,4.266086218,3.113931774,9.073734457,5.934917323,12.80979393,4.733259289,3.367812911,4.758189456,9.794896718,7.03604513,8.193689731,6.858072558,8.397130664,10.7013676,9.672612771,6.528803904,4.075363261,4.312882263,7.441417539,7.666459809,10.03336519,5.584318798,7.910527088,4.780543472,7.110817172,6.665959542,3.794626866,3.436425621,6.249033427,2.579608389,5.437166612,6.323487891,3.23797023,5.467308022,7.546397357,4.347755979,7.697865409,3.574841331,9.528503473,3.142679692,3.556464307,7.136434208,5.688669497,5.80430003,7.960044544,4.71418891,4.025059618,2.96745346,3.873793474,6.531063118,6.129117904,7.616410978,5.798700697,4.884760508,3.256005204,5.33468165,3.639472978,5.490542437,5.777767901,7.905616077,10.40240383,3.081040453,8.219774585,4.768541853,3.841691986,6.232466894,6.716881512,5.421463016,8.094829141,8.221852885,5.481461827,4.311053129,4.438209734,4.853617953,3.061597308,9.668560961,5.257808777,5.845603752,4.225670811,6.275634622,9.671290863,12.7694765,12.03938112,6.845953701,7.586629082,8.37606695,4.367777991,5.453346628,10.31609574,3.322933911,8.622665281,5.860276003,3.2349947,7.337357712,4.647410885,9.650445911,4.588908801,2.991762637,4.927395857,7.839053914,6.635399736,3.626841189,8.230892219,3.13570819,5.436647628,5.649555731,9.384686537,4.659960735,4.278073367,4.399225501,8.048559877,9.426779939,3.478597325,5.873387974,3.715685862,3.495944787,5.870339789,7.042519062,3.233821224,6.360958103,3.839857132,5.09604401,6.684809712,3.454170375,3.149287392,4.669068439,5.90435596,8.8315278,3.084858982,5.478584488,4.448412271,5.780167776,5.462007057,3.772390192,3.094903218,5.924051877,7.668445399,7.451609443,5.358201265,6.279918281,8.170208095,8.631668992,8.553913058,7.447164467,4.474568952,6.709547158,7.370054388,5.964028983,4.898916765,7.489569439,3.721470454,3.6015185,8.734211382,6.457516525,3.102999119,5.73335612,4.399006659,3.415874425,3.513966807,3.504250669,8.79044525,7.99830377,4.467572591,6.160585299,3.700296833,5.150517706,3.272373071,9.413803899,3.138319148,3.362236949,4.624431813,5.393779288,5.929642007,5.286154019,6.167097283,7.031591335,6.385266425,8.808662871,5.652299475,3.586951427,4.092766817,7.215445164,7.016879172,3.736623859,4.939098777,5.356558761,4.620180776,3.205941914,4.871621779,3.662121689,4.003409308,6.883888063,3.627546686,4.167741999
788,2.983544162,6.611070513,5.761792857,7.811792711,7.886964889,3.711405777,5.088082493,3.109489231,8.114135341,5.456454437,12.46224776,6.408136901,3.23216706,4.831190187,8.933267874,6.182759865,8.662033109,7.537514297,7.528776367,8.36236338,9.187071417,7.13559798,4.721669139,8.965483985,8.760382101,8.017575081,10.1043388,4.168892124,7.955571427,5.265974232,7.9573273,6.632212359,3.526172771,3.785563718,7.383355985,2.605616172,5.519449813,5.507019716,3.274082781,5.64012609,6.746649524,6.726576469,7.932541429,3.471443524,9.475254366,3.081276837,3.290984598,6.50652575,5.526227586,7.143862416,8.702970352,4.424506036,3.979366229,2.812370544,4.219378006,6.887157293,5.673359977,8.433426131,5.908778234,6.792466628,3.160006954,4.855697537,3.748351954,6.123948347,6.745771966,8.537092416,8.496273899,2.977039761,7.114834018,4.647127468,5.133608053,7.635149054,6.438819385,5.660312704,9.074278195,8.780960308,4.644202975,5.320859894,5.087005983,5.218320667,2.895088748,7.27817917,5.601547517,6.142095524,5.822814117,6.576941907,10.21744051,12.57771025,11.97519786,7.822678282,7.492550153,7.097093058,3.605783327,6.701476322,10.88550852,3.101971505,7.531799543,6.978662198,3.279200496,7.278405217,4.908690291,10.04724575,4.433268968,3.081019967,6.193116986,7.854348422,7.370022451,3.478317487,7.624895943,3.206626885,6.3089582,5.973041818,9.155018768,5.085232547,4.301177012,4.479217909,7.238625152,9.703000251,4.327840422,4.203052962,3.89185396,3.320967286,7.159855327,4.592601888,3.541662775,5.094001955,3.643025591,4.986377202,5.992633524,3.107855593,3.102294525,4.420831724,5.050886396,5.090754029,4.294149409,5.820352335,4.39399382,6.134390283,5.453517067,4.045451727,3.039649695,5.953658293,7.571844283,5.984541105,6.929589006,6.76895551,7.96149562,9.557983525,6.662870655,6.830592864,4.48491236,6.142681717,8.387707876,5.6655118,6.943674237,8.147438322,8.19032928,3.462867053,8.924814678,5.911287561,2.901451022,6.263364489,5.151587971,3.408101777,3.29113514,3.512091807,7.86632311,7.364777087,4.280701117,6.362162423,3.832959723,5.724129524,3.437808828,9.76027468,3.617869851,3.393864502,4.455189236,5.29213891,6.78748344,5.004511439,6.030420291,8.472171958,6.952802378,8.539916076,4.224365629,4.865499854,9.544022867,4.037812687,6.892096497,3.428630575,4.849956617,6.419946809,4.396887209,3.077920266,7.057605749,3.781504397,4.280972915,6.311457725,3.691115817,6.230447817
763,2.95179241,5.83471417,5.884258199,7.928739558,7.705611402,3.745450092,5.034571462,3.20288577,7.431328625,5.514131075,12.44279559,5.794211282,3.159214314,5.856754059,8.759893261,5.826292736,8.242350302,6.964006413,6.277816343,4.882080842,8.191050627,7.180681946,5.681623079,5.2072512,8.365418032,7.549999415,9.649591581,5.307187465,8.406090146,4.654584243,8.119100228,6.659581898,3.420843672,3.719902019,6.537390353,2.552470227,6.738703464,6.509347227,3.260778007,6.384119858,7.945803692,5.369973079,7.932914337,3.621274423,9.815033574,3.069085208,3.61790773,6.603030322,5.141049073,6.571289499,8.816007365,4.5091748,3.857804495,2.981708721,4.550197804,6.995107924,5.437813779,8.049233029,5.679507482,6.13391435,3.0680169,5.077776382,3.846665491,7.642995855,7.309936193,7.899469223,7.769608358,3.014723377,8.108533868,4.329496495,4.097828803,7.000929954,6.74674874,5.619123475,8.124074759,9.270579499,4.506918056,5.15341627,5.800274198,4.801074618,2.920499334,8.620716071,6.299487811,5.821396414,3.704427902,6.840267747,9.391710606,12.92529654,12.32395345,8.122804777,6.878521992,6.568150039,4.440143893,5.748415223,11.04053773,3.145681559,2.756214649,6.338635881,3.389609941,7.427451858,5.358727115,9.554309437,5.1781688,3.324525857,5.780339314,7.364466794,6.835309404,3.703428483,7.590143394,3.146955181,6.039695875,4.760226348,10.16439032,5.82388673,4.445102267,5.135826688,6.495861979,9.126661469,6.779801798,3.734173439,4.163669943,3.188994129,7.445035944,3.468826736,3.215827425,4.625696359,3.314678522,5.449523996,6.644763093,3.275412119,3.017996882,4.773903624,4.675543394,6.377074138,3.335318382,5.531495571,4.57311298,6.117749778,5.613844983,3.58776264,3.047832174,6.209577708,7.706483055,7.198751216,6.428887257,6.700734017,8.685890638,8.948982417,6.493160489,6.992597223,5.021082822,7.313060301,8.204354871,6.602156729,5.950877914,8.103836368,3.619873941,3.486556286,8.277116389,6.079246315,3.113844205,7.331835968,6.185057947,3.364927868,3.067464068,3.334952603,7.858484662,8.254689568,4.783406943,7.127464634,5.657496839,6.506594995,4.146392788,9.11504238,4.403279416,3.405589981,5.169761418,4.703085506,6.353185602,5.28883088,6.234310057,7.886169057,6.853648504,9.13163971,4.924452085,4.574364624,5.521537302,3.426408093,7.124109476,3.453985826,5.107443941,5.685873212,4.795301401,3.129819267,6.113032305,3.628355647,3.97460478,6.256191697,3.653800574,3.737336066
724,3.148660129,6.18440912,6.100550542,7.88486119,7.278284257,3.666274505,5.731999692,3.030917979,6.565170428,5.12436936,12.68851819,6.055387039,3.215839568,5.111166083,9.749113551,6.984825819,8.29717237,6.29474876,6.634718451,7.022028253,9.439047748,6.701981658,5.324431777,3.609970228,8.074446601,8.6366744,9.826524631,6.174365251,8.062741844,4.724134625,7.522609666,6.457789532,3.472881685,3.312782436,7.534462477,2.532001045,5.546071946,5.808292562,3.176316679,6.245563006,6.530357635,3.937284191,7.866918932,5.254607689,9.690799306,3.516056466,3.435123771,6.569075299,5.295019185,6.450837207,6.575611605,4.482960799,3.512608464,2.98991979,3.807551657,6.38393733,4.819972934,7.976763468,6.137635976,5.602121266,3.046038045,5.411053184,4.241196765,6.922152727,6.120503996,7.459946099,8.338770244,2.915506236,7.897043415,4.469370423,4.268097909,7.113398965,6.319046367,6.00618806,8.240030219,6.696134263,5.026669997,5.072764271,5.226951154,5.696304945,2.910095175,8.293551914,5.91654447,5.367627641,5.29766637,6.110758083,9.490132917,12.75742511,11.89224476,7.009597486,7.617173395,7.611910819,4.538549161,6.158754668,10.7817293,3.008392374,6.532833401,7.107203664,3.210774183,7.259855447,4.680237711,9.523578945,4.365919239,3.077645359,4.484571304,7.469280113,6.63305109,3.564795974,7.756726213,3.092936304,6.035394492,5.379308556,8.805787161,6.461368531,4.340212234,4.669562547,6.948941258,8.749680726,4.428442474,6.139548542,5.042616746,3.21403195,6.515382588,6.0827588,3.068518845,5.015569545,3.606941012,5.396499346,5.350249949,3.2269754,3.061568139,3.7300595,5.358904413,6.91364674,3.011981329,5.466050938,4.269841361,5.996914516,5.402682787,3.534428874,2.947967541,6.197353945,7.271576156,6.525817442,7.940357602,6.346968545,8.252754495,9.020920782,7.956718676,6.980595387,5.258916055,6.494925026,8.132714498,6.924515513,5.824017108,8.271438805,5.811636238,3.49246605,8.579064757,5.737102692,3.163103431,6.764656194,6.279353123,3.333747041,3.473928409,3.723867867,8.729141806,8.364792179,4.562017493,5.792394339,5.121315023,5.25490203,3.351271811,8.098397112,3.335956195,3.350240909,4.816453047,4.635734724,6.924061122,4.569901837,6.155201021,7.869240262,6.709081077,9.115857117,5.883224339,3.439249946,6.54603178,6.348402368,7.557208337,3.442058372,4.858469106,5.35283631,5.186826668,3.095208183,7.60062834,3.720221918,3.836917254,6.908827608,3.64107846,4.563624903
