"response","DNAJB6","TMPRSS3","ZNF770","TRIM17","TWF2","GCC2","PYY","FAM64A","IFITM1","SMAD5","SEMA6D","C5orf30","SLC13A1","HTR3B","SNUPN","TMEM45A","BARD1","GLMN","TRIM33","UBAP2","ESD","DDX54","CLCA3","FNDC4","FA2H","COX15","EI24","MTF2","EFCAB1","PPYR1","ABT1","ROBO1","CBR3","ADIPOR1","C8orf70","TRPM8","C9orf46","NUP153","SCMH1","SERPINH1","CENPE","HPRT1","UBE2Q1","TLE4","EYA2","CHUK","CADM3","SCAPER","NR4A2","ZBTB20","AASDHPPT","ZCCHC8","RHD","MTHFD1","COL2A1","TRIM36","HGS","TFAM","MAD2L1BP","SERPINA4","PHF3","KLK15","CAPN10","PRKDC","RBM22","SPINK1","UBE2W","PTPN14","PCDHGA8","HABP2","KCTD2","VGLL4","CD28","DEK","FSCN1","TRIM52","KIF14","ZC3H14","APRT","ILF2","DIDO1","C16orf67","SLC39A1","ALOXE3","STEAP1","ALCAM","BCL2L13","SETD2","XPO7","YIF1A","PHF1","RTN3","PPP2R2A","SATB1","TNFRSF14","FLG","BIRC5","CCDC76","KCNJ16","DKFZp762E1312","CNKSR1","CXXC1","RPS11","SUV420H1","C6orf124","EPHB1","STK38","PLOD3","MAP4K2","CEP70","EPHB4","DDX56","FBXL7","CD164","TRPM3","KRTAP5.8","HOXC10","MRPS30","SLC17A1","TRA2A","RABGAP1","RSL1D1","RECQL4","PPP1CB","FZD6","NKG7","PRO1768","COQ2","MYCBP2","TDP1","BFAR","MOCOS","ORM1","CCDC52","ZNF32","TADA3L","COL13A1","CEACAM3","ZNF671","THUMPD1","MAP3K2","KLK11","MSL3L1","CEP27","SEC24B","KIF22","MRPS16","PDS5A","PTPN21","UNG","MGC5590","TFDP2","ELL3","PDHA1","PFKFB3","GFER","UROS","MTHFS","TCIRG1","TMC5","IAPP","WDR68","DDX3X","IHPK2","WNT1","GSPT2","RLN2","FOXG1","LAMA4","BBS5","OPN1SW","KIR2DS4","UBE2NL","BEST1","CASP3","CEL","RPS10","APOA1","RPL9","PAICS","PADI1","MYOD1","U1SNRNPBP","TASP1","PLEC1","RP6.213H19.1","DLG2","CHCHD7","TMEM16A","GJB3","ADM","STXBP6","MEFV","CASP5","ACTG1","HEMK1","FBLN2","DGCR8","SUCLG2","MID1"
792,7.308031499,8.205968902,4.262315683,4.291073575,4.001115908,6.796665368,3.115702206,5.413547748,9.394372674,5.28840651,3.876314125,7.043226249,3.152445623,3.3074785,6.809228218,9.057490068,6.320955171,5.304660056,6.929407688,6.65850428,8.794962835,4.652826268,3.001059196,4.367289162,3.396835613,5.779789377,8.354541569,6.017766376,5.513367019,3.337863863,6.667006154,3.707769646,3.631404338,8.025515902,7.075288337,3.608682004,5.357506366,9.495007888,5.986820545,6.976973969,3.77595824,8.760337936,9.180528076,4.984993441,6.677138296,6.487405825,3.604530042,4.31832931,5.153416889,6.307186214,8.179789755,7.316557066,3.787855941,7.368604504,5.803023801,2.885703075,6.355225125,6.351257925,6.751565511,3.144273145,6.582490828,3.30482853,3.778511723,6.751672459,7.433115992,3.282643627,6.185228882,4.190729102,4.103310863,3.682914346,5.000227515,7.570823079,3.509383837,10.20085267,6.807694916,4.564489573,4.226705288,6.643271826,6.26665388,9.169882196,5.319989167,4.185681231,6.078771703,3.769264615,4.660182331,3.622725262,5.326544558,6.082971683,5.818632494,7.236869227,6.958075369,9.245590133,8.172535094,7.176080296,4.161738067,2.962680087,5.169799946,5.472949962,3.351596815,5.936596696,5.435946162,6.248795059,10.2674228,7.636359657,4.970471672,3.632278712,6.261955585,7.070326201,3.875613818,5.261081569,4.994846461,6.371532728,4.402543187,7.197643855,3.127258846,3.450155448,7.670295124,6.717483881,2.784282682,6.57028574,6.493846534,6.360594615,3.699741988,7.632485851,5.401224451,3.331027216,3.206361283,3.585384599,6.673691334,5.85849908,6.50518195,3.74062178,3.376164745,3.115568074,7.592021829,5.262570752,4.091315284,3.601673664,4.184577256,7.171310898,4.314690275,7.34778544,4.6504538,6.327535101,7.166959114,4.331258393,7.905334024,5.50535231,3.799712839,7.28442072,3.199253873,7.301809587,4.203356218,6.467784261,5.696501501,4.164631843,6.039145471,5.281876273,5.349642854,3.702100062,3.77746603,5.360223131,6.395242419,5.627439592,3.389410774,6.682107761,3.901659271,3.91674463,4.166755207,5.675290868,3.510058951,3.367871819,5.639507203,3.657467181,5.285404618,6.012687276,10.72906077,9.155746251,12.22805035,6.442210782,4.502212312,4.312980699,6.03489885,5.654663887,4.629697682,4.881000409,3.200625062,7.392932367,7.137253533,3.513158559,5.294188681,6.571223753,3.603522441,3.826586114,11.76954036,4.02488653,6.337114033,4.811366265,4.751160836,5.673072122
722,7.206188809,6.986875216,3.463849367,3.97197026,4.747761622,7.385964799,3.281844303,6.602241132,11.70771521,6.033263687,3.422337891,6.04167703,3.113558256,3.082428126,6.994587455,8.146617616,6.408810562,7.356488777,6.793898946,7.434885753,8.714475386,5.036874193,2.901138961,4.151579455,4.095985118,6.437460642,8.61496444,7.04567152,3.088962236,3.504606137,7.76399624,6.15197592,4.429443904,7.269369131,7.009063847,3.49723337,8.208556472,8.919643697,5.805080896,8.935077891,4.594093113,9.575105138,8.919388107,4.42881073,5.817502294,5.915878923,3.397009334,4.093885128,3.605247097,4.940865841,8.092999514,7.149892217,3.262066163,8.562699982,5.973008787,4.401625628,6.85659346,7.727178753,7.309277609,2.909371524,5.904344658,3.431175188,3.322599496,7.562324537,7.577544079,3.2295234,6.705860785,3.887858711,3.744081889,3.743124988,5.028625609,7.26214045,3.351287045,10.40125089,7.24685887,4.64108629,4.630901649,6.984267027,7.931090146,9.977471396,5.296432313,4.300845194,6.512555662,3.450077775,7.178993938,5.760253561,5.41248237,5.222042812,5.730034408,8.306596737,6.397022003,8.647307122,7.876276086,4.094605759,4.743774632,3.012327695,7.084781955,5.948369103,3.504614137,7.436446336,5.843881,6.589960706,9.978944236,7.19010483,5.416047673,3.382054557,7.249830016,7.068413877,3.574561769,6.117594912,5.443454277,7.377070297,4.08147076,9.150145328,3.161357502,3.593188097,3.422385631,8.094146807,2.820095093,6.082228484,6.829230123,5.558139236,4.5356463,7.742020414,7.934626275,3.135116965,3.150166096,5.71425034,6.395964214,7.212708028,6.567835067,5.323975711,3.127898315,2.629689679,8.241956391,5.187783675,4.562940639,3.570267786,4.252668464,7.295025353,4.038482833,7.783683697,6.058302113,6.107115685,6.907059725,5.397753352,8.743418617,5.815014219,3.768405253,8.77267712,3.008426912,7.900392098,4.684670514,8.11867324,5.997499528,4.379679918,7.477439109,6.01505513,5.964855445,4.045267235,4.045692348,6.13049091,7.07603202,7.311531867,3.484279222,7.203344269,3.508894426,3.872756687,3.841833431,5.423725305,3.230722506,3.087002421,6.020737364,3.40014928,6.807724294,3.607944537,10.71346854,6.020842129,12.13108937,8.78873456,4.152198642,4.865362033,6.759294629,6.256266143,4.655094039,7.505517442,3.165189933,7.586209524,4.121251144,4.91824044,6.842475131,8.843529206,3.416240231,3.710727098,11.8697339,4.361258842,5.916420461,4.341414307,5.740359701,6.457197868
287,6.980093021,7.848712139,4.260899727,3.592319587,5.338451722,7.770524671,2.995270127,7.46882015,12.08400805,5.571003113,3.366930067,6.406862706,3.017103361,3.102532899,7.663249933,6.866579786,7.216913967,6.455076329,6.808432801,8.185042517,8.640335968,4.690913625,2.954323772,4.237243811,4.067311915,5.672012956,8.045683684,6.467748322,3.288655459,3.420552018,6.584938652,6.001280358,6.589263903,7.818697824,5.10868971,3.544700243,7.514884978,8.994815566,6.463111104,7.154888088,4.769362792,11.24967351,9.591200793,4.928294719,8.000345988,5.425197972,3.83763082,4.857329639,5.324982848,6.55699127,7.748112267,7.040632201,3.255350202,8.075697516,3.23172188,3.230638669,7.762009188,7.09959871,6.975040556,2.980645326,6.55323097,3.373646188,3.082303048,7.033220998,8.167936582,3.191102601,6.366528062,3.391440667,3.754233973,3.485796641,5.67840274,7.97638573,3.324289066,10.33215541,5.971665019,5.681048453,5.650244732,7.483725506,7.269490984,9.901994688,6.072272635,4.513845881,7.374365201,3.490395905,9.315097032,8.06996514,6.295773978,6.167200365,5.883786287,7.670657546,6.240171611,8.828243038,7.869824152,4.771086617,6.007061496,2.96559284,7.222240381,5.949536518,3.266755521,6.685985462,5.606831023,5.668996185,9.983908292,7.133828926,4.572196554,3.315094406,7.345722373,6.673477735,3.402824065,7.402370132,5.038335464,7.080489662,5.332915329,7.641595034,3.201529741,4.007558923,4.722708427,8.761165788,2.897862993,6.010319456,7.071180329,6.199803523,4.98054963,8.558069384,7.42590673,5.297463053,3.15910758,6.325134825,7.716834843,7.100160546,7.32599669,7.480410695,3.119063331,3.008930534,7.646376216,5.431693085,4.517832996,3.727423501,3.524820619,7.657909579,4.588173167,7.26376148,5.886070419,6.375165806,7.372823091,5.224986436,8.632748866,6.209711558,3.52561137,7.684988478,3.188341184,6.874967656,6.299806669,8.501323094,7.894708153,4.635478343,7.415356879,6.034724252,6.219511983,6.931551347,4.013051539,6.458243887,5.755552247,6.237843497,3.420044246,3.984128795,4.342831011,3.78981609,4.463264924,5.811070658,3.333221288,3.025659687,5.786903824,3.468841523,5.489976057,3.174727469,10.44958659,5.017116788,11.94003188,7.833903354,4.517289968,3.687765978,6.141432538,6.2473633,4.878111549,8.594383154,2.860495111,6.355205092,3.840602667,3.626227049,5.832247803,7.558685321,3.463906228,3.869589419,12.39917503,5.550884849,4.216419055,5.057502794,6.342278035,7.487665262
230,7.30966286,6.126539537,4.242753263,4.121174929,5.4994008,6.661138089,3.21245245,5.432707424,10.89247259,5.241510003,3.651436169,5.99637375,3.029115825,3.178520795,7.538870118,8.194154468,5.811028508,5.611769245,6.096506541,7.525599782,8.054341826,4.805067017,2.91832844,4.696842652,5.733462874,6.819560301,8.511830454,6.328224311,4.576197375,3.50603549,6.684985055,5.887408708,6.136831572,7.855846547,6.353783402,3.409650934,7.761028082,8.091028387,6.117906371,8.92293141,3.932617118,8.893614921,8.725499921,3.706067219,7.902665382,6.024082006,3.47281799,4.275391515,3.743165471,4.483710501,8.037132172,6.988030452,3.307028859,8.010090453,6.96503201,3.575076277,6.636829589,6.63103736,7.40687438,3.499085056,5.46097426,3.422181698,3.28352291,6.229213564,7.581302773,4.861120139,5.971824619,3.904924343,3.984273374,6.843233981,5.436936808,8.395076333,3.339202625,9.462257994,6.03175504,4.033588515,4.341560492,7.025058772,7.72747658,9.234378916,5.50645638,4.202858725,6.925058258,3.411749273,8.369323105,8.686151363,6.207978581,5.672416493,6.02011133,9.148023124,6.508079582,8.667322404,8.589723829,7.11260304,4.453547209,3.046013058,7.195995255,5.846980475,7.588986552,6.025066885,4.592054916,6.086760981,9.828966714,7.106532271,3.616703521,3.25320622,6.900011149,6.366004113,4.010987302,5.286937427,5.031562058,7.244401293,4.529841102,8.190249091,3.173479056,3.606364658,3.380540068,7.629058403,2.989526165,6.044344754,6.286897252,6.446111644,4.195486656,8.464065823,7.191607478,4.13457281,3.06506683,5.700075175,5.969992284,6.632398317,7.526191879,6.134872481,3.470247023,2.776541968,7.685347763,5.496264998,3.500882108,3.805417195,3.719724603,7.305417199,3.753990977,9.766187465,5.779943433,5.976886505,6.20431606,4.625541417,9.381694234,6.033765267,3.567362887,7.703692817,3.001498051,6.901353792,6.248619189,9.506669443,4.988753413,4.94069382,7.763684281,6.764870073,6.007057902,4.303891092,3.434202268,6.085005242,6.475079424,7.241437119,3.43714324,3.666884617,5.184760201,3.733910702,4.187939793,5.565536418,3.445960276,3.087224393,6.197051224,3.547457879,5.819448427,3.374908536,10.48992769,9.227482129,12.18061655,6.820043951,4.356882442,3.59092427,6.948571134,5.388284055,4.360690652,6.601756962,2.864738462,6.588777645,3.61294508,3.466994756,6.929491488,8.885743751,3.525684006,3.521690648,11.82448518,5.518210231,4.394243652,4.174487321,6.652915197,6.990924885
227,7.50650638,7.626468369,4.436749788,4.885351186,4.743899925,7.257884578,3.104635383,6.07378397,11.18099419,4.89007535,3.703964176,6.351351754,2.918789826,2.973523347,7.323277321,5.775881604,6.638673323,7.133340107,6.786462877,7.881289873,8.079787167,5.250738337,3.046268076,4.373941507,3.424800864,6.743852069,8.586071935,6.44586874,3.199815203,3.703309237,6.714284827,6.481119338,5.240663974,8.253621163,6.568760645,3.846811612,6.704223028,8.664395633,7.239444261,7.778661204,5.788782543,8.601820651,10.06092957,4.199276342,4.493990518,6.119713724,3.501279233,5.368291703,5.185856627,5.23643732,7.691965184,7.226726011,3.476509023,7.665214457,3.137222414,3.899689189,7.919621695,6.350399018,6.883787871,3.202175849,6.175295223,3.482094602,3.254661315,7.652650692,7.356989873,3.238542793,6.253030598,4.116482304,3.72212867,3.410302925,5.665286792,8.141161675,3.308260417,9.280479536,5.130337249,4.706185078,5.045577375,7.355692522,6.800599079,9.634285504,5.312887801,4.283498465,8.082667206,3.547303717,5.174425754,8.423597984,5.418290149,5.703267198,5.796326428,7.227571291,6.485028362,8.697567025,7.891091053,6.428763713,4.944444163,2.902592062,7.000583935,6.404906371,3.889144085,6.935058822,5.771643709,8.005155074,9.95699662,6.550109125,4.371728662,3.471720233,6.618050383,7.531214265,4.024827702,5.385411788,5.235151052,7.242993067,4.869817846,8.437966766,3.167965668,3.887636934,3.726331888,6.639877441,2.82655673,6.07372073,7.08706751,5.8036022,4.392221109,8.68222352,7.041336302,5.30450507,3.175581681,5.750561225,7.900245314,7.343097183,6.865894932,8.045683517,2.903358751,3.062612578,6.71655344,5.493299288,3.493606529,3.765571004,3.228569179,7.278434286,4.028629655,3.020737534,5.519982913,6.339245313,8.105984736,4.913154025,8.283404356,5.989375789,3.978610008,7.680323679,3.007757537,7.000069823,5.702987784,8.850208875,5.527864492,4.450295048,6.21583557,6.569624793,6.367030884,4.003867002,3.682991477,6.753011034,6.059299401,6.637025017,3.378902844,5.754416779,4.102413557,3.959065291,4.603439131,6.382944815,3.507218296,3.080494216,5.927046395,3.384882405,6.370727443,2.864101677,10.51579799,7.365875065,12.10846671,8.282586931,4.334031403,3.826258691,6.59113298,6.447584599,4.913966604,6.541550412,2.902436117,6.989848088,3.030133151,3.462014548,6.578594972,6.575888424,3.604368285,4.013236277,12.27701604,4.96336047,3.768033351,4.6616883,6.346963272,6.778419581
681,6.596938144,6.365474768,4.049540822,4.075351346,5.536775805,7.213925487,2.978421131,7.112941819,10.03934765,5.214979828,3.480151059,6.087756922,2.96543942,2.941740863,6.405263021,8.15204418,7.114718866,5.820584504,6.77881137,7.660547954,8.113553964,5.076515363,2.940015837,5.11082832,3.599077211,5.978751912,8.544481169,5.899612767,3.215451534,3.409654171,5.22255157,5.41894468,4.648231282,7.553166857,6.772638061,3.496732872,6.808901347,7.893011411,5.637015285,8.061315153,5.493057848,10.31770008,9.076161232,3.570709606,5.337599037,5.21479045,3.348576481,4.294506749,6.949162539,7.144661354,7.471694314,7.484202012,3.637579747,7.696515085,3.216510236,3.926871632,7.523219266,6.718679087,6.013168622,3.129241976,5.528503473,3.436177649,3.273024377,6.608580606,7.368579861,3.297483764,6.46567949,3.642346025,4.835055394,3.448693811,5.190964302,7.604379031,3.185891099,9.45141702,6.058811906,5.027696977,5.239520596,6.838766907,6.747956822,8.801339812,5.706823223,4.605214537,6.576181456,3.600531138,6.98455197,8.18052929,4.711831943,6.419800384,5.950000852,7.890580832,6.467206137,9.250672567,8.45832688,5.644047807,5.103349926,2.723135642,6.189083741,5.576685931,4.576431063,6.264754697,5.634157855,6.834195574,9.761537334,7.980945362,4.621670718,5.123489007,6.956345668,6.799088401,3.949671337,7.19313233,4.244401873,5.690774801,4.716991376,7.102713254,3.206251868,3.776314951,4.13327472,6.78284168,2.905028864,6.24055582,7.282436343,6.112778642,4.733936864,8.550722247,7.454832672,5.150999191,3.271531419,6.622677903,7.262979714,5.923440474,5.976749399,6.166777115,3.605152468,2.973095436,6.561736718,5.102753135,3.610291456,3.562347248,4.786341725,5.884031767,4.3388483,4.591422133,5.313603969,7.500840786,7.243798952,4.389296277,7.501284336,6.049083098,3.584111624,7.661506188,3.101605936,5.915840911,5.872520271,8.017965459,8.804150425,4.266110817,5.494863517,5.604380276,7.544545314,3.218320667,3.519130867,6.301084329,6.320555571,5.369944866,3.436220485,3.904209212,3.363806181,3.841298478,5.597372554,6.741042593,3.346676984,3.264897981,5.602041048,3.472869417,6.398751258,3.597142462,10.11277403,4.218640536,11.8345483,7.586524748,4.440981418,3.636262841,5.924303017,5.359626117,4.960508337,7.862098238,2.895150152,6.317050273,3.83353995,3.787393463,10.51372651,5.137711795,3.440508287,3.651088052,11.76471966,4.731643452,4.029502082,4.782962327,6.390272493,7.613878023
45,7.106051371,7.298244122,4.438012342,4.385307771,4.633670202,7.335906189,3.058463145,4.670726151,10.80884784,5.462364224,4.280192633,7.149117884,3.049860844,2.938597182,7.601073092,6.481436944,5.779063651,5.240880258,6.74478283,7.56171691,7.906760433,4.766780617,3.011181179,4.187928621,3.63980073,5.746661106,8.108512812,5.768365271,3.213817386,3.470893545,5.57812342,6.440682403,5.092531986,7.776985053,5.332992473,3.617532594,7.739634874,8.555529634,5.402436104,7.422715534,4.074175933,8.356527866,9.062170513,4.275506893,7.878801946,5.194144245,3.374412698,5.00149891,6.200301772,6.892780699,8.098108888,6.936313896,3.51527935,8.018467291,3.210692299,3.805298609,6.980427864,7.156683362,6.504148207,3.232263547,6.401496472,3.295849352,3.088740208,7.263223775,7.736293742,3.168024603,6.101561857,3.783851122,4.263770934,3.446311718,5.452302582,7.935121516,3.352107428,9.828648256,5.316205008,5.149618907,4.760506671,6.902319814,6.878127924,8.928535272,5.130345577,4.782040579,6.391069436,3.475116295,6.980734917,8.8162081,5.683505042,5.902085525,5.216441407,7.947533319,5.796346333,9.235041315,6.841755225,6.939311886,5.819813546,3.017234561,5.838954694,5.938386032,3.023184124,5.654672845,5.971521452,6.705517964,10.06480212,7.766839545,5.795302194,3.35049749,6.354158835,6.736356613,3.625921943,5.730483509,4.547789331,6.893351252,4.700739413,7.535917609,3.363747642,3.829174851,3.420953766,7.122825152,2.888162972,7.283040579,6.74127461,6.201163868,3.831245768,8.168509769,5.981265895,4.605009211,3.34646328,5.897703767,8.144732294,5.730568503,6.58309574,6.883857121,3.370162173,3.068891089,6.848023239,5.109497361,3.680410392,3.750976697,3.764215785,6.677937559,4.03702255,7.41505947,5.305503203,6.820477384,7.104983873,3.910576859,7.483159519,5.623087436,3.569054432,7.245574466,3.205379234,6.097739929,4.67307978,7.874678234,7.248882769,4.522808026,7.172456351,5.953676319,7.560203253,4.993818101,3.605142857,6.714577049,6.11904892,5.958876403,3.358706863,5.869580195,4.572624369,5.094868756,4.732735712,6.545100222,3.55079997,3.284856287,5.233746049,3.607169548,5.685714549,3.249915783,10.09109943,5.601522581,12.13497194,8.324398401,4.281484944,3.794494796,5.290280035,6.342753306,5.216433562,5.581869921,3.057566584,7.119170061,2.826788388,4.223155184,8.055598704,7.598417286,3.34068805,3.939029617,11.78327614,5.21146845,3.389175599,4.750957689,6.979878091,6.334734972
731,7.277493864,4.786295655,3.999570753,3.703233819,4.601755036,6.552785171,3.244601194,5.386618634,8.723658341,5.50416579,4.108370512,6.113283221,3.164314811,2.938448581,7.88461967,5.713513007,6.627059355,5.871661632,6.647879756,6.675712008,8.632532889,4.996751032,2.843734868,4.01029333,3.074099967,5.526411002,7.819848523,6.149004196,3.182877742,3.430369982,6.728542002,6.859240449,3.896413896,6.264341799,6.188090611,3.504205441,5.503313812,8.368176317,4.830448765,7.705653373,4.828524107,9.633750344,8.62823081,3.573419058,6.274643325,4.56473342,3.52664012,4.870181542,5.573556587,4.385610586,7.055862787,5.995951615,3.329044492,8.419851808,3.215144883,2.934299799,6.617919945,6.344262176,6.436116634,3.243833665,6.845928728,3.286171508,3.473730271,8.076114573,7.159607763,3.192278515,6.504726506,3.895933467,3.807309223,3.593872866,4.980647331,7.718835837,3.269778454,9.523087625,5.954295635,4.521787081,4.17098372,6.102979903,6.757203917,9.567712772,4.697630652,4.250268054,6.97172281,3.329473775,7.101113611,8.185274259,5.581681012,5.680535838,5.605801635,8.098765743,5.284235299,8.468914589,7.159843473,4.336841035,3.848019799,2.991413546,6.724458271,5.19654975,3.498074698,6.490848429,5.141161363,5.78240049,9.664446091,6.511576895,3.530719944,3.699877516,7.075919113,6.288627017,3.924701615,4.909906814,4.670035084,6.749486679,4.335848141,8.119796981,3.25652761,3.65638831,3.392751605,7.870906401,2.95649864,5.245377601,8.035491821,7.514131918,5.995468888,7.934686468,8.051087435,3.435684757,3.105526833,6.186817602,5.751911045,6.277168759,8.015645253,4.223404454,3.03110785,3.042730954,5.949518173,4.938017768,3.628280434,3.710965197,3.255391121,7.963215545,4.105920175,8.926304683,5.618223499,6.722556578,7.067179774,5.251910415,8.2035362,5.823946771,3.399116606,8.42456921,3.133137351,6.631613046,4.7181412,9.035238919,6.077528667,4.890325886,7.246664065,6.23315724,4.734329962,3.766269573,3.539046371,6.921126334,6.812961459,5.305734471,3.209315624,3.619511407,3.284055787,3.639392161,4.271755803,5.553752906,3.506793392,3.207164498,5.695573885,3.433711629,5.702257778,3.557189402,10.13379397,5.590014178,12.1139189,9.251203844,4.303629848,3.834922057,5.941195761,5.861770071,6.349944342,4.623306394,3.065737256,7.416088146,3.139898691,3.986738188,4.300680862,8.108312279,3.653947702,3.663514239,12.16759103,4.967543697,3.653486703,4.76842474,8.075904918,6.538502628
346,6.391507927,7.718681491,3.661337538,4.600920245,4.177235964,6.399808179,3.262446736,5.930591354,11.86745305,4.644893436,4.001492897,6.582482215,3.070958167,2.909269149,7.187211148,7.07150688,6.766278572,5.657371881,6.947921094,6.624532215,8.130448961,5.468024,2.830696722,4.270025503,3.277130581,5.764318661,7.695417348,5.929704395,3.308752996,3.423754794,5.276583639,9.619891064,4.410108925,7.82589549,5.671398746,3.314115062,6.104106649,7.866338865,4.569030319,8.66890954,4.681649456,9.138220701,8.853539718,3.544634454,6.523507279,4.557591893,3.479717489,4.087654154,5.739365301,6.241340953,6.489491287,6.593952173,3.507421446,8.728338967,3.434556331,2.996277539,6.023195463,6.58540993,5.561606563,3.253172021,5.829514387,3.165994779,3.370952745,6.460109384,6.364197989,3.237670371,5.760960696,3.703075787,3.78477391,3.630546097,4.846965081,8.279492272,3.258217078,9.295638772,6.477497906,4.132104781,5.528787334,7.148641977,7.607865544,9.272058061,4.939298702,4.436495136,5.682821998,3.339200858,5.312689803,7.5327849,5.052796711,6.234342367,5.015421178,7.644741532,5.592138201,8.759303671,6.268211158,3.948171857,4.625003673,2.980129552,5.997315434,4.671887307,3.680542705,6.416461887,5.23190319,5.1853821,9.674339917,6.324821517,3.855423898,3.560403043,5.388615936,6.243956822,3.639031737,5.088777404,4.781116841,5.593437287,4.182722742,7.837125787,3.266705345,4.663341805,3.246685518,7.012293932,3.203844133,5.72200314,6.961134799,7.056331598,4.283674232,8.211703263,5.511317137,3.458773557,3.283893628,6.630717053,7.10244063,6.137349701,6.499196882,3.765943441,3.217022132,2.774371452,4.995660808,5.15373617,4.65619014,3.7875219,3.582798369,7.36464686,4.196017625,8.462454094,4.628504168,6.448960051,6.178905976,4.899926541,7.838035335,5.711853468,3.637963189,8.485822063,3.148407067,5.710911718,3.898015095,7.621156799,6.38419484,4.317810325,7.143456085,5.047640831,4.953546758,3.457533934,3.774747454,6.088489031,8.043563694,6.485351374,3.606429726,3.335702194,5.439644619,4.343842827,4.53326461,5.243357928,3.563349793,3.38467455,5.95517701,3.730734745,6.964981968,3.350561156,10.29578042,9.889957397,12.29623484,7.716005337,4.345886255,4.117845352,5.929189498,5.20975067,4.797894606,5.772351729,3.060333442,8.149789441,6.152119865,3.448216648,6.596876968,4.416181977,3.511841309,3.65904711,11.71491102,4.638973425,3.978158897,4.302180937,6.75336918,6.96908539
643,7.200779797,9.184148327,3.905382873,4.048971221,5.415737901,7.262821762,3.171534778,4.049178012,10.88580183,5.753280213,3.96167975,4.725508866,3.135570896,3.24508218,7.41901723,4.055654966,5.75830049,5.945785121,6.873488327,7.695826496,8.075896433,4.689732929,2.994187849,4.183998762,3.373058689,5.726407876,9.169042193,5.59873417,3.21083511,3.155023556,5.640642343,4.132202861,5.196755042,8.332848695,5.825121056,3.452930307,5.844743208,7.689181258,6.475474189,7.465869895,3.758273037,8.486834408,9.419464156,3.91933591,9.423584392,4.917139493,3.475690021,4.605458267,3.626504909,5.178594344,7.66784937,5.970247843,3.22518272,8.453964608,3.684463028,2.990507905,5.896990681,5.877375135,6.425124323,3.204891689,5.485899432,3.333835603,3.3121523,7.305786926,7.791234345,3.204023308,6.785573096,4.282267497,3.933281924,3.542819457,4.914571906,8.764685145,3.24022068,9.24735026,4.971928875,5.131015247,4.176951051,6.670367637,6.650407234,9.240364675,4.826410482,3.532653653,6.928690861,3.260129764,6.572223968,5.406002276,5.444355229,5.809713872,6.165217081,7.605401634,5.872705312,8.051913708,8.345000989,4.610968495,4.636250338,2.807849459,4.24141006,5.506833697,3.12997377,5.307107817,4.756555101,5.658132144,9.222025118,7.585121748,4.679562568,3.473945745,5.701266374,6.791051474,3.822081121,6.36520989,4.522425406,6.676995881,4.732700938,8.472585491,3.398447927,4.09916607,3.120589264,6.937642855,2.797740575,5.990626312,7.660295836,6.90192658,3.979412024,8.660220312,9.522374398,3.728413396,3.225363824,5.389470645,6.357610394,5.977149844,6.837728976,6.482301197,4.009998397,2.927787816,6.457608201,5.45561983,3.855169318,3.587336201,3.995707469,6.754436761,4.408239804,8.478043645,5.484692618,6.642216222,5.951919995,3.644910045,8.176969611,5.081359253,3.6984586,6.294869189,3.06075249,5.937167161,5.213454617,8.88004168,8.467311257,4.557464286,6.194391665,6.521781091,6.375615653,3.77411131,3.56429628,5.467648706,6.208116153,5.904234483,3.54537683,5.917495552,2.956671003,3.840058131,4.089799588,5.856076021,3.686017212,3.137280117,5.124664689,3.415308518,4.498558784,3.282540413,9.949969337,4.851283532,11.43621489,6.54092735,4.281166398,3.859642837,5.588905714,5.428964291,4.493395804,4.525415067,3.293901406,7.310952343,7.489133913,3.590672133,3.884721201,8.763208719,3.7465339,3.672182523,11.08164158,5.220492876,4.205329264,4.365581427,6.962856124,5.770420423
