"response","TMEM16K","PARD6A","LGALS3BP","CDC73","CEL","KRT17","IL21R","NAG18","RNF38","MYT1","ACIN1","HOMER2","BAK1","BRP44L","PIK3R3","C16orf44","SIL1","PCNXL2","TRIM36","FLJ13611","PUS1","C8orf4","LYST","IGBP1","SCGB2A1","CYP27A1","PYY","FNDC4","HOXD1","LRRC8D","SNRPA","DONSON","MTNR1A","MEGF6","SERPINA1","VBP1","EPHB3","USP24","ANAPC1","CHST2","SLC38A3","OLFM4","PLAU","APOC1","PAPD1","ATAD3A","DCTN5","ADAM7","U2AF1","BACE2","APPL1","RPE65","COMP","CDK5R1","QARS","ARFGAP1","FARP1","ZNF593","C7orf10","CARD10","C1orf89","C6orf97","CDC37","CRY2","CADM3","C5","SUMO1","EDNRA","FCHSD2","BIN1","PTP4A1","AMDHD2","CHMP2A","MYL4","RRAS","EIF3E","VDAC3","C1orf63","COL5A2","RCL1","RPH3A","BTN3A1","CCNL2","TUFM","COQ7","EP300","CLCN7","SCYL3","MSX1","ISLR","SLC16A2","RICH2","S100A1","ZPBP","HLA.DQB1","ELOVL6","C19orf21","JAG1","FBXL6","TFIP11","KLK10","IL18RAP","TBC1D19","DCHS1","KCNJ5","PHC3","WDR74","TRPV1","HIPK1","C2orf47","FRG1","CRNKL1","NUP214","ATP2B2","HIST1H3D","GATM","GNG7","STXBP2","RC3H2","CFDP1","HOXC10","RAB13","USP21","RPL24","TGIF2","MSH3","CST7","APBB3","GPR1","OBFC1","ERMP1","TEX15","USP22","RALGDS","FLG","GNRHR","HIVEP2","MAP4K5","LRP12","POMT2","NR1H2","ZNF592","PDCD6","MOBKL2B","TMSB4Y","POU2F3","SYP","CASKIN2","JUND","HSP90AA1","RAB27A","ECM1","CDC23","MED27","HABP2","TRAIP","CASP9","SLC9A7","HRH1","RAE1","IDH3G","DMXL1","NIP7","MAK10","DHODH","USP10","RFC5","TRIM5","DFNB31","ZSCAN16","FOS","NOTCH3","TMEM112","RBM38","IL15","PSG5","ZNF93","APBA2BP","SPINK1","TMEM176B","ARMCX5","ING2","C4orf16","CAMTA1","PLSCR3","GDI2","ACVR1","PRDM11","PAX4","CNP","ZNF227","DTYMK","PRPF38B","ARF5","TAF7L","ORM1","ATF1","FAM50B","POLR2G","TMEM165"
751,5.053363644,4.199182717,9.607260094,6.862889111,3.301303186,6.597427003,3.905694752,2.964333464,7.024986768,3.546616612,6.300086625,3.911996269,5.095454813,7.591136519,6.636448831,4.572840946,5.524817391,5.18599073,3.258947675,4.699453524,5.655624616,6.510382807,4.709179334,7.157218471,7.825342365,5.258379992,3.160601301,4.155795344,5.708009708,8.42946804,7.653783521,6.146384708,3.249700126,4.272974134,7.843820441,8.503352273,7.228770259,5.863986023,5.661063914,7.404644996,3.491855787,3.055235924,4.901495307,8.346480323,7.762707963,4.429175187,5.831572061,3.128790768,7.821678626,7.170576401,6.124896399,2.692392447,4.600678355,2.921509376,8.561198897,5.004719902,5.985564719,6.011192272,3.214548876,4.141025678,3.061553472,3.93066128,6.057270416,4.214397835,3.439143523,4.314945514,7.847378745,3.85292368,5.621045987,4.284906541,7.902049541,3.926992304,8.987043901,4.329624733,5.140009041,10.23744529,7.254502305,6.984138185,6.352168597,5.676174463,3.339886828,5.766449242,5.139489525,8.72536865,5.332487888,6.381386899,5.530148043,5.892934912,3.359281465,5.267430657,4.798063456,3.172316711,5.452653865,2.997239361,9.792612684,5.273084155,5.389000145,5.302598905,3.739035193,5.551103071,5.662817426,4.022182039,4.889357089,4.25882536,3.572076479,3.52905791,4.929875927,4.274760184,8.961716308,6.848931864,7.258084777,6.734579495,4.368654989,3.380284812,6.881514495,5.274789611,3.820015116,5.756454114,4.959627119,6.614267367,3.252192744,10.10467649,6.576505106,11.52557601,5.933475003,5.509271831,5.629596417,4.263602181,4.845361982,4.838351632,7.839461394,3.397739253,6.112750331,4.311246223,2.716040201,3.057979332,4.763656019,4.89493125,4.074716239,4.145577239,3.86519814,4.240313281,7.65473293,3.82580225,4.392982269,3.319923724,3.447110475,4.153995873,5.976991007,11.7987095,6.295883675,4.298666308,6.919498404,5.56514997,3.460094006,4.214819199,5.480415009,3.081659781,3.819031744,7.433596902,6.297923379,5.572091286,5.345109579,6.293543214,4.835058768,6.788337291,6.062397492,5.445421333,4.005005975,6.016683509,6.472680924,4.650080348,3.561530819,5.278741953,4.620736987,3.152454598,7.317619487,4.649365612,3.161056977,6.983699931,5.682924202,5.422736447,6.147812176,3.100650791,6.269839079,11.17745011,6.705790878,3.318970679,3.251379544,7.374158346,4.026172361,5.002960565,5.183871135,5.772669771,3.805572474,4.338871145,7.253432607,5.448541706,8.493515157,8.334762246
1066,5.718900205,4.638132937,10.17904285,5.5190519,4.869119651,6.307428887,3.929540609,2.909733532,7.025975083,3.487387301,5.204418905,4.644036141,6.465903391,7.801017269,5.671584257,4.383709961,7.420839818,4.171171757,3.102690191,4.980026932,5.56874418,7.53509795,4.178454385,8.747479632,9.164391083,5.239752636,3.215172884,4.318293448,9.796772192,8.761250718,8.304936009,5.334222811,3.261014403,4.55086407,10.15553797,9.139223607,6.834015368,5.427779838,6.691951344,5.873798918,3.322569791,2.784780099,4.872541218,9.495331724,7.043880373,5.023666888,6.344908912,3.202684337,8.496527845,8.193159859,6.052824399,2.621703692,3.40457172,2.817114138,8.603770644,5.265152021,6.333981194,8.613368402,3.721927337,4.193564913,3.256942894,3.560423919,6.863654693,4.954520001,3.734016175,3.637163139,8.154586675,3.970818496,6.302629442,4.39102996,6.553617694,4.520150336,9.269893568,4.367830104,6.747321558,11.08577391,7.912385032,6.626031601,5.972419629,6.815337362,3.316928229,5.548000728,4.740200433,9.466923459,4.816302451,6.407270617,5.273278129,5.868801365,3.850976446,5.155545693,3.690645767,4.224207661,5.379868669,2.934199178,8.141775839,4.724338044,7.643089797,6.37455173,3.911496955,6.664978773,7.368521248,4.296923906,4.731656294,3.70491543,3.723536589,3.724981843,6.994633459,3.469873921,6.099710581,8.213305835,7.552372892,6.407335976,4.864893058,4.483023187,6.595507338,4.278162152,4.289136197,6.594035121,6.946091602,5.098550358,3.18941785,9.259789948,6.443250391,12.30737302,6.700857919,5.074989744,5.226796409,4.934128253,4.156208709,7.111558528,7.591064935,3.655338223,5.590863409,5.792117662,2.860161841,3.085151324,4.879471354,5.142729543,4.175358124,4.136972969,4.8802949,5.201891932,9.273855487,6.144435754,4.470840682,4.869238661,3.620114312,4.193289976,6.343775747,11.01958496,6.784442649,4.563418459,8.228881355,7.241782158,3.548808859,4.499657602,6.135106785,3.167153803,5.023819822,7.385324888,7.253180824,5.727892418,6.198436049,6.57657015,4.902245832,6.55960045,5.265824618,6.022355621,4.027273953,5.764107232,7.151419972,5.091314638,4.325045041,5.235114523,5.214140628,3.292569626,5.7838705,6.74186318,3.250841539,7.543214175,5.069716244,5.533341378,5.570822732,3.65070381,6.364305945,9.568219405,7.379283301,3.157611077,3.192606166,8.185168679,3.276073276,6.170405861,5.33139823,7.323180135,3.777408137,7.132210707,7.681906125,6.438327014,9.438735263,8.966681111
1004,5.839498012,4.378383636,8.729792384,6.212165204,3.124877788,7.67976217,3.904539352,2.862266646,7.434138879,3.803403842,5.381996357,6.215255551,5.220851666,6.528333559,4.618598454,3.900718599,5.468702464,4.117047437,4.090341183,4.202354034,5.815137483,4.949973966,3.901403237,7.55442046,9.85741849,5.923718919,3.102388405,4.621998851,4.022900617,8.277918619,7.977382301,5.035665487,3.402184042,4.233503972,5.966506684,8.115724269,4.739217462,5.584597851,6.40158006,5.797337961,3.441839728,2.944720728,8.406179828,7.894648025,7.387416283,4.844945729,5.426727226,3.175136055,9.089060868,8.199592224,6.247003798,2.690041359,6.076033978,3.128054125,9.591286524,5.782448684,7.583872636,6.579921837,5.317036053,4.600967076,3.221774429,3.923559167,7.006884523,5.091329813,4.05531289,3.950578945,7.657844176,6.215712061,6.488400142,5.41588332,6.835119599,4.94254842,8.92834361,4.449555985,6.617390226,11.31071595,7.235826825,6.899786347,10.57352342,5.891518494,3.201208598,5.249664976,6.643422783,8.814519589,5.53991229,6.315326215,5.91664223,5.677949491,6.177990491,7.817846052,5.247975016,4.878183878,7.589916487,3.01832109,7.221376334,4.883645541,6.015042876,5.423212364,3.729378027,5.691918873,6.280782096,3.816818144,5.657637594,6.083147683,3.669809591,3.646059297,5.606883308,3.671479087,6.22594494,7.333792892,7.536650256,6.644690051,4.576222983,4.143754228,3.825950403,5.279833571,4.08063604,6.033745106,5.807047777,6.011321621,4.08094436,9.408612733,6.617334396,12.06312151,7.191815582,5.010547228,7.653667972,4.2138942,5.267430943,6.146131092,6.082624006,3.491738009,6.579962336,5.219615966,2.991238277,3.057448421,5.728261939,5.691449085,5.411706739,4.518939201,4.622880953,5.607769281,8.672815063,5.818088185,4.210802269,3.224641184,3.651701444,4.35313013,6.879198261,10.97399649,5.637471184,7.557849643,6.955668529,6.548952633,3.376350909,4.787568628,6.387695783,2.863928948,7.007217399,8.408753302,6.188186166,5.378676003,6.048256199,6.523570929,4.102833693,6.182330395,5.698850782,5.993335178,4.122902228,6.107541797,7.938333261,5.452061725,3.367011548,5.472959131,4.491521139,3.351091416,6.883274035,6.73012679,3.289274406,9.098235495,5.923578208,5.396944812,5.510612312,5.778341672,7.608561544,9.664461499,7.628684599,3.043224247,3.107804522,7.378974394,3.954776541,6.761024327,5.284442325,7.462822006,3.890357896,2.9801265,7.868841484,4.89123432,9.295147721,8.321686611
897,4.96175366,4.760299962,9.033878497,7.029844942,3.639855036,4.379976515,3.406277161,3.063018782,7.886089496,3.914869582,6.791170243,6.00432798,5.718187408,7.521661538,6.27276873,4.384824583,4.705908759,6.231163746,5.149911128,3.971686417,6.236533813,5.313281087,3.833759586,6.827995531,10.66011866,5.254428777,3.104863774,4.478766658,6.490516853,8.284303369,8.244104655,6.779906573,3.364981953,4.208959756,3.745591138,8.863149897,4.858033751,7.268728878,7.371952744,5.675628888,3.527394914,2.843294277,3.407872481,6.48114743,7.654141699,4.92311563,6.403773623,3.02176993,9.132834183,7.469813446,6.41330666,2.500392115,3.007608023,3.443010168,9.265891274,5.950902114,7.758538796,7.031895344,4.733608304,4.253111125,3.232156225,4.779889645,6.164413028,4.969201704,3.388412296,3.800439413,8.189597015,4.385325283,6.870167993,7.150450924,6.724600136,3.70456658,7.365786313,4.098176531,3.456008797,10.0728838,7.421779522,6.555628394,8.192361752,6.074776006,3.324845821,4.916334167,6.192586151,9.446142824,5.326916588,7.170915434,5.880821659,5.472674728,8.81850865,4.309168787,5.228398313,4.766260877,5.936382557,3.028894001,7.475651681,4.793377573,5.946040452,5.811515418,3.56526237,5.471028671,5.556841514,3.570745386,8.255987922,5.673156252,3.530675657,3.560729319,5.983910031,5.031871288,6.999265103,8.407103705,8.087775371,8.158119948,4.939618937,4.906313628,3.575263053,6.529376576,3.738295576,4.813145978,6.107538285,6.360930249,3.512234826,9.505871992,7.046026051,11.84016976,7.076668994,5.331737308,3.668223121,4.114918192,4.729209242,5.306064332,7.483224236,3.668925117,6.004082075,6.742934271,2.956172912,3.113810828,4.630605084,6.212833872,4.391119271,4.738049366,4.686824606,5.631516467,8.006413403,4.126671708,3.993264941,3.305752837,3.886899509,5.433726144,6.606406342,11.55790899,4.075885827,3.938589465,7.160362945,6.674811647,3.324596997,4.565509806,5.785526702,3.138540394,3.76480823,8.669501238,5.645990167,5.565737679,6.269805414,7.138241016,4.83155312,7.344510611,5.989536126,5.017218077,4.537237244,6.975843334,5.166407991,5.179364564,3.418133389,7.118188449,3.213367842,3.529795597,6.749602476,5.77498316,3.10826266,5.601509206,6.557981539,6.259442437,6.346478971,6.134080796,8.868278865,9.702853181,7.627126057,3.083299797,3.103825805,7.37121697,5.137162051,6.039305978,5.772446978,6.872629232,4.867491697,3.01808656,7.026565317,6.559107707,8.753262358,8.156779015
0,5.910214056,5.189820639,9.227953436,6.784148264,5.895813959,4.813420512,3.556158236,2.778341471,6.91039158,3.450304992,5.675746783,8.061965247,5.198863898,6.998789336,6.289358142,3.99687384,5.819851641,4.308785348,4.001189801,3.620258874,6.361210508,3.554371156,3.660912289,7.994761713,12.27741937,5.0495709,3.275132308,4.47690179,8.257394173,7.938870385,8.036928844,5.689609133,3.364579004,3.730672769,7.546816644,8.736577308,4.54933886,5.732441452,6.912772777,6.100477075,3.565964005,3.644659689,4.069627424,7.952152642,7.467427066,4.92862102,5.100209,3.136845962,8.93855779,8.096365948,6.10881284,2.578827005,3.736773924,2.91825309,9.385120783,5.441831118,6.507363493,7.650606418,4.721208627,4.268898888,3.226856516,3.897834288,7.302485673,5.051454578,3.557821954,4.328276091,7.919341366,3.527325706,6.274231115,5.468332816,5.71543063,4.121299054,8.267652823,4.624792779,5.936636322,10.63086411,6.786555504,5.793521254,5.278474981,5.77692694,3.443420888,5.335163384,5.272514319,9.506606375,4.635097893,6.969008603,5.716342954,5.700675183,7.621888662,4.9035214,5.192855806,4.461752705,6.895941046,3.090943937,7.666564695,5.361806332,5.8328792,6.173901717,3.385349642,5.507567832,6.109744748,3.781628957,4.988098256,3.829418477,3.732272715,3.829780308,6.325639244,3.730726765,6.310994765,8.046367505,7.213692815,7.254839188,4.843679862,4.455901973,3.493109902,6.386029683,4.472984285,6.019759533,5.992752449,5.217711477,6.286016075,9.731959102,7.026875114,11.97620408,7.020205795,5.37228269,4.17006518,3.947398568,4.198782384,5.878911369,7.154127406,3.698117089,5.961595415,4.731939531,2.961009528,3.069182914,5.420741921,4.327090709,4.113334416,4.263003506,4.241620122,5.355910239,8.430378277,5.100110806,4.161575859,4.243398899,3.77526264,4.490473763,7.234470576,11.24176427,5.17498997,3.824106966,7.30360407,6.263890396,3.438964527,4.554755116,6.647215541,3.125104574,5.682692787,8.27290083,6.465125439,4.516944343,5.836443467,6.857823664,4.457281673,6.667849478,5.599519604,5.273384854,3.997147429,5.927834013,6.773900808,5.863857034,3.673816934,6.072454033,4.060158926,3.54371969,7.270209479,6.506963078,3.314614774,5.756015267,6.543873292,5.569102425,5.111606919,4.12113682,7.517606078,9.785195314,6.789602595,3.398951878,3.079256408,7.223165055,3.794577887,5.639477615,5.199858177,7.952490211,4.865711469,3.558123935,7.911835578,5.66151032,9.117425285,7.384591952
906,5.240158798,5.355102908,8.723723118,5.723464096,3.138319148,8.210930656,3.460546011,2.971453567,5.570976717,3.732595473,5.3378508,4.45149764,6.255582879,6.795456782,5.161844146,4.631035694,5.405979042,5.332382989,2.991762637,4.050547006,6.181774955,6.421716483,5.387278879,8.227914668,8.111922856,4.586126927,3.149287392,4.768541853,5.381298964,8.55437994,7.812492565,5.269749353,3.353588649,4.472717237,10.5204627,8.64207693,7.463567028,5.691812726,6.199092982,6.286711585,3.542028753,2.849792301,4.995485882,6.635127792,6.553319808,4.671512561,6.037318043,3.098384582,8.813435191,7.773535652,6.210180084,2.496774556,3.1222272,3.048214118,9.470344472,5.91647331,7.430363345,7.08939245,3.978560173,4.509820541,3.324219285,3.665588349,7.035654749,4.454974204,3.436425621,3.987921716,7.479056526,5.742417381,6.092047687,5.341602838,6.818451503,4.019581397,9.796404164,4.434751016,6.55908938,11.66178745,7.221525762,8.038610429,9.036896322,5.98227068,3.469799041,4.756517842,6.14634586,9.358816571,5.008431871,6.963152031,5.73442641,5.191586394,3.551515595,6.362298493,4.139379291,5.440618537,7.479129077,3.106780007,8.496351319,5.545857674,7.45471911,6.376076359,5.41703288,5.874562298,8.674256179,3.915084932,4.328051971,4.398644154,3.836366124,3.739446683,5.904935457,4.80554571,6.349618695,7.119295784,8.157403067,6.319203796,4.607063076,3.878097232,6.499802832,4.084779522,4.115510767,6.295540968,6.588360199,6.749368623,3.574841331,10.02347367,5.960555441,12.40978208,6.65865496,5.464414129,3.989694627,4.374683321,4.94873322,6.173527092,6.617894954,3.9839469,6.219446104,6.591590255,8.622665281,3.223228261,5.22950169,5.070793119,4.965293822,4.407285271,5.471436082,5.815697758,10.0186072,6.137259006,4.201416219,7.645798808,3.564192761,4.685941953,6.871883247,11.60713308,6.887995423,5.594310137,6.682670607,6.725139887,3.556464307,4.494807376,5.480825447,3.068469314,7.661041834,8.101774548,6.830906929,5.928571596,6.779403865,6.439071343,4.950894729,7.98018744,5.979740746,5.046707546,4.134275898,5.325572547,7.05708809,5.038999007,4.252019165,6.374762243,6.777598664,3.883438498,6.395745923,5.594015524,3.084858982,4.506663753,5.125076031,6.216440815,5.570532779,3.491304482,6.747772991,9.191118419,7.527794232,3.197688393,3.262233088,6.944759237,3.866682406,5.915852762,6.025493767,7.48052669,4.116242575,3.102999119,7.619242049,5.681935713,9.039906844,8.777670595
788,5.561139334,4.354587033,10.02693977,6.007334614,3.617869851,5.595270118,3.557126049,2.775367544,7.266098375,3.386122725,5.478893644,4.386867116,5.992192051,7.240118172,5.087348236,4.275021306,5.874092177,4.572853317,3.081019967,5.674150018,5.719014721,5.492305409,4.915408125,8.189590832,7.459658368,5.022116495,3.102294525,4.647127468,8.25126222,8.018664071,7.743698116,6.23658359,3.390496468,4.34744741,7.396144313,8.872101727,6.381134038,5.588340296,6.763705047,5.043043976,3.315410525,2.803688609,7.541646116,7.346148887,7.154261555,4.797366758,6.32978197,3.024529301,8.804486054,8.456901569,6.768908578,2.529121434,7.560090925,2.957483888,9.273835145,5.640022023,6.379092093,7.548539846,5.060985462,4.294651456,3.10342981,3.722836292,6.714306945,4.906635397,3.785563718,4.23210776,8.337734042,5.895734189,6.391880226,5.995629758,6.990239027,4.263705756,9.04761088,4.28952996,7.032637854,11.37634945,7.325341967,6.619316054,9.144777252,6.464167556,3.260917524,5.088657565,5.498044985,8.982875322,5.115675698,6.861770449,5.766516474,5.404343162,3.787682504,6.937418184,5.034454592,4.585221025,6.237625445,3.132428029,7.50038482,5.29489989,7.051131424,5.609986567,4.784484984,5.571414384,6.270525464,3.594533392,5.540519118,4.666088093,3.666887434,3.383411625,5.900407485,4.198771445,6.125178533,7.760373979,7.493960843,7.408247968,4.955428467,3.538999972,4.071042321,6.098226498,4.107357095,6.25707458,6.694189951,5.575955112,3.471443524,9.617708574,6.265047262,11.94187811,6.803382358,5.633527644,5.240029199,4.207088517,4.613462269,5.865760357,7.404156026,3.554267743,6.145324414,6.092588117,7.531799543,3.158001571,5.897635918,5.494877186,5.584102675,4.300887914,5.583295944,4.776703699,9.191480522,5.009034622,4.129152973,6.449730397,3.404613166,4.65691743,6.720221709,11.28574494,6.103011289,6.552198143,7.444633518,7.680885826,3.290984598,4.500032323,6.201385856,2.930794536,4.664727319,8.210545163,6.517297418,6.454257242,5.630406673,7.071658755,4.213683175,6.968118146,6.156753868,6.051561284,4.222446619,6.267022526,9.136794969,4.941573333,5.019333327,5.984743522,6.112766554,3.658676313,5.326261459,6.371230932,4.294149409,6.281021182,5.807693835,5.703414119,5.883543561,3.924231785,7.625150198,9.699328017,7.591746833,2.990783655,3.214662258,7.923979544,3.474948142,6.321300703,5.476568353,7.156214574,3.869690037,2.901451022,8.207801685,5.31242447,9.195218093,8.668222255
763,5.521586063,4.756417158,9.171602882,6.390406725,4.403279416,7.812678222,3.444855277,2.710750006,7.195044733,3.465829674,6.119838924,4.680739382,4.610333591,7.833014947,4.015080319,4.403227788,5.459136654,5.40110659,3.324525857,5.407425451,6.170848826,4.843658778,4.172828508,8.677526316,8.562675064,5.63151025,3.017996882,4.329496495,4.67176197,7.302974791,8.068579525,5.932350478,3.378203821,4.193290127,7.264165379,8.562117558,4.031560038,5.56310222,6.995940146,4.465194084,3.334312026,2.820909323,7.989308824,8.602523877,7.23295399,4.046191292,6.255873853,3.133132646,9.13476064,8.769279549,6.931036297,2.553657649,5.901358212,3.280531642,9.56129995,5.236328995,7.596722767,6.821185109,7.393964633,4.057010062,3.134078131,5.335778372,7.249794579,5.199813256,3.719902019,6.285699798,8.045397899,7.168535171,6.079029299,5.879103541,7.20989521,3.838572941,9.176935686,4.146369946,7.268070345,11.28925766,7.684685493,6.484979701,10.13438417,6.474680714,3.10653882,4.927556903,5.356351217,9.355080049,5.936724823,6.406001497,5.65999992,6.395268704,3.817347122,7.352935289,4.761843063,6.395544203,4.39682242,3.065016195,7.906160562,4.896046682,7.40623161,6.860264445,3.820038886,5.308828667,7.253084139,3.652986401,5.719361767,4.645152989,3.787305474,3.663360917,6.038014551,4.43149939,6.118879781,7.68126619,7.347419024,7.736612092,4.825371482,3.812639643,4.122696893,4.740853659,4.050992646,6.347107408,6.030652825,6.59859425,3.621274423,9.800766429,6.728770227,12.03344468,7.036864805,6.384282994,5.633336731,4.392039341,4.500360383,6.556522309,6.872536897,3.468450781,6.270027357,5.665279309,2.756214649,3.105960765,6.177723821,6.698889984,4.891504681,4.223913764,5.182688346,4.452070777,8.822929814,6.178499824,3.907102921,3.352713351,3.543001367,4.399756427,6.404940273,11.68118532,6.382706077,7.29630039,7.715111971,6.478273044,3.61790773,4.008354073,5.814637518,3.029624409,7.124004058,8.305314906,6.210885484,6.367461144,6.413440057,6.595927615,4.368817885,7.218129066,6.096301115,5.878923994,4.184053564,6.088046897,8.639553902,5.255969631,4.502381081,6.324340576,4.948513923,3.65421634,6.036812164,6.115709349,3.335318382,8.539233372,6.217484148,5.271966336,5.169850703,3.189187376,7.918322525,9.956124777,7.297187486,2.979498813,3.088424814,7.476336829,4.815279502,6.179749823,5.87871805,7.011707042,3.859529289,3.113844205,8.225861707,6.066034976,9.049104209,7.839056605
724,5.660027675,4.884386867,8.524292054,5.493987831,3.335956195,5.6993295,3.599967989,2.814616788,6.911514053,3.662608403,5.95574399,4.272450959,5.474081081,8.037118931,5.083361645,4.927703285,5.946596398,4.485837414,3.077645359,5.412184885,5.860698086,4.897211209,4.252108124,7.537422939,9.538392504,4.698073626,3.061568139,4.469370423,5.722603166,7.838356538,7.382783243,7.12227555,3.221907152,4.422581195,8.971254276,9.288720223,6.554919957,6.438380955,6.954310635,6.055774765,3.451631074,2.75963212,6.944620027,7.861956969,7.29571037,4.52950979,6.137256191,3.071305557,9.70185912,8.825107854,6.381925617,2.537130698,3.810205542,2.991150808,9.111065925,5.887415123,6.901328563,7.577910515,4.342935425,4.466679804,3.331985859,3.824604535,6.305498194,5.023115072,3.312782436,4.649357827,8.329822063,5.737838486,6.44665361,7.109370941,5.862967125,4.554310023,8.501858197,4.291965296,6.020675655,11.17722182,7.954907145,8.732218881,9.43537116,6.333563623,3.287144207,5.058206971,7.013070286,8.847716414,4.477276291,6.234060178,5.795184855,5.775589585,5.878844968,7.017399054,4.292461363,4.917503655,7.942718611,3.080231187,7.836810762,6.266876023,6.60825234,6.177725341,4.087313431,5.47136029,5.703829559,3.572112803,5.796377229,4.413666533,3.683762344,3.72907696,5.292942519,3.82794864,6.470773298,7.555069211,7.934135724,6.977025432,4.62655114,4.392385166,4.019208427,4.78683933,3.914034603,5.535492294,6.134435721,6.692971722,5.254607689,10.03456894,5.728389625,12.14668147,6.595304269,5.188573151,4.605200518,4.500843581,4.987950332,6.463378439,6.960033759,3.701931016,6.196423979,6.09269263,6.532833401,3.116748165,6.229898576,6.510161719,4.319386292,4.464936057,4.424793049,4.88887096,9.138817685,4.942749389,4.206304043,4.758132615,3.54178848,4.69065248,6.656822093,11.25260668,6.157198421,5.795239462,7.378157772,6.648820113,3.435123771,4.337630748,6.694703796,2.942029763,5.447283544,8.233435802,6.439142254,6.290883525,6.792505353,7.096510563,4.96576139,7.633296815,5.794608226,5.08408463,4.05000704,4.81878431,5.556557273,5.548281367,3.97171676,6.754367741,7.735628119,3.605849099,5.534611013,5.700271959,3.011981329,7.395279426,5.744179331,5.882919967,6.764334658,4.325875402,7.263355462,9.699185022,7.461259605,3.130835254,3.144812253,7.352843313,3.649608684,5.677121409,5.880648024,7.975065578,4.092602633,3.163103431,7.853632896,6.30820708,8.622594575,9.088505529
657,5.851788113,4.594020081,8.953256247,6.876667007,3.335389401,6.804001888,3.541439221,2.958742088,6.01925289,4.105768029,5.053402426,4.443415703,4.157812735,6.85548863,4.427823563,4.064319282,5.149426179,4.451220546,2.817442667,4.014531168,5.200528083,4.342399309,3.637846145,7.559123815,10.74469025,6.008257631,3.394832008,4.224812643,5.668591365,8.117607277,8.211575984,4.384639377,3.537549369,5.112138163,5.093494293,7.605698678,4.993804974,6.085488182,7.603777095,3.762119624,3.690614865,2.885615576,4.615855005,7.582326466,7.343722487,4.710123582,5.680396011,3.244482882,8.347795036,7.788027365,5.988846661,2.651878559,3.583282973,3.11879758,10.11164592,5.508436042,7.694842879,7.168836438,4.891162271,4.21697937,3.29328009,4.294375772,6.548248437,4.836917447,3.390103077,3.904982758,8.456037006,4.717784867,5.929495009,6.72138294,6.665902092,4.038890865,8.290840086,4.396752534,7.015748177,12.08911778,7.075662756,5.935700746,6.959292985,5.724176269,3.447190831,5.485392897,6.380138006,9.523393134,5.248493678,7.194907262,5.657543395,5.787477163,3.698368831,5.686199997,4.023598366,4.336337386,6.105509409,3.157596583,4.983377677,5.350196388,6.759996852,6.471885043,4.750059945,6.275397768,5.811605373,3.624003133,4.996065093,3.667098545,3.759558878,3.539405557,6.510997836,3.714645274,6.125401961,8.24238505,6.241144965,7.255063301,4.673824696,4.002462752,3.400701752,3.737843642,4.280327878,5.432340927,5.488648247,5.854373535,3.449058698,9.571162056,7.302362113,12.06278614,7.20629495,5.099358566,3.907085129,4.40304519,4.295456189,7.036594035,6.026597397,3.722987069,6.286280527,5.69890238,2.942973679,3.086321234,5.3434872,5.696350796,6.035358076,4.092064307,4.366054155,4.658140863,9.227253543,5.260344872,4.526693007,3.591149534,3.599761234,4.624262454,6.665380486,10.33658596,5.061721393,4.790608611,7.233399815,6.208560341,3.53211689,4.698736985,6.338250128,3.005589087,7.053934165,8.57186858,5.711388552,5.424642246,6.492369961,5.99201558,4.711825433,7.287831425,4.853021943,4.966254598,3.959244512,7.331393172,6.556260462,5.523701091,4.213651141,5.45114293,3.609698068,3.433288965,6.690339065,6.2341947,3.265955353,5.984811828,5.762148119,4.803801417,5.061917138,5.160622535,7.799176169,9.8546449,7.054132129,3.287902003,3.255086936,6.725202829,3.838815947,6.508702121,5.690694782,7.220452283,3.849784189,2.859358002,7.343929146,7.169504079,9.861896975,7.430118286
