"response","ORM1","ACCN1","NT5C2","COL1A2","ZZZ3","GPR37","GHR","ZNF217","SPAM1","MANBA","CARD9","THEG","MTRR","GUCY1A3","ADH1A","SLC7A4","SACM1L","HIST1H4I","FOLR3","LOC51233","GPRASP1","XPNPEP2","FANCA","MPHOSPH8","SV2C","C16orf58","POMGNT1","LGMN","SHARPIN","ADAMTSL2","KIF20A","TMEFF1","WRNIP1","TIMM13","AKR1C3","EDF1","PNPLA4","SIDT2","CADM3","ECE1","TMED1","BCL11A","EIF3I","SELE","SEZ6L2","VAC14","THY1","BRCC3","KHDRBS3","UBXD8","NAG","TRIM36","DAP3","CCDC47","NFYC","BRD7","SSBP1","TMEM87A","CEBPA","BTN2A1","HMGN3","FLG","PFDN6","HABP2","GPR21","CDC37L1","ABCF1","MARK1","PCP4","STAT5B","RBM4","ACADM","RGS3","SPC25","PKDREJ","BTG1","SCNN1D","PRSS21","SEC63","GPAA1","ETV7","SOX2","OR10H3","SPINK1","APBA2","RBBP5","CDKN2AIP","MKRN1","C2orf34","MAP2K1IP1","TBCD","KIAA1109","CCT5","MLL2","SLC22A5","BLVRB","UGT2B17","CHAT","NUP62","ZHX3","CYP4B1","EIF2AK2","SERPINB2","MYLPF","EPM2A","AMOTL2","FKBPL","RGL2","F8A1","GOLGB1","HNT","PYY","FYB","MTAP","SORBS2","RABGGTB","PSIP1","FAH","ZNF409","C6orf15","RANBP1","KIAA0556","CDR2L","CEL","BTN2A2","ZNF432","S100G","CEP135","NPAL2","TMEM30A","FBXL5","CTCF","POLD4","CEP76","RBM39","GSK3B","C1orf116","SFRS14","CORO1A","MTMR4","AKAP3","BMS1","RB1CC1","NUDC","KIAA0907","GIT1","TUBA3C","PDIA5","IFT122","ZBTB5","BAT1","JMJD2C","CYP11B1","SAA3P","ETS1","KCNK15","AHI1","HOXC10","TGIF1","PCK2","MDC1","KIFC1","RUFY3","CWF19L1","HPCA","EXOSC5","GPC1","MAN1B1","MAFG","GNB2","LSM8","DUSP8","PSMA1","FNDC4","HLA.DMB","MGC15523","ZFX","RTP4","UBTF","ZNF107","FGFR1OP","C1orf56","LAG3","DACH1","LTBR","ATP6AP1","C6orf48","CD40LG","PPAP2B","ZNF692","SEC24A","KLRC3","ATAD2B","LYN","TXNDC13","CHD9","CSH2","YY1AP1","CDON","HTR3A"
16,2.975961027,3.87708891,7.520626233,11.19572664,7.658359142,4.247442549,3.184004212,8.636703271,3.289215015,5.842150047,4.637214337,3.858841553,5.785568507,5.894897862,3.398994921,3.388261716,8.42650855,4.35751697,3.765812967,3.841019023,3.5998266,3.264932476,3.597094824,5.522908453,4.040415652,5.916272839,6.135021275,8.753745187,6.275448211,3.413240667,6.689755,4.565700729,3.122091303,7.688488839,4.27631854,8.754702208,5.303901401,6.318914428,3.341587773,4.382241018,6.652916837,7.290928229,9.474318042,2.781892149,5.102231721,4.926155715,7.814185699,5.508946759,6.312596886,7.153629184,6.299430375,4.671679378,8.62255101,7.706133318,6.04457222,7.350057957,10.43679883,7.30675553,5.025961232,5.400605085,10.61798203,3.073604374,6.563804906,3.581070907,3.752321431,4.822732248,8.253588705,4.064150183,3.63845105,4.428419855,6.391583706,7.768597176,4.45927889,5.183184814,3.570451132,8.481023229,3.282686042,6.0609881,5.694257766,7.39974678,4.30259263,3.452627475,3.474800388,3.110568375,4.373591498,4.998316168,6.163582424,8.386115093,4.739709134,8.461231997,5.861398663,4.426402206,9.603824172,3.421511427,5.337090752,9.794515619,3.233923157,3.478882044,6.162004787,4.575926153,6.567002236,7.377652592,4.785861206,4.076356985,4.028389375,7.650844352,6.003647094,6.233986039,8.342482052,7.166284623,3.810371389,3.126174154,5.088086538,4.039259786,3.376947533,7.678878192,6.546229891,5.052454288,4.336688651,3.622901726,5.578380408,4.952300193,8.49348645,2.852982048,4.645786167,3.945021628,3.412672951,5.224134929,4.163873827,7.731333638,6.845663471,7.64436913,5.773760591,4.920791883,8.932446362,6.904279142,3.85462255,5.757271072,6.258323341,7.141532169,5.215417168,6.023370785,7.25156649,7.554580772,8.178539943,5.313112213,4.946725603,7.509270743,6.318960477,7.389966717,9.102861238,4.598085449,3.114880076,2.731063856,3.476705544,5.601192251,5.074664308,3.336539521,7.164359777,7.308166937,5.207727078,5.561580811,4.614753534,4.881132916,3.18555587,8.441361559,3.89773746,5.777056312,5.426564469,7.628163825,7.234138553,4.083965375,10.69404804,4.246671167,8.631695744,6.492175318,4.029153916,8.349113411,5.026077948,4.00845444,5.142369173,4.726000864,5.572470213,3.820709923,6.147830027,8.474875752,9.853314886,3.430797967,7.941760023,5.813561134,6.18289865,3.687748254,3.871147219,7.462013924,7.619186066,5.78623642,3.680263792,7.378251192,3.427071999,7.902585162
514,2.951988006,3.803482774,7.04899865,11.35336493,7.419912743,5.298435862,4.558913341,7.556723545,3.260766093,6.638408403,4.426802584,3.946294934,6.177808358,6.919893787,3.632886954,3.048469413,8.532289095,3.95745413,4.937969742,3.640504444,3.399501941,3.230505867,3.647144929,4.654000165,4.864666589,5.401041469,6.202604833,8.583100677,5.864928659,3.448216648,7.150002891,5.583714858,3.145305598,8.374508085,7.692848736,9.389735308,5.684715345,6.080788907,3.455599388,4.346614094,6.724299424,6.823663545,9.549228151,2.896714049,5.28160691,4.103718414,7.159003918,5.692883526,7.985404287,6.14994709,5.698494103,3.451363942,8.997956948,6.005244355,5.417140818,6.98812522,9.799149187,7.501383964,5.842031756,4.729220551,11.04901744,3.189968697,5.661077291,3.512421597,3.728381528,5.564518879,7.103694246,4.53239148,4.865374399,4.417184094,7.003760654,8.072333649,5.030980767,5.61441465,3.680332908,8.801425963,2.937530793,5.791398014,5.706570423,7.20643298,3.907186926,3.615678238,3.243835843,4.76858385,4.095508415,4.705925312,7.088398771,6.968631905,4.611607172,9.468739374,5.473745628,4.136959675,10.03780967,3.444966459,4.160202275,7.611810661,8.240108998,3.592416431,6.722446199,4.10314275,3.437623571,6.725124593,5.578924989,4.330643663,3.887527149,6.513970058,5.408500916,6.610517659,8.734379169,5.587189676,3.726811448,3.158213655,4.123847652,3.82915762,3.567097544,7.385580834,6.723216382,5.402767868,4.022098204,4.102039447,5.81670801,4.092332285,6.423324457,5.194544364,4.097662783,6.38075988,3.351406081,6.032821446,4.515453215,7.817515273,7.380720385,7.302817672,5.816754486,5.295522471,8.282639244,6.702864487,4.359212016,4.373754767,5.082660385,5.898816504,3.30412805,4.859050165,6.811047329,6.383362445,8.452030546,5.036375035,5.218769706,8.276712266,5.138678031,7.439654509,9.762927705,4.684123861,3.0609576,2.884628333,3.603304082,4.225070897,4.735986371,4.129643055,7.044599233,6.517170403,4.462244138,5.837631013,5.695463015,4.59774524,3.534807374,7.048017337,3.856972848,5.962115827,5.176965047,6.923924251,7.973717333,3.684667946,10.74566325,4.828319461,8.136774008,5.209078785,4.590691662,7.479557026,4.029713368,5.956560233,5.176649497,4.390824037,3.833084553,5.17958249,6.51854919,8.643037485,9.403477717,3.246010027,6.838651704,4.867244988,5.295786447,3.431995243,4.060615789,6.681526466,8.018104224,4.975508737,3.634822569,6.779690805,3.437178807,8.448295052
567,3.12175925,3.941582556,7.725444689,9.159655339,7.656008424,3.179913796,3.523409407,7.675278914,3.396690874,6.612732866,4.012471265,3.640995306,5.647421974,6.700953987,3.223775923,3.0018837,8.399079828,4.207534065,4.785703191,3.857653598,3.642272861,3.18442153,3.166917753,5.980658312,4.892529847,6.003628052,5.900629426,7.65458031,5.567146414,3.361399148,6.895443078,5.695375821,3.205450383,8.914235385,9.834725548,8.794100896,5.296484686,6.216001563,3.367280096,4.006487882,6.249958158,7.016908069,8.964743803,2.919183311,7.066589671,4.606365675,7.382943892,5.116312388,6.413275407,6.453076045,6.470778386,3.331443745,9.002112463,5.996685874,6.254073194,7.335575041,9.241249583,9.519039898,5.879113172,5.66238718,11.53644976,2.781337399,6.865738934,3.530534098,3.963325365,5.649893477,8.824308617,3.482117996,7.76687583,4.87836913,7.10196205,8.601384178,5.016016084,4.538462724,3.691687086,9.193883703,3.270980354,4.135293136,7.55318397,7.098941592,3.951224943,3.59510618,3.332210462,5.393981648,4.395968005,5.479781621,7.006928341,7.367034751,5.094235902,9.236374253,5.86568004,4.646780726,9.787735006,3.523918918,4.699831777,6.451563792,2.981092438,3.613307919,6.51649933,4.381576483,7.191506275,6.841836597,8.891167649,4.688882993,4.054639589,8.596523622,6.40631155,7.256018454,8.46944073,7.046501566,3.57022991,3.16488008,3.719001765,3.490352566,4.614696703,6.617174965,7.12408549,5.101861091,4.031929325,3.915340465,5.494411152,5.336055522,4.384765046,7.336531076,5.250700466,7.00477527,3.320822167,5.718185422,4.585044018,8.070087524,7.493853373,7.866066388,5.689059762,5.27242419,8.959374801,7.17420979,5.365671127,5.444708452,5.372739945,7.534979733,3.623246885,6.262285858,7.981270163,7.521740363,8.709594589,5.651791756,4.752530103,8.543300564,7.003867688,7.848188043,10.57922063,4.58131898,3.232364711,2.897838718,3.802001747,4.126639415,5.4657303,3.473844823,7.999514927,6.494877674,5.981501609,5.89985769,5.09249521,4.406529676,3.478849712,6.12166757,5.505306996,5.200291593,5.060469015,6.475995346,6.513195674,3.829083081,9.800159336,4.349543244,6.126105448,7.044295554,4.362090034,6.276910296,4.975035219,5.488623365,5.403090061,4.362098999,3.250159027,6.371528607,6.352218717,8.013776041,9.734945035,3.317201846,5.548581353,5.963211487,5.42698898,3.566002575,4.20756698,8.486132987,5.531828806,6.510048686,3.383743574,7.895627514,3.808607198,3.196277483
1815,2.939849362,3.750180604,7.268148036,10.44237128,7.468860287,5.856187466,5.909878804,8.48940872,3.334964738,6.46423687,4.858217055,3.837763618,5.56202658,4.220898446,3.216471603,3.110026833,7.794541994,4.18880478,3.291950265,4.010296574,3.652598616,3.234279793,3.475373003,6.2408903,4.189970054,6.288987277,6.012953706,8.21576656,6.964940822,3.466213907,7.742759151,6.156866022,3.116431538,7.948958007,8.240267273,9.616056997,5.221215679,6.624918137,3.514716943,4.300885401,7.408786207,6.637548019,8.80834422,3.156277386,8.176853076,4.34068058,5.666441713,5.095698021,8.304676347,6.993085318,6.365804197,4.067155643,9.594899752,6.418297742,6.188915375,6.151011118,9.699029088,7.707298777,7.844819623,5.422436706,10.3374093,3.016807268,5.883860569,3.65900594,3.955512986,5.576379161,7.747878684,3.641548291,8.292977193,4.544927183,6.381079234,8.408675959,5.351862992,5.77111957,3.739000261,9.223985624,3.458808094,8.985309513,6.735658794,8.988347854,3.743985776,3.768079604,3.448152485,3.232815987,4.129692258,5.163249803,6.540378522,7.104622907,5.19545046,8.666668599,4.82593488,4.419779686,10.17756811,3.518234488,5.095403784,6.790517835,3.069928767,3.43959174,6.456645688,4.204658152,8.184188592,6.448087563,3.566772937,4.538729952,4.498185141,7.970175157,5.34556727,6.744279949,7.612714308,6.365227915,3.480880287,3.087431925,3.927621823,3.969767062,4.348314695,7.482696945,7.993368956,5.270548988,4.148268649,3.529213319,5.421138478,5.080859156,4.255685735,4.021914597,4.369452644,6.12477353,3.402022528,5.741609555,4.698647128,8.415667893,7.691137228,7.304005327,5.571498291,4.269888005,9.167654574,7.653972841,4.226909861,5.364104323,5.009629092,6.007738036,3.772487049,4.627575295,8.462950903,7.227202414,9.290060061,5.67397497,4.72782222,9.506846648,7.245250212,7.535555536,10.14918085,4.844560674,3.153678813,2.73573171,3.709429679,4.990354168,5.115174496,3.463754845,7.821411402,6.84747538,5.141062486,6.185918464,5.010775817,4.191065994,3.802438563,6.525077359,4.408112924,6.831826685,4.87214899,6.694114267,7.577179624,3.628065012,9.8732909,4.524854208,8.109679558,5.767253488,4.188686782,7.366646114,4.530721015,4.183084534,4.873575626,4.350962105,3.480717364,6.826003568,6.349023622,8.154788912,10.64642775,3.225443997,8.088883811,6.052356272,5.768019414,3.522965427,4.278472287,7.418788634,8.426282545,5.813659279,3.505850312,8.104325845,3.415676918,5.015967609
555,2.968744125,4.565216807,7.650143364,12.22913316,6.101951794,4.242265829,3.92349479,8.638811287,3.295525134,5.63586987,5.058980146,3.949695468,6.721191936,6.872802425,3.399795143,3.988288731,8.505100518,4.071005156,5.209745019,3.969594501,3.714534917,3.340784335,3.471430748,6.144551204,4.866422635,5.60812609,5.902827281,7.626321198,6.50260907,3.349373297,8.152489877,5.072340192,3.162185545,8.752778652,4.692201823,9.80093297,6.116471517,5.918236163,3.818550778,4.481952627,5.985015858,3.86147619,9.487657044,3.033953755,5.077036207,4.704929779,8.205847975,5.780688037,6.488617236,6.345476176,6.468375205,3.199321429,9.319650762,7.14455556,5.70376082,7.132345341,10.49198371,7.587202154,5.337687227,4.997305268,10.90619855,2.920427096,6.086886159,3.371463865,4.074694683,4.266630435,7.974585963,3.909744517,4.091331105,4.479255538,6.846435281,7.57035037,5.226977898,4.879993741,3.597850811,8.313106537,3.036664625,3.305503621,5.862512032,7.979561001,3.941090514,3.460748717,3.310239851,3.263000496,4.698165639,4.380988903,5.698680189,8.434136715,4.127151295,7.888004344,6.514801565,4.228469803,10.36096092,3.51297116,4.407223412,7.229013866,2.894155718,3.625753093,6.269808981,4.366506051,8.81255886,6.283414247,6.573599461,4.234284325,3.710333086,8.225678606,5.216955399,6.481821353,8.71067981,7.134426634,4.206416733,3.160321548,4.588031875,3.413625218,3.535303739,6.432221885,6.394543944,5.747790709,3.94361093,4.287104601,5.858142958,4.711708559,7.325157339,3.436369065,4.344074263,4.934087749,3.185316459,5.4213938,4.478870444,7.292303376,7.385243381,7.429796328,6.41173725,5.420022265,8.86426834,6.692238758,4.970081045,5.274214334,5.773876669,6.399281967,3.747340613,5.905696313,6.99042922,7.745878934,8.074233272,5.352568562,4.920880454,8.313223782,6.47629319,7.041495564,8.959938984,4.27808287,3.053404083,2.733376085,3.516073062,6.106964304,4.250641344,3.46124449,6.581999639,5.689415795,5.197449788,5.846150313,4.026078962,4.734757058,3.200048627,6.242906161,4.856344595,6.265655247,5.964848924,7.830414528,6.832737551,3.738541951,10.61600976,4.621268274,8.035194443,6.521591694,4.08304621,6.874180659,4.642942659,4.58864682,4.133966856,5.60637426,3.219463977,3.417766646,6.840473011,8.592573489,9.955680944,3.31035941,7.067641476,4.990500201,5.120047039,3.630665179,4.065430434,6.812340869,6.646552997,5.764420921,3.553660579,7.688002559,3.60628445,4.311594228
555,3.297625093,4.443873847,7.754963529,12.31329963,6.526737177,4.885852556,6.789507178,8.023932483,3.295587909,6.539275976,5.197380943,3.826407476,7.367764796,6.059165699,3.445460864,3.613930503,8.223628938,4.364077598,6.388363025,3.958813229,3.79749243,3.322745813,3.169083799,5.830709292,4.084312729,5.85561067,5.854530292,8.543333962,6.681769541,3.453006193,7.40162706,4.33189855,3.296943365,8.361414409,6.729502087,9.687870288,6.386936563,6.366823374,4.413415652,4.81420976,6.618138904,4.28036937,9.489990262,4.023369431,4.329559316,4.596138333,7.568496486,5.775969188,7.629839731,6.743852788,6.336938122,3.665522968,9.075238549,7.512193586,5.719394775,6.978331659,10.32886116,7.966660519,6.339046956,4.720908251,10.4102949,3.52934488,6.872478187,3.483097999,4.088974525,5.394325306,7.252608701,4.039147144,5.435646737,4.912910528,6.644295408,7.337873933,5.129218389,4.58561348,3.573555316,8.862943484,2.975189372,3.048576007,6.242261903,8.133705404,3.760999768,3.430331949,3.175924412,3.162967798,4.056930541,5.11926475,5.992452525,8.539460463,4.256057338,8.087839293,6.16932286,4.186529135,10.65491033,3.269672033,4.563873201,8.185176998,2.901462439,3.523854686,5.818151979,4.487484458,8.623450301,6.234527441,5.311687624,4.184579072,3.692200971,8.24938056,5.449317817,6.725054989,8.197549074,6.810088624,5.010878064,3.104890961,5.017848595,3.233227617,3.84233797,6.63744277,6.103690244,6.483835085,4.10034152,5.861845969,5.869169271,4.319999224,7.45244763,2.853352773,4.486882393,4.346504535,3.070827997,4.962744063,4.241166937,8.039700727,7.977036092,7.091936673,6.544427515,4.855727473,8.538383505,7.120005735,5.683441967,4.647034887,5.561334332,6.437249302,3.866475933,5.787621931,7.32246183,7.73268117,7.342468488,5.085670681,5.27776116,7.414870881,6.638708119,6.954194358,8.779204557,4.263511206,2.924023597,2.952971007,3.916173686,5.45579652,4.068810581,4.56221645,7.637107847,6.564284416,4.840712433,5.456455189,4.303615357,4.880438682,3.30188618,6.575290409,5.254514992,6.521728623,6.214417105,7.823218822,6.730069765,3.625268277,10.45268779,4.774579472,8.720462109,6.284449385,4.335881798,7.520497712,4.452274677,4.916543103,4.085586242,5.322961822,3.264976273,3.365633619,6.805085522,8.648036268,9.455793887,3.404915463,7.567994592,3.772837976,5.731849129,3.454358665,4.224164964,7.624029803,7.523707072,5.974413452,3.312049098,7.308431249,3.330012663,5.022823426
1276,4.000341173,4.182287653,6.588139647,6.881428796,7.736415867,3.712991655,3.134968337,7.433147327,3.47203074,6.340734224,4.681727941,3.67224825,5.350543216,3.632338072,3.441343574,3.108442302,8.526341746,4.387148432,4.432049676,4.081755664,3.295573337,3.311463407,3.94492881,4.926928622,4.064951418,6.740294739,6.115047461,7.295626162,5.686419309,3.374257863,5.801241517,5.970066647,3.328766403,7.46884115,3.826590575,7.906313719,6.377308513,5.513490876,3.543542591,4.495234361,6.21454769,5.524357941,8.282976548,3.158120256,6.309502305,4.904667877,8.366991678,6.633256123,3.692117306,5.418532465,5.793341849,6.300566363,9.70152846,6.070731877,5.594420288,7.667774998,10.71831003,7.20171668,5.368999672,5.535251998,9.930890885,3.038776688,6.284888049,3.59785547,3.952615512,5.380113823,7.993569102,3.773851925,8.036826917,4.371364288,6.296658318,8.346114792,4.871962844,4.554113252,3.894361692,8.457293573,3.27868723,3.416410342,5.213727963,7.063029483,4.389247692,3.691879375,3.377750677,3.308813117,3.895123334,4.045639362,5.906572186,8.445633626,4.299795213,8.989187363,4.926844131,4.529903162,10.8446574,3.871363931,7.161952369,7.196277933,3.191447388,3.714055033,6.151834283,4.051821628,7.03717022,6.491778981,3.522805991,4.887258087,3.778061284,7.153106198,5.326659482,6.513825164,8.980003652,6.144567073,3.173246174,3.340674604,4.4793472,3.589600518,4.48292782,7.653823748,6.629057068,7.067419917,4.059569409,3.938833602,5.487719842,4.742384278,4.823392704,3.784993112,4.351251453,5.22969604,3.424560368,5.099209099,4.672917007,6.816710256,8.032653322,7.497412591,5.846937353,4.637202394,8.288632086,5.709461969,3.679329109,4.97980118,5.960360473,6.130135642,3.690622111,5.114210181,7.100956949,6.445560886,8.487328782,5.644758913,5.43970168,8.119312408,6.318475922,6.286181804,9.531281741,4.779569383,3.327211896,2.911637753,3.852577132,6.625447106,4.563198367,3.44043136,6.488876578,6.135027383,5.562241027,5.580393721,4.653533498,4.189255707,3.364554693,5.957007694,4.307824497,4.97585234,4.499152956,7.884185614,7.725312997,3.742421904,10.91021991,5.193769879,8.721941309,5.636676612,4.490070224,8.591157183,4.160865001,5.189450879,4.391117042,4.673003627,3.756632974,3.622619484,6.474320023,8.578357948,10.64140309,3.556261163,7.310292142,4.638155701,6.742110077,3.566241405,4.269442615,7.915325327,7.685251185,6.30319169,3.645104821,7.517758281,3.359075118,4.123555628
1276,6.046462099,3.92999725,7.563003504,8.96564885,7.392390669,5.58401009,2.81715084,8.639835058,3.296506671,6.641758183,4.838784023,3.697206422,6.663266331,4.527024489,3.377107376,3.07543508,8.958098651,4.845667586,4.000203097,3.786419802,3.748673591,3.218725074,3.699308634,5.898753135,3.83716285,6.203078809,5.93764932,7.323321169,5.857912675,3.440407026,5.710942188,4.708004339,3.00196408,7.789491258,3.079656489,7.959445557,5.90676502,6.189521008,3.442199896,4.914052127,5.883901111,7.888282,7.780469982,2.794546456,6.238387536,5.171057044,7.836688469,7.332303626,3.912847226,6.129213986,5.941644162,6.416255181,9.040669989,6.7222741,5.703155439,7.869369805,10.00614251,7.674654888,4.444943591,6.407840852,9.731813609,2.792736388,6.032671649,3.526306162,3.859361794,5.89446513,8.16870073,3.6301629,3.327468081,4.961509927,6.844149268,7.599165882,4.626672001,4.661389298,3.738091641,8.573788046,3.161029751,4.007656095,6.295823994,6.99430397,4.629236318,3.392558113,3.376788599,3.297453537,3.740204036,4.901124963,5.838964597,8.891391944,4.44155862,8.838909312,6.038338479,4.921825777,10.5018282,3.426983991,6.822065653,7.034522599,2.77537729,3.595848531,7.020895865,4.416006683,5.886228422,6.808527858,3.234883781,4.82915036,3.72339514,7.821613333,5.539167214,6.590513954,8.469787244,6.818580325,3.251880229,3.204631886,4.230140233,3.932050349,3.191192685,7.662245475,7.468759879,5.85654692,4.275426471,3.874979378,5.345627364,5.204198877,6.13513607,3.739443901,5.039682155,5.618509513,3.251876041,6.215284143,4.475789083,7.71629072,7.998546789,7.988197181,5.811489646,5.531457495,8.275601377,6.634418348,3.747539353,6.123094426,5.857176034,6.776702394,3.405137567,6.31524107,7.367640037,6.380797657,8.786545933,5.432525334,5.025005868,8.104836427,5.95472552,7.221689332,9.496891436,5.504287893,3.224860177,2.87609169,3.733797052,5.170646078,5.116654104,3.457849762,6.598507815,7.224882104,6.46730031,6.207218576,5.3053362,4.373478128,3.567041706,5.786860962,3.749996135,5.09224646,6.172746273,7.987304786,8.330703424,3.918699671,10.35890763,4.362503712,8.190385198,6.516377896,4.873413697,8.290227576,4.33186562,5.801587099,4.149237302,4.863425477,3.399626712,3.034683622,6.220146694,9.025702431,10.18944017,3.43546985,8.199859225,4.89040039,7.769510399,3.532239386,5.106166259,9.220698627,7.351313873,6.985906978,3.388409012,8.084105722,3.509799403,3.405848458
889,3.254521335,3.869584713,7.94779583,12.16732549,7.462803913,5.130548411,4.079841843,8.362221428,3.337750372,6.121706139,4.643826031,4.034201844,6.017450029,6.453502875,3.275098909,3.410968461,8.096324282,4.036534677,3.614139844,3.853080784,4.121049686,3.281887024,3.53189887,6.272156901,3.762003915,6.147781594,6.147008146,8.68780687,5.813812108,3.300606019,5.591395879,3.721479633,3.162937536,6.996972597,5.420952867,8.941985093,4.498262215,6.746697903,3.430133093,4.488388496,5.095235875,4.89779672,9.264716189,3.051887992,5.658952895,4.577315066,7.06963529,5.931720946,5.095272742,7.044109079,6.149440134,3.481463921,9.188417705,6.622885755,5.579769839,7.544245432,9.594804328,8.119789383,6.289130567,5.832194192,10.0098322,3.18804351,5.7181228,3.518562997,4.027835315,5.012311837,8.544406525,3.420561141,3.470537615,4.450678783,6.232604784,8.487287928,4.531096086,4.211301042,3.456153472,9.227061214,3.290381009,7.264309008,6.66402903,6.790289925,3.936292057,3.496018932,3.237648346,2.922033284,4.480418831,5.160247215,7.776789827,7.541190932,4.758099363,8.840308572,5.082670779,4.789597123,9.688237288,3.320075409,4.847158592,6.734312284,3.007050714,3.561723318,6.062954245,4.440431993,5.894251306,6.271324099,4.643478934,4.179476796,3.829721574,7.89518973,5.135129806,7.054345967,9.010732287,7.677448785,4.141903659,3.134511866,5.466978208,3.546392882,3.735018917,6.304469838,6.029333908,4.008608312,3.888913497,3.606646257,5.201600033,5.46891372,8.671796193,2.907866118,5.431396092,4.938014356,3.27915642,4.893707953,4.101286128,8.007930811,7.317762032,7.907957594,6.119190646,4.952438309,8.939412241,7.498991232,7.437992791,5.374806411,6.860018487,6.770254557,3.314010617,5.500024784,6.843614215,7.312133184,8.638699503,5.178925422,4.803319878,7.767016516,6.206504673,6.293198828,9.440369891,4.501231967,3.118500413,2.748807569,3.50697397,5.523550949,4.793269902,3.405389762,7.304833681,5.477219832,5.01589634,5.140980291,5.119910462,4.761176036,3.400630229,5.823848547,4.313751892,5.826562258,5.095892912,6.780410808,7.152924145,4.032711327,10.32722684,4.358814828,9.704504841,7.047194654,4.346709849,8.79326097,5.058039136,4.453749519,4.78974526,4.852147998,3.728484292,4.381800889,7.045757162,8.524619307,8.803704373,3.426343593,7.40025927,6.121659982,6.014180051,4.289312827,3.985533277,7.371807613,6.680863941,6.059450255,3.466390425,8.129150614,3.322781289,4.784363966
889,3.898932075,3.920152196,7.078058921,10.33433194,7.238338113,3.766268056,4.208172577,8.070382219,3.315695207,6.157658564,4.671555859,3.94299175,5.719583406,5.021942546,3.494250483,2.989885065,7.621717328,4.325103937,4.891911517,3.826841134,3.271618327,3.386231422,3.197985883,5.616990622,3.890574617,6.072008594,6.078796455,7.688145386,5.548909608,3.254431372,7.220500552,4.069724601,3.174010869,8.819182349,7.632590131,8.994188799,4.964469727,5.647055754,5.913638432,4.680052774,6.824380296,6.841822588,9.792440513,3.024191264,6.487727446,4.432487996,6.808534732,6.043232258,6.505057499,7.10534427,6.499737638,2.993232975,9.604916036,7.472087154,5.654372276,7.05202884,10.24369859,7.827322641,4.816809064,5.294757032,9.24879419,7.068596089,6.936759234,3.28648458,3.96538076,4.353945563,7.805273611,3.795085842,4.146831535,4.555578664,6.509138548,8.220872474,4.653679013,5.780457467,3.660219442,8.799050644,2.93272794,8.919574325,6.64985588,6.970868511,4.04553205,3.518743909,3.233489197,3.836896939,4.225624627,5.926821153,6.249676114,7.302524441,5.669828185,8.579991214,5.153488328,4.310826733,9.828626468,3.630619858,4.739586257,7.396560492,2.871024888,3.882123207,5.833878558,4.663616191,5.125013422,5.939289374,3.700327846,4.993529541,3.905356521,7.817053909,5.988871272,6.479422573,8.31916382,6.219904095,3.889036922,3.201264694,4.244286885,3.777735198,3.862597538,6.628112639,6.214423479,6.096494799,4.23057095,4.665224326,5.840544852,5.20465263,6.293122052,3.010228781,5.0358648,5.300625429,3.083890734,4.829977202,4.275085833,7.858191629,7.247415168,7.29295768,6.242510366,5.289910814,8.227791749,6.954065109,5.335652997,5.291000482,4.980727683,6.763682255,3.402321204,5.91881084,6.609285731,7.587685282,7.698122601,5.187160695,5.047947467,8.74538618,6.736692804,6.498184167,8.754169124,4.038620977,3.004772699,2.850128069,3.890469044,6.013252637,4.73507647,4.317028874,7.41161016,5.501103044,4.805541872,5.58723043,4.559523083,5.71479911,3.900043221,6.811054876,3.960796861,6.176270105,5.36516516,6.879883559,7.039491569,3.58361433,10.21547894,4.427517716,8.453306559,5.978686634,4.143554954,7.093913006,4.963442937,5.650045278,5.158412302,4.49675408,3.487388037,6.20610905,5.806461023,8.138456024,9.677230256,3.537213897,8.691703484,5.91263008,6.426829707,3.767427074,4.173896838,6.565405793,7.9154301,5.524409955,3.48134098,7.877495993,3.496127826,5.635505023
