response,SPATA6,TBX21,NAT9,SMARCA5,HIST1H2AC,LRAP,C20orf149,CAP1,B4GALT2,BXDC2,ZNF133,KCNS3,MRFAP1L1,HOXC10,AHCY,HOXA6,HABP2,DMWD,NTF3,EDG2,ME3,GPR19,COL4A3BP,SSR1,HIST1H1C,CYP3A43,MELK,EFNB3,TAF5,RFTN1,TINF2,TFAP2A,ZNF556,CCNG2,PGK1,FHL1,ANKRD5,HADH,SENP2,UFC1,PACSIN2,CGREF1,FEV,PYY,SPINK1,SLC30A5,BRD8,ERBB2IP,BPGM,YIPF6,ATP9A,TBCE,EFTUD1,TOP2A,RBM12,S100A8,WISP3,TOMM34,FZD8,EPB41L5
699,3.423344463,3.202304408,4.815655156,5.662983514,8.74489295,3.149979331,8.010024016,10.33509085,4.945879581,6.774584197,5.067796055,5.59839843,9.06947845,3.731169433,9.634619864,3.22363969,3.63502879,4.395714418,4.106814984,4.740870639,4.254596732,7.431420578,6.40997496,8.311892549,7.181279669,3.210469063,8.200509225,4.420082421,5.497700199,6.646004455,5.934533055,4.211778853,3.332427791,5.65638951,9.003227254,4.214182881,5.030965112,6.972512273,5.356919507,9.570128322,6.536299158,3.540282023,3.447061401,3.083378202,3.284754078,5.736713033,5.35001154,7.957422867,6.266333329,8.214735766,6.220606972,6.064866908,6.038693644,9.100081925,6.602167832,8.138137406,3.533086223,6.567773805,3.602906445,3.402484377
741,3.534614812,3.172514645,5.612307332,6.172339298,9.854903852,5.728878359,8.817755412,10.46146271,5.192157941,7.032624067,5.053123305,5.208371459,7.485897467,3.450302223,9.560847544,3.226387496,3.435335422,4.428488863,4.638739048,5.584558629,4.136884441,4.244026675,5.644154226,8.145171081,8.796797536,3.210195545,6.807138306,5.280028198,4.520299753,9.426107962,5.433410594,4.176294305,3.988877164,5.972948769,9.858822587,5.004792583,5.025205475,7.213909325,5.240346476,10.01811798,7.609403876,4.076308049,3.510787464,3.218760839,3.079207408,5.265879831,5.291801916,7.290498991,5.531504256,8.457279794,7.672307175,7.201329764,5.019319242,7.793256008,6.451512858,4.385151203,7.133381815,7.279275182,3.263037903,3.46838863
741,3.303048116,2.989243243,5.939825156,7.035793668,9.717392046,6.621218967,7.845480193,9.986968064,5.20478276,6.782572263,5.647552188,4.267841815,7.795962645,3.399142559,9.437974256,3.420854335,3.454553332,4.999092678,4.063459928,6.51458019,5.579985462,3.807418112,6.279323506,7.927434741,10.46798943,3.041686888,6.447400593,4.475505731,5.407111228,9.714597276,5.463456647,4.183833132,4.203068052,5.76201791,9.740435571,4.746733161,4.912980585,7.90649677,6.103528579,9.324041657,8.063685223,3.841060018,3.280054401,3.20486498,3.102224191,5.974893212,5.485211317,7.590169327,5.17902903,8.69195326,7.918894256,6.321378196,5.673792138,7.252786539,6.47076064,4.253966762,7.456731655,7.193654392,3.252498551,3.519998265
685,4.278669508,3.294963534,4.754807598,5.93568699,10.24506956,3.29514618,8.307740159,10.0633462,5.274949101,6.564200787,5.174871447,5.502238903,7.745115935,3.248525961,9.873095887,3.285288194,3.604801481,4.203456593,4.189752334,4.917734271,5.011739795,3.775512528,7.35250458,7.795995729,9.419522021,3.222607433,4.612958124,4.864568359,4.833710373,7.259500769,5.48178687,5.483036722,4.182485588,5.725000156,8.850839805,5.322683658,5.304571356,8.264483119,4.885122039,10.24699438,7.494258541,4.518242173,3.280778132,3.036772431,3.273836425,6.202526668,5.233275168,8.372174665,5.922659799,9.037164689,8.18563889,6.312470865,6.418200831,4.583244633,6.611486506,4.687997115,5.122722641,8.054094858,3.014649323,3.19003669
526,3.749965661,3.498794316,5.04738123,6.357074737,7.373925051,3.909983882,7.608641964,10.24968957,4.673291928,7.975820511,5.729837079,5.438109835,8.056163214,3.86504386,10.58371945,3.518672723,5.364972338,4.496933482,8.439373483,4.526144945,5.072622816,5.204679194,5.969752749,8.138613354,7.230981317,3.20095606,7.191028783,5.536906559,4.818442628,7.144895163,5.560199054,4.012239875,3.616381698,6.249125174,9.686628437,5.263646878,4.570397972,7.870848471,4.91353216,10.14979425,5.66675852,3.945449463,3.520725494,3.974053309,9.220617452,6.268540001,5.897783244,7.995672279,4.621606447,8.486372397,8.61803929,7.428218051,4.969141264,8.394908266,6.984589343,5.071473819,4.552568259,7.699420904,3.379014995,3.835903814
376,3.864186806,3.308471801,5.194416465,5.161054669,10.33680427,3.674887488,7.205645464,9.540813275,4.697440612,6.43383093,6.083793857,4.257916077,8.040812939,3.744481779,10.54924613,3.433043765,3.527825366,4.343737801,4.811798589,4.26449715,4.512209021,5.823022365,4.549795242,7.353344195,9.183299022,3.236659639,5.444755079,4.767174973,4.163925868,5.233551367,6.489089679,3.988808791,3.841574905,5.990506,9.347776251,6.023794955,4.767973361,8.806318231,4.918378034,10.23865139,4.843126899,4.753427229,4.001058165,3.558993075,3.224975253,4.828266091,5.3232211,7.344924891,6.071639771,9.038035657,6.444304924,6.888302999,4.365275046,5.986825492,6.670089452,6.153776984,8.550251361,5.983561819,3.394377385,3.353363985
360,3.790051436,3.061170098,5.892241239,5.391197037,9.480803018,3.638255705,8.226830651,9.968441189,5.027854883,6.80206606,5.389273167,4.894032546,8.293638628,3.565878498,9.672190185,3.263594158,3.511597041,4.396088639,5.550648982,5.300859295,5.542077299,4.045610202,6.809913523,8.019839772,8.422730032,3.306018844,6.694431008,4.517843806,4.410687095,7.58362638,6.261787193,4.400155796,4.246963799,6.373671409,8.476707274,5.302023452,5.238873367,7.795698739,5.557644124,9.377829167,6.468186622,4.912196512,3.254917596,3.158292717,3.292270231,5.795363338,5.816406268,8.301538338,4.268847073,8.648407397,8.496256585,6.314435821,6.570752102,6.403599675,6.903665184,3.840826704,6.690801863,7.419198203,3.276260316,3.784480591
374,3.431765889,3.64506369,4.724849277,4.971855835,8.215087545,5.484199553,7.288329901,10.1238415,4.477175355,6.604101968,5.179144174,5.759427014,6.62513258,3.749737901,9.732413814,3.457307602,3.665241136,4.136767907,4.682276359,4.896971286,4.501560848,5.128463243,5.162598313,7.398836179,6.389880091,3.124008793,6.871953164,4.413355733,4.324485616,7.121940221,6.163176081,4.097948685,3.435711713,5.185429742,10.26974051,4.901957229,4.002692454,7.163842202,5.210338851,10.16310128,5.378533134,5.262076775,3.620176525,3.217126295,4.564225097,5.320684193,5.247455443,6.829680545,6.24222061,9.101080099,5.950999442,5.410102324,5.152336529,6.418023208,6.042130261,5.115248489,7.719565234,5.412071923,3.38391097,3.615160607
454,3.449771951,3.289524613,4.856217107,6.206565184,9.400788513,4.092568762,8.106982669,11.1262334,5.898638472,5.856755674,5.516956602,4.14613218,7.391374584,3.823174594,10.05731901,3.353810856,3.399784454,4.543670138,5.578715657,4.979875127,5.820847695,3.908851149,6.659868865,9.025150548,6.805530064,3.152627273,6.009217312,5.93647341,4.904498467,7.287352647,5.716055068,4.362884372,4.852484648,6.467729792,8.741650491,4.863898709,5.943687202,7.405906742,5.498649593,9.692566871,7.005710889,3.73684668,3.228440885,3.120631026,3.312797667,5.346831292,5.560040998,7.836047176,4.844301775,8.285677365,7.41722724,4.994758865,5.729073848,6.68131885,6.523256483,4.074440068,6.843088839,7.361024924,3.206738805,3.63507198
254,3.828226377,3.661323183,4.430865203,4.850388978,9.01674471,5.712412913,7.232292535,10.15719796,4.634989032,6.507888256,4.379570198,4.979877132,6.35344664,3.612375844,10.25287603,3.217066669,3.542777075,4.467548836,6.54384439,4.343477441,3.433207576,5.668125715,5.480557135,7.228349574,6.278511705,3.227416906,7.784011536,4.886902857,5.206808397,7.387416151,5.900797173,4.787331383,4.373636764,4.107779305,9.651069214,4.665639524,4.286699038,7.213013565,4.392627155,8.976529251,5.217391994,3.71014219,3.432194353,3.140258742,3.343459548,4.980737182,5.686222015,6.159521383,4.878263221,8.393548752,7.770269784,5.552258662,4.878655381,8.002686446,6.322111623,4.740731909,4.059537558,5.57644375,3.537736328,3.335459052
219,4.103214801,3.342955222,5.069862736,5.622485213,8.819530482,3.036904536,7.608078024,10.08348063,4.870266501,5.778394514,5.787028318,3.995022759,7.465778245,3.59270795,10.58169584,3.303501648,3.580846824,4.402282425,5.489442042,4.168301489,3.557381896,4.848381867,6.208366249,7.859048648,7.917285661,3.115280085,5.75913317,4.564612723,5.881955141,6.559751787,5.651985387,4.427316169,4.58682891,5.393331927,8.618040298,6.202407695,5.470704794,6.389254127,5.038327593,10.30244997,6.370672908,3.691014831,3.577380305,7.316973237,3.160417883,5.943653403,5.504386344,7.860819875,5.609654,7.664413646,7.229826716,6.552121551,5.788030054,5.913741137,6.32597858,6.192671628,6.708512446,7.170457667,3.202270774,3.431460112
163,4.428722444,3.115695222,5.145466692,5.573003386,8.419371181,3.396114646,8.705954306,10.36497407,5.288119771,6.690842137,5.372682165,6.283109271,7.97124103,3.664888957,9.836701373,3.32363659,3.384156756,4.3563578,4.10586456,4.00981239,5.995948079,5.978230571,6.169396268,8.008181363,8.715603967,3.112672393,7.54376346,4.554201217,4.953890127,7.557134933,6.784334009,3.919875152,3.670263891,5.896210434,9.242736693,6.084327978,6.292183294,7.066032019,5.348700468,9.5734023,6.810435623,4.317006647,3.373618578,3.145930125,3.309481766,5.700101005,5.361057464,7.309676736,5.821264243,8.891609529,7.477102953,6.020264303,5.14516486,7.859468625,6.601366608,4.793802523,5.855974734,7.355286969,3.10735039,3.701882064
1053,3.38569431,3.501072664,5.027971783,5.923051595,10.7192034,3.285924528,8.040348758,10.21692521,5.220450955,6.877665702,5.792812829,4.022349186,8.117468249,3.339355016,10.26251599,3.272775279,3.487687953,4.523086548,3.837802108,4.897345283,4.225741407,5.631597838,6.907147125,7.807440026,11.2897479,3.064809031,7.23975584,4.33899896,5.804475715,7.954231283,6.334690242,3.960626493,3.667261759,6.332369193,9.09158663,5.020052477,5.743891402,7.528569287,5.026817042,9.364201062,6.707024673,3.519166389,3.295185285,10.83862218,3.419600071,6.179074299,5.64506512,8.12286369,4.676998033,8.66133123,7.322057558,6.574163754,6.060814983,7.383766114,6.668518979,4.23351743,6.766511014,6.585021088,3.012553104,3.496818799
2621,3.704541357,3.195158005,6.371047031,6.609919857,8.495862588,3.150373136,7.385913864,9.049760492,5.447269164,6.020522387,6.866179329,5.060994035,8.005092694,3.346637492,10.50961169,3.240994354,3.524714109,4.646051604,5.038879816,5.416171408,4.778345783,5.154717692,6.347801387,8.067797204,6.899972624,3.031573668,6.423599651,5.731271895,6.021780434,6.412723596,6.36623469,4.102611387,3.462806658,6.430697937,9.064852275,5.912485816,6.393484074,7.827329716,5.223557502,10.48945993,6.612826775,4.933291741,3.574707157,3.115869972,3.200187106,6.295146039,5.829338628,8.383854295,6.037271954,8.003883983,7.235175453,7.158034249,6.338875632,8.033194107,7.434585599,3.503415847,6.493844824,7.172958336,3.146341043,3.982608674
2621,3.866675804,3.245922142,6.6040747,6.793951122,8.762593315,3.729882811,6.662353494,8.894073635,4.774542978,6.12739835,7.133563216,3.802964755,8.200595281,3.67280449,10.60948335,3.209943535,3.38708018,5.067775872,4.346413636,5.259910171,5.368443982,5.337992448,6.352454605,7.876414836,6.927132412,3.035981891,7.103406918,5.683815234,6.218617184,7.009670434,6.218613933,4.251287361,3.725054573,6.66028071,9.008421783,5.862474007,6.598622303,7.886190365,6.082701473,10.47827934,6.457315118,4.575607681,3.115022688,2.966751774,3.136786209,6.324630093,6.120775443,8.458676949,5.951524223,7.871867741,7.139418795,7.363760339,6.65418443,8.504442235,7.583364356,4.426585199,6.600671891,7.218244385,3.266025435,4.970921245
1977,4.010346094,3.20400345,5.961396878,6.077369749,9.111710223,2.981060898,8.237133211,9.193448207,5.510673877,7.213004663,5.976559054,4.285756089,7.312979176,3.439515017,10.25661816,3.426492938,3.511565313,4.159096798,6.308585952,4.584520208,4.139631287,4.99619641,7.233356804,8.696079063,7.298517529,3.239018808,6.00897993,4.863081632,5.758001331,6.297798868,4.934516228,5.29620249,5.159493666,6.365627479,8.132797164,5.568182402,4.118968946,6.289100446,5.574518231,10.60582096,7.375596697,5.059793827,3.510361557,3.314633995,3.384468904,5.193531527,5.85960284,7.499889671,4.979849054,7.17753253,7.604814034,6.541609608,4.843702861,6.35017669,7.013018986,3.329813032,4.357862714,7.09197782,3.074003084,4.080631486
1900,3.45526701,3.455167408,4.692749999,5.98744601,8.55441355,3.448065249,7.351743859,10.1380191,5.398083976,6.459914215,5.174797707,7.122574942,7.37765246,3.134374614,9.472316138,3.267407081,3.583951577,4.262259043,4.094340458,4.661981045,5.121894229,4.376961836,5.640653816,8.365593975,7.115979478,3.262674401,7.119253033,4.08523433,4.712605818,7.642560758,5.816858076,4.855398233,3.936315154,5.680863619,9.247175083,4.797978489,5.106156672,8.805124599,5.039962383,9.120493713,7.862279134,4.332563963,3.332860301,3.206215345,3.310145667,5.768439379,5.431867376,7.70464921,5.515849596,8.533222541,7.113640756,6.214950044,5.685256105,7.243391344,6.181166667,4.272712499,5.360909224,5.83310888,3.042461784,3.895780499
1372,3.505000783,3.505127784,5.165053422,5.348254307,9.204335913,5.286118477,8.555561346,9.798135462,4.745503435,6.818466619,6.429564836,3.886240984,7.641457777,3.077816632,9.39428448,3.374089609,3.276395078,4.844112192,5.582585463,3.913069728,5.94443612,4.723581063,5.926004017,7.141926104,8.769103461,3.104768935,6.906709796,4.591828652,6.010242784,7.050766191,6.168908952,5.644970867,3.378080756,5.619032887,9.967785621,3.673179656,4.293032359,6.988494177,5.762851792,8.88630109,6.617303677,4.215112585,3.25027485,3.304469559,3.346177028,5.827530627,5.154983396,7.413031045,5.9794593,8.414216435,7.354126005,6.038713903,4.946076248,9.169009763,6.782633249,5.487982166,5.68224367,7.286183214,3.260688577,3.731397761
148,4.728739301,3.080830211,5.586487639,6.391833956,6.289272999,6.930469539,7.36985836,10.64400511,5.585627347,6.913247084,4.983681667,7.150958299,7.210877311,3.5065887,9.408448827,3.225404279,3.687180657,4.420333817,4.134395297,6.276263298,3.954796682,5.320293472,7.023087992,7.403448331,7.372230738,3.006011666,8.332655875,4.004598702,5.859321505,7.265481134,5.640281019,4.434577455,3.191706414,5.734739282,10.63543284,5.441653975,4.832536688,7.422355216,5.576925535,8.953283337,7.111000158,3.265489432,3.372011749,3.389726119,5.004998948,6.565835045,5.291226778,7.880273784,7.186705637,8.629336274,6.286106065,7.265574416,7.256152528,8.933776547,6.003742643,3.32419552,3.528192962,8.163791693,3.07661012,4.033814323
1285,4.312696865,3.173831434,6.903752423,5.795767593,7.332286825,6.451138527,7.125636862,9.456367075,4.594746364,6.735944344,6.022225902,3.999289795,7.586893376,3.379281054,10.55680866,3.120899444,3.408460101,4.227628134,4.357523548,4.278019044,5.52824448,6.997663531,7.039459941,7.737575385,7.660145437,3.13988995,6.849314418,5.438087874,6.035150637,5.08603237,5.598842394,4.550886375,3.832646007,6.097393703,9.098498796,4.817674037,5.317964992,7.575432838,5.217203376,9.710130416,7.167550758,3.945648242,3.571562288,3.188229639,3.290795661,5.805343978,5.945174466,7.981216674,3.979617168,8.578029529,7.443699104,6.929542234,5.30692515,9.157811193,6.815186551,3.553917392,4.230257674,7.211493106,3.017079057,3.847347488
360,4.262206129,3.010787425,6.082303698,7.194389561,8.816930906,4.512259545,8.110385175,10.33840031,4.742989968,6.295669878,4.91364108,5.98594232,8.240052062,3.480070175,9.23959751,3.208223789,3.389821287,4.19105123,3.9389557,4.068942573,5.390418009,4.93612605,5.587581939,8.485577034,6.997440866,2.920490793,5.91740477,5.054423643,5.871240865,7.420399358,6.253656939,6.719150227,3.536832234,7.345852018,9.525913957,6.394664566,4.181424664,7.289984947,5.485171386,9.047350607,6.361772872,3.613307132,3.315661214,3.082734116,3.073694256,5.68614014,5.596239357,8.196945452,5.582201029,8.672165362,7.137520284,6.595261921,5.530550886,8.065846033,6.64218107,7.572996681,4.445153428,6.942220332,3.179513091,3.523314878
349,3.609925041,3.159934452,6.296550501,6.882071324,6.268837367,5.925179172,7.57051147,9.806596722,5.674971836,6.544483527,5.636390525,3.880800271,8.463632131,3.589844501,9.816245314,3.196850775,3.404598874,4.82879573,6.409995023,4.144675511,4.366035873,5.160147175,7.905831069,7.354033971,6.725134477,2.997247718,7.257294461,5.108647123,6.385353987,5.575971495,5.462422515,6.710567257,3.761772976,6.490256459,9.548871402,5.952236108,5.092460045,7.547097514,5.029446644,9.798715428,5.953373311,3.552609885,3.565493885,3.065387536,3.355812405,6.049775611,5.766608469,8.218139711,4.719295436,9.1134837,7.662305897,7.054378098,6.559111909,8.162041064,7.340893649,6.091436678,6.314189207,7.394195626,3.142863198,4.021064517
297,3.543168618,3.213539163,5.523554299,6.768960354,7.937111203,6.263507768,7.402429858,9.364730207,5.187267489,6.844887801,5.790464838,5.83195142,8.047582259,3.445015983,9.689862151,3.265488717,3.433518332,4.113763782,3.885362358,5.160086378,4.700552746,5.439161789,6.522436422,7.777926485,7.028264077,2.96915655,7.940258209,4.784447641,5.487727078,8.426187832,6.184595415,4.756375824,4.063907356,7.212992347,9.016016084,6.227859011,5.53475431,7.994888057,5.40474607,9.843391474,7.569834637,4.613236977,3.4486211,3.194620858,3.28601537,5.754863654,5.229009904,8.454896288,5.416034783,8.55783095,8.732100645,6.221772069,5.656093446,8.756336117,6.608135342,3.884542166,6.406556923,7.004294372,3.008015644,3.667574055
1158,3.791786395,3.352909569,5.751310725,5.642218095,7.698292624,3.036893975,6.224117849,9.467610152,4.892110304,6.079575603,5.594010282,5.708259204,7.833791718,3.882241522,10.15194016,3.607718269,3.633878472,4.715992668,4.435385278,4.467864469,4.968078321,4.386067453,7.051094739,8.003301382,8.86325295,3.169614635,6.404122235,4.440177991,6.414277609,5.763163931,6.021221456,5.060089807,3.544168181,4.713907619,7.859067137,3.984189741,5.052038794,6.337424819,4.752192783,10.34559028,5.914020821,4.246830318,3.296756747,3.218004128,3.304497551,6.024191095,6.328896349,8.687339265,4.289744246,7.376391584,7.084286774,6.986861331,4.529351195,6.40243233,6.628533648,6.488794589,6.18837137,6.607749305,3.456068349,3.902949429
1579,3.309357277,3.296374335,5.039045375,6.72359054,9.583248651,2.956304719,8.028850171,10.6298763,5.21575101,7.795622946,5.706196146,4.80191938,8.051157485,3.406942222,9.43941039,3.211856072,3.691571125,4.256976716,4.074520752,5.106647279,4.441964056,4.51351208,5.663153602,8.305598387,8.387723651,3.008347233,7.939946721,4.282259719,6.156707585,7.920155558,6.079360915,4.88153802,3.806404085,6.725601746,9.296385959,4.962398029,5.206853547,8.127841023,4.83514852,9.648629896,7.094203358,3.883629414,3.568806328,3.132058484,3.149790991,5.335995573,5.373308853,7.685910523,6.18039483,8.583177019,8.069491889,6.613629192,5.49420372,8.38537874,6.496294504,5.967456538,5.446448535,7.482497177,3.454820501,3.640566445
1103,3.707458138,3.276476725,5.814339842,5.56467691,10.31469539,3.316554166,8.77079796,8.636098628,4.634816477,5.880982105,5.305335504,3.784408201,7.687880217,3.332972949,10.19479953,3.257030254,3.616800424,4.33789203,4.192626934,3.865899179,4.264119409,4.313074006,6.74873531,7.02474588,9.22981381,3.272100076,4.22211506,5.815900393,4.857882879,7.365958474,5.042231647,4.883787312,4.512707073,5.202045185,7.85577537,6.041922792,4.255095006,6.767233885,5.330973347,9.744716118,5.558312217,5.862118865,3.987391274,3.246002341,3.13884549,6.033209402,5.706916682,8.154117669,5.275347891,6.947372615,7.152142616,5.834788708,5.924637923,5.201563541,6.340113601,3.626677013,3.523379015,7.108997835,3.495381012,3.551117039
75,3.389633702,3.447219087,5.184095496,6.004375648,9.590306754,2.96511403,7.558537493,10.81610173,5.686590396,6.0575256,5.174121537,4.985630989,7.649848646,3.589163075,9.586415481,3.357501936,3.596976236,4.247108861,3.817831905,4.484524717,4.148800682,4.75638967,5.993267965,7.99385774,9.324098259,3.042267055,7.615986752,4.722884538,5.405263151,7.692944062,5.079393796,5.126807016,3.724266945,6.12498125,8.995831919,5.039611211,4.504690748,7.329485546,5.150795648,9.513617493,7.134086124,3.806743222,3.462518498,3.155125497,3.271234038,6.01427763,5.304122896,8.014623445,4.584171049,8.884123183,8.113232024,6.566711165,5.231885324,8.529519321,6.709340696,4.233885134,4.621748847,6.370820813,3.237278098,3.785016767
477,3.912558269,3.47276495,5.14454358,6.142555367,9.218487853,5.632007178,7.498814398,10.46467175,4.692747126,6.698741541,5.913675955,4.025634682,7.087014079,3.651233595,10.39107757,3.31558673,3.617297959,4.505716471,6.683559333,4.354330775,5.028438109,5.962030988,6.580848663,8.5393684,8.628878909,3.117190311,6.686100697,4.173836008,5.86335108,7.864530954,5.275613737,4.045312569,4.771555459,5.028516855,9.120777025,4.717194549,6.028553613,7.192119403,5.080661898,9.885134331,6.554519413,3.510521287,3.448016334,3.156790122,5.744230462,6.93428837,5.217447169,8.851902463,6.086050355,7.51099144,6.99105918,7.205445908,4.923248497,8.722560747,6.608716741,6.907189952,5.992826859,7.005487149,3.632103835,3.541121791
8,3.59159231,3.093445613,4.806789332,5.23138014,9.26097149,3.206182548,9.020457277,10.07926552,5.594442386,5.76907591,5.164697359,5.229362035,7.746385667,3.454298792,8.914041083,3.456953316,3.506701399,4.914350275,4.104800442,4.714266588,4.621457884,4.102470265,6.361780635,7.259753606,9.64899462,3.054484257,6.492665298,4.859858535,4.598914274,8.292967366,5.414885459,5.582424328,3.242095705,4.240488274,6.649141252,4.561249482,5.364813148,6.820880213,4.663515542,9.388742572,7.789706561,4.527547281,3.562787424,3.05244782,3.451205325,5.14361941,5.046206949,7.624977354,5.930683295,7.815382221,7.448696709,5.359551188,5.495707082,7.460427023,6.12062802,6.331647387,5.248723845,5.857909543,3.482182267,3.357154897
1462,3.612274481,3.242182223,4.189758516,5.309179198,9.015725041,4.595442915,7.292942519,8.657390746,5.254480679,6.042069961,5.799517602,4.3139669,7.875208454,3.348693715,9.455488771,3.46061325,3.330695356,4.947402046,4.150195852,4.091848081,4.217643001,4.59854348,6.378945166,7.087031728,5.205789671,3.209992602,5.964958179,4.466981567,5.224237548,7.24141617,5.127333953,4.388498091,4.453454897,5.960503211,8.600545089,4.453947532,5.205746127,7.36808171,5.29420972,8.871676483,6.525234392,4.726054515,3.612049341,3.335672758,3.329911825,5.556056237,5.124200528,7.235404541,4.394415199,7.348123391,6.69980393,5.262508244,4.968796058,6.056785376,6.578868456,4.739156674,4.859327003,6.533831595,3.522305906,4.056710803
1366,4.184173152,3.287498214,4.19546593,6.82910554,5.916745814,3.278984921,7.573693525,10.18755264,5.22955391,6.352911858,4.922204278,5.084310134,7.185071109,5.028955866,9.165812812,3.161739604,3.244614694,4.240762805,4.359225423,4.546573164,4.098300401,4.863472363,5.149532237,8.266988939,5.873245271,3.119072516,7.996651053,4.38431633,4.732724742,7.919350187,6.009075127,4.940918071,3.139688268,5.801831483,10.24702148,4.260648238,4.486331762,7.987420334,6.324299643,9.095587608,6.456102324,3.751839453,3.329524963,3.302828408,3.562200842,6.2903834,4.978748421,7.926414272,6.105092929,8.386622318,6.874562673,6.128369785,5.062567455,7.748979193,5.82401565,6.306171024,6.267635537,6.170351914,3.445359066,3.222987506
1058,4.316511216,3.129389623,4.917432542,6.344008278,8.211393735,4.288418057,8.436198749,9.964662026,5.484612604,5.823788793,4.962002825,4.843674495,7.456753961,3.65722423,10.4483253,3.157440693,3.430224228,4.20897523,5.684676933,5.524714706,4.631477833,3.438808981,5.804588067,7.943404268,7.993933905,3.229173509,6.696287326,5.238951773,4.937224914,7.008553262,5.432268789,5.21749465,3.070337175,6.222056082,9.819191609,4.472783539,5.07628929,5.770837674,6.221560277,9.6956788,7.095678385,4.015043727,3.485834958,3.264533373,4.47667341,5.530018461,4.964086464,7.312593286,5.265694444,8.639152772,7.639131128,5.182827138,6.486350913,7.327462873,6.594488858,3.733541487,3.577214552,7.212294657,3.283071675,3.851014585
185,3.876418115,3.097296442,5.979757315,6.200055214,9.476097478,4.868974359,7.731306289,9.946358569,5.099119026,6.477401556,5.778539295,4.398945878,7.706063846,3.66927112,9.610130569,3.444206205,3.352511854,4.324442078,4.508824203,4.630220902,3.892433126,4.109995758,7.213554885,8.029390024,6.837013149,2.993534205,5.520309106,5.150173845,5.016188029,7.635452768,5.932643157,4.300307031,4.430820294,6.362095654,9.018707871,5.143732589,5.493535802,6.810188672,5.582188392,10.00623224,6.299153926,3.921713115,3.319422127,2.998446332,3.210961414,6.254170822,5.418886534,8.15097952,5.537995873,8.375590201,7.649790221,7.122655981,5.862907078,6.083051568,6.449954018,3.896036608,6.118235192,7.500060901,3.363830104,3.56791953
1114,3.850202674,3.38784353,4.850087617,5.771992122,7.279927488,3.062915718,7.431460877,9.811971796,4.714378747,7.182863349,5.63486067,4.342896237,8.746941207,3.292377526,9.304908026,3.486414136,3.782093286,4.304129165,5.726490616,4.41214818,5.838196955,4.61015209,6.510349724,6.811518652,8.49989563,3.246571726,7.010604763,4.540696589,5.308574426,5.933099808,6.72348097,3.756480379,3.300165964,5.737461713,7.644957559,3.886003882,4.610216986,6.807828534,5.140414003,9.003267579,6.062647983,4.483467573,3.85548977,3.281441362,3.617175638,6.246349624,5.715628892,8.098818098,5.181417232,6.36398486,6.584588218,5.500904471,4.349731795,8.327887694,6.172092036,4.837336504,4.063095827,5.978967969,3.318793369,3.910555359
36,3.864574499,3.098170426,5.081447192,6.408385981,6.599146809,5.500370474,8.397262301,9.919877788,5.355151446,5.680480896,5.122215981,4.251070176,7.554583231,3.448637608,8.808687418,3.357602072,3.45323006,4.436085491,5.707070291,5.020088603,5.134604613,4.40121794,5.9665029,7.141321517,5.958018534,3.051583853,7.117026505,4.59354306,6.177449346,7.073260643,5.286990993,3.922651089,3.591386862,5.318254137,8.087757084,5.192823757,5.414333489,6.296656358,5.339387911,9.280997968,6.493497566,4.027909539,3.401660388,3.203012921,3.121943224,5.47003112,5.248868296,8.000073779,5.899681722,7.872011802,7.895841226,6.017531077,5.714227697,7.884604114,6.138200698,3.960258295,4.418921268,6.571362649,3.292283152,3.437820509
1751,3.929258047,3.746888328,4.693256486,4.771170864,7.550642407,3.924876913,7.025698038,9.341769903,4.557888898,6.229564765,5.2622665,4.128903387,6.415675887,3.280725609,9.823292401,3.327584577,3.47939087,4.380425261,5.228264277,4.135983522,4.236852735,4.221746556,6.642035382,6.966872764,5.646838064,3.203873848,6.260064708,4.131356011,4.959386653,7.644912684,5.218817291,3.726137379,4.94600644,4.365762022,9.291895057,6.499397393,4.854148833,6.536865426,4.765744894,9.686927916,5.567076068,4.729407383,3.504685656,3.454524466,3.316860024,5.775023261,5.226952036,7.668926415,4.938549714,7.915919486,6.368353123,6.053944768,5.384698524,6.401800725,5.963105452,7.250886778,4.032895078,6.286696359,3.400375376,3.698095252
738,3.378950721,3.405256268,5.145694929,4.882505363,9.049972652,4.466203574,7.765306942,9.815516594,5.454506017,6.457704004,5.29162826,5.945534121,7.01822854,3.1167166,9.347745573,3.723543568,3.221025937,4.27206974,6.47198821,5.113043755,5.175244657,4.641703839,4.346475183,7.483550112,7.84663307,3.200500544,6.055438841,4.259280218,4.38407861,6.352813686,5.906987086,4.3941192,3.77018992,5.620908214,9.563371208,6.880135405,5.355027474,7.663463749,5.096810363,9.538275978,5.71961171,3.769973501,3.28505052,3.307649007,3.416237396,5.58832634,5.205166811,7.132405278,5.056034515,8.37091963,6.278675321,5.94194454,4.773787851,6.453283698,5.860916751,5.337312927,5.325584212,6.200477046,3.293041483,3.718308775
