"response","KCNJ2","COL8A2","PSMB5","GNPDA1","KIF3C","TRDMT1","FN3KRP","SETD6","PNRC1","GOLGA8A","TMEM176A","WDR12","CDC25C","ZMIZ2","HABP2","BACE1","PYY","PPM1B","EIF4E2","ADAMDEC1","BCAT2","PMF1","KRT23","NEUROD6","ASF1B","PYCARD","CCHCR1","LRRC16","AMMECR1","NEO1","HIST1H3F","UBE4B","C9orf3","IQSEC1","INE1","PRKAA1","PALB2","THAP7","ZNF271","ACR","SPAG4","AP4E1","IDS","CYLC1","CTSK","DDR2","SP1","APOO","ADD1","RDH14","CHST4","NDUFA2","FLG","NGRN","TXN","PEMT","RNGTT","HIST1H4C","TMCC1","OLIG2","ANKRD47","TCF21","RAB35","HIST1H2BI","ICT1","CADM3","SCRG1","CGGBP1","TRAF3","MLLT3","LONP1","CDK7","ACN9","EVC","PELP1","CEL","GAS7","CALM1","YY2","SEZ6L","TMEM93","SEC61B","ECEL1","SERPINA5","KCTD13","PSMA4","SEC22A","AMELX","WDR1","RCOR1","NFIC","TTLL1","SSB","ETFB","RPL10","HOXC10","ASPSCR1","ATP1A1","SFRP5","ACBD4","RHBDF1","IL11RA","DNAJC13","PSME1","CIB1","PDE8B","NNT","AHDC1","WNT3","IL5","GRAP","ORM1","STEAP3","APC2","CASZ1","IL13RA2","ATR","MEOX1","C1QTNF3","TRAF1","PTOV1","SURF1","CG018","LST1","HIGD1A","MAP3K8","LPP","ITGBL1","MADCAM1","AAMP","SP2","BMP1","TKT","BCAT1","CLGN","GPR22","RTN2","CASD1","PARL","SEC11A","SEC31A","CACNG1","C6orf49","EPHB2","ABHD4","UTX","RPS6KA5","MTSS1","NARG1L","FBXL11","FLJ20323","TIPIN","ZFYVE26","HIST1H2BF","MNS1","USP12","PLTP","RIG","MRPL2","TMEPAI","CEP164","MAP2K7","PRIM1","RASSF4","CEBPZ","TAF13","HLA.DQA1","TOR1A","WHDC1L1","C1orf156","HDGFRP3","JMJD6","KHSRP","TRAK2","MAP2K4","CLDN18","FNDC4","SPINK1","NFE2L3","ABCD4","RPL3L","CYB5B","CELP","SLC39A6","EFS","DLEU2","TRIM36","KIF11","TAF1A","HTATSF1","AZI1","SNRPD1","TXNIP","COL3A1","APOBEC3G","MPG","COL15A1","RNASEH2A","OXA1L","BLNK"
897,6.518808129,6.864534922,9.199368013,7.184948115,6.242653405,5.322149179,7.758069466,6.259775584,7.044406794,7.823543145,5.357255056,9.095692066,3.928462171,5.601509999,3.324596997,6.256564033,3.104863774,7.441262385,8.143143865,3.038830094,6.228705829,6.75916467,2.708473926,4.137015824,5.635286359,7.243139836,5.342123918,5.869276038,7.384655976,6.227264561,3.034751451,6.121937218,6.872496317,5.659850578,3.506594632,3.455048729,7.361043671,5.364992503,7.268544713,3.830574393,4.270022936,3.288729515,4.657471543,3.530093734,4.965757163,4.068288891,3.432380181,7.931901613,7.361350685,8.57879937,5.928780935,6.633135258,2.956172912,8.790947704,8.178171536,6.858117911,4.937584401,9.849949842,5.272742964,3.142959927,3.363579761,5.891697963,4.370257043,4.106132385,7.280004827,3.388412296,3.379202643,5.431431673,4.152276795,4.054943748,7.032703089,7.141827124,6.449885651,4.588373124,7.042988889,3.639855036,6.079952003,8.062263747,3.702014008,3.35666138,7.433216747,8.869126901,4.89475394,3.76339799,4.328914834,8.898285941,4.707857463,2.805394069,9.524351006,7.228453656,5.708867709,5.003420117,9.185004696,8.376670844,12.16397392,3.512234826,5.551359636,8.822885578,4.743261125,4.148332118,4.938084821,5.746523342,6.339919983,9.505712352,6.638782016,4.225206407,5.581160347,5.80931331,3.20913666,2.990840166,2.946033399,3.01808656,6.764604162,3.550196277,3.930261617,2.792824543,6.669702129,4.798388243,4.192137167,3.438117705,5.024703953,7.973248745,3.839473696,3.396194626,9.489696214,3.68648749,6.269274667,3.492262372,4.007713061,7.698906194,3.988996833,4.439220518,8.247502527,3.676400039,6.582278911,2.978911165,4.788901898,6.290236577,8.731452558,8.793486427,8.644930392,3.969270574,10.34895705,5.439800961,5.312152855,5.327307714,4.871227891,4.17467993,4.461237619,6.481989076,6.997704011,5.528231362,5.967442818,5.482852014,5.272797059,4.368266788,7.456490534,3.15641473,5.758392299,5.709985754,4.313968837,3.504678626,6.150149357,4.300783345,8.14533561,3.235449974,3.326602021,7.263351593,3.221041135,5.973155272,6.827725599,4.60386129,6.202545201,6.75048926,6.292443388,3.473902653,4.478766658,3.10826266,6.497574979,4.835011528,3.381775414,5.722201335,3.126203307,9.165693839,7.322571854,4.218875368,5.149911128,7.539983737,5.813431472,7.418975038,5.877036191,8.170639966,8.688858668,9.007113351,7.092935014,5.941828246,6.994851725,7.178905672,8.392083507,5.540510487
0,5.033270914,6.140632901,9.628351196,7.114601163,5.479020866,4.213140124,7.928933968,4.944208839,7.837365476,6.815180393,5.870095637,8.321167181,3.76886215,5.861705621,3.438964527,7.361872712,3.275132308,8.606906797,8.148748713,3.342386965,6.414194882,6.927939598,8.012860129,4.364743964,6.870307238,6.812694475,5.611107783,5.780981027,7.31914907,7.343594277,3.049726929,6.877603456,6.473320782,5.02657798,4.138118809,4.587975012,5.553618162,5.122999988,6.966341126,3.639147913,5.10643195,3.411760521,4.966249141,3.515093791,4.927363483,4.516316814,3.819466651,6.903203717,6.580983417,7.62329188,5.154657747,7.01596948,2.961009528,9.510856264,7.52628419,6.570566015,4.749530155,10.15373555,5.485544729,3.229421449,3.671443884,4.920144198,4.352298608,4.042249852,6.493162566,3.557821954,3.548331232,5.687266532,4.412605379,4.683672085,7.50887823,6.625974433,6.808999907,4.2752163,6.192295975,5.895813959,5.726889904,8.348703844,3.703190721,3.395144601,7.836398776,9.256005348,4.549426294,5.647664496,4.615304543,9.437156069,5.430713375,2.819274556,7.672261956,8.203645224,6.193541603,3.990283873,8.018130548,6.586035732,12.62385292,6.286016075,5.502018263,9.830657268,3.62157403,4.34017596,4.418873413,5.060637557,6.119150901,10.47593253,8.111260025,3.712417741,6.536353115,5.164437888,3.274302076,3.053424634,3.052916581,3.558123935,5.481620724,3.824444687,4.561456936,3.799666008,6.571735287,3.940202639,4.193017243,3.633370436,4.917814018,8.310555233,3.71809614,4.229783892,9.945584753,3.125877085,6.360707662,3.006325222,4.187555809,7.29874209,4.194212944,4.120332338,8.344507225,7.950753173,6.300426997,3.028708559,4.648187716,5.611070964,8.875191577,10.20802429,8.558400743,4.026575447,10.49358393,5.026974032,6.039580758,5.087759349,5.841369606,3.976610881,4.200290695,6.089964415,6.869650036,5.568624745,4.884248509,5.636153626,4.415386281,4.258753346,8.150666444,2.928274746,6.510868092,4.198970728,4.145644403,3.568860822,7.855237388,4.109121896,7.807591354,3.524554627,7.776941594,7.015852284,2.908978192,6.246202456,6.29411294,4.266919189,6.165831056,7.110139173,5.849271843,3.435450901,4.47690179,3.314614774,4.613693033,4.231255904,3.614334101,5.423789794,3.416099617,7.709509928,5.285341962,4.360426501,4.001189801,6.100941875,4.45398093,6.859057655,5.598312552,7.802365786,10.30607463,8.287202556,6.923631339,6.084177107,4.874561266,7.551244152,9.215548108,5.217710146
906,4.791535137,4.307642338,8.248630914,7.058907503,4.089813648,3.365968483,6.931789916,7.387231541,7.263316344,7.475866992,4.498638638,7.425249076,3.861159147,6.143781003,3.556464307,7.274100701,3.149287392,7.023914045,7.45041865,3.568242371,6.206716154,7.294416862,8.05399745,4.305965702,6.375321074,6.745975536,4.937381993,5.846137589,7.405978393,5.917420796,2.937191592,4.314001624,9.514712971,5.07253074,4.511510783,4.09624722,5.875894431,5.270749006,6.060856038,3.756076164,3.692076323,3.361614399,5.028903441,3.51627052,8.547793684,4.547383742,3.847483982,8.419246048,6.521348952,7.922224788,4.846221202,7.759735018,8.622665281,8.116193704,8.130739279,6.212540913,4.841732386,9.286149224,5.939520569,3.178001132,3.634793439,3.228769966,4.789789629,5.976241495,7.114054617,3.436425621,3.869697284,5.562101017,4.115110504,4.063715994,6.489569194,6.639241774,6.372707934,4.027104169,5.0670578,3.138319148,4.949036669,8.643921129,3.815254188,3.528154561,6.51676032,9.116213221,3.668916247,5.330836068,4.611090668,9.100047426,5.467631419,2.889858554,7.960842189,7.414587307,5.617325987,5.081438089,7.571045947,8.582235376,12.50995412,3.574841331,4.508265803,9.506982442,3.626805771,4.30773863,6.634004373,5.622682259,6.619062673,10.06381489,7.419691488,4.070734824,5.468743475,5.785409363,3.161669342,3.005246068,3.148740956,3.102999119,4.87235888,3.744490915,4.375100697,2.8189054,7.402832781,8.237087977,5.933062067,3.477737765,5.253372876,8.723702706,3.947717902,3.528576918,10.49648384,4.898332815,6.783244362,3.621242558,4.108864514,6.545539329,4.012811889,4.980172009,7.967017146,3.975898422,7.886605679,3.146879379,6.23341854,5.010364023,8.83480886,9.252034185,8.944220102,4.154059709,10.02951539,4.770359423,4.754728913,4.901352411,4.803787329,3.896436163,4.809078632,6.377486057,7.382351723,5.199672644,5.063047263,7.561194817,3.833279934,4.903398381,6.706217651,3.152493281,6.292028367,6.322285912,3.967720637,3.610595606,6.109813123,3.675076428,7.582009749,3.508968513,7.484295696,7.122354394,3.078899367,6.332386814,5.075971978,4.790842038,5.736555426,6.06056912,5.742918754,3.404033725,4.768541853,3.084858982,3.794590479,4.468023876,3.438977467,6.508090828,3.197601414,7.029912157,3.922505373,3.824672217,2.991762637,5.44674724,4.026559407,6.66486173,4.716476094,7.036998747,8.687533736,11.43306478,5.52860577,6.576568767,6.33643941,7.286485003,7.907359046,3.957648252
788,5.720145708,5.209551978,8.517251757,7.470743762,5.467135224,3.843206948,7.480440773,5.488232672,7.26869276,7.605585881,5.854861346,7.224227831,4.062547034,5.521616254,3.290984598,7.414401238,3.102294525,7.310084354,7.949347537,3.767411212,6.304136826,7.449179131,8.948025666,3.922713962,5.96418705,7.525365838,4.861906911,5.240877493,7.528251755,5.706616898,2.957651617,5.357595495,8.294123601,5.326707341,3.620071679,4.483759696,6.004570758,5.365055666,6.820596579,3.62289938,6.428338574,3.278799935,5.546307503,3.439052695,8.940078227,5.484019913,3.688130015,8.391000057,7.31157649,8.057089743,3.57582808,7.212093791,7.531799543,9.003615357,8.273130552,6.387522909,4.98034209,9.511865674,6.411761038,3.124656644,3.416285467,6.368940411,4.686623308,4.424162444,7.39233865,3.785563718,3.397179115,5.30690096,3.627732134,5.31102166,7.134491498,7.297110783,5.413316604,4.915327881,6.056351776,3.617869851,4.917778423,7.766229531,3.61400849,3.280838438,7.850221849,9.378222743,3.691359731,5.802045741,4.565751622,9.605575369,5.384250579,2.811616249,8.183799368,6.619064913,5.837839346,4.876845242,8.350622391,7.686125389,12.41667964,3.471443524,4.416461372,9.175667409,3.523911861,4.134784293,7.02205078,5.180164731,6.73456058,9.970021784,8.203738111,4.049232032,5.71891546,6.5165794,3.320022921,2.881685972,2.996072509,2.901451022,6.292100284,3.817330823,4.278930066,2.849825223,6.937527201,4.32420129,6.98279361,3.404609398,5.358593659,9.481494716,3.822728845,4.314907356,10.45912539,5.431856284,6.838699786,4.037677983,3.871995733,7.428973361,4.32705479,4.929083372,8.440153019,4.927600304,5.585939948,2.800339279,6.679169511,5.203490796,8.967456275,9.725020862,9.234425551,4.633248694,10.04487317,6.24824494,6.781335098,5.818458524,5.0618397,4.194861886,4.280880339,6.54608078,7.030773539,5.136783393,5.647582159,6.272889585,4.388444224,4.527482017,7.630548652,3.040148726,6.165421973,5.874622237,4.003202543,3.597767628,7.032339887,4.085618332,7.521192693,3.210254415,7.528228858,7.882277444,3.134081736,6.163845426,5.93327589,4.964857647,6.048722999,7.254373412,6.00476687,3.315065237,4.647127468,4.294149409,4.465189973,4.47049802,3.440802143,5.860738431,3.045052215,8.159718002,4.524257137,3.893512903,3.081019967,7.717570481,3.750320166,6.900658721,4.93425732,7.226497305,9.325085953,11.52280336,6.703368598,6.331107059,6.21770571,6.610061162,7.991757188,6.224400959
763,5.591992734,5.366296465,9.106162264,7.614300622,4.714815667,4.226978486,7.475432751,6.416005652,7.477103941,8.667566801,7.559182528,8.113379251,3.714611739,5.431038829,3.61790773,7.082649829,3.017996882,7.209264451,7.87330226,3.983003059,6.051188525,7.225445615,8.531242589,4.190519635,5.30324577,7.613374023,4.875359682,6.301970861,6.535237401,6.145523599,2.679705482,4.35027747,7.783673407,5.501799169,3.443959441,3.89060087,6.304332938,5.447692545,6.918705494,3.865969198,6.631207814,3.318596731,4.951878209,3.43138117,10.2193331,5.583567047,3.758656613,7.886915412,7.329539334,8.180508651,4.390390192,7.479162143,2.756214649,9.470696851,7.834901617,7.409360246,4.843997606,9.873983795,5.789437627,3.019338926,3.364016263,4.043835829,4.520162808,4.25522052,7.050908144,3.719902019,3.583771316,5.229682253,3.710647337,4.546587882,7.527840993,8.424456829,6.489080611,4.908714659,5.823567537,4.403279416,5.44483784,8.19333856,3.432610584,3.458564566,6.826618115,8.854123336,3.567704418,4.081591197,5.139547137,9.589215319,5.268077628,2.725221555,7.915628136,7.090052315,6.285274505,4.953592936,8.503086905,7.250361891,12.61747834,3.621274423,4.80467107,8.608851398,3.523170201,4.418992018,7.13888454,6.207186844,6.31308688,10.54969843,8.285755102,3.873804174,6.429602633,5.595251334,3.455293729,2.915354964,2.937275299,3.113844205,5.485247684,3.657096196,4.023554545,3.324025446,6.746256591,3.625282995,7.305999368,3.892825066,5.12165856,8.768123937,4.211341299,4.784712017,9.674980884,5.891378037,6.667121506,4.793636646,4.092019289,7.077775568,4.366629441,5.396577084,8.912439217,3.752846217,2.870536962,3.171903814,4.488660871,6.611448683,8.23323903,10.37521633,9.137390042,4.06147552,10.00539206,4.543793544,5.61226503,5.870940632,5.684264718,3.981329836,4.833161395,5.908963995,7.170603447,6.243463984,6.028248561,6.257847037,5.862734205,4.154440349,8.58495264,3.084588639,5.846600362,6.305326597,4.014707205,3.530865056,7.211168528,4.337819774,7.657035228,3.165281036,7.67531553,7.135147502,3.453133709,7.03215001,6.748652813,4.855964282,6.011177425,6.878112297,6.261341878,3.318707188,4.329496495,3.335318382,5.292659489,5.140537264,3.564397698,6.442114325,3.053691933,8.437258066,5.084237619,3.704996774,3.324525857,6.543738449,5.528838474,6.729786369,4.922611713,7.732062543,9.802944547,11.97549929,5.900182561,6.54505331,7.559567776,7.57942206,9.14345048,5.235707792
724,4.3888403,5.075733418,8.513783608,7.583162554,5.202194535,4.007387144,6.431476945,7.069818659,6.449203569,8.944381783,6.583197682,8.238162567,3.657143201,5.529611777,3.435123771,7.071116975,3.061568139,7.399600638,8.297441642,4.676916386,6.029214759,6.704407743,6.560509633,4.082370299,7.725870575,7.314075913,4.641232515,4.882036144,8.110497647,5.877944794,2.712196152,5.824290843,8.378132762,5.383536213,3.903606165,4.255278014,6.557382364,5.089536634,6.580702743,3.747555948,6.78669229,3.357141201,5.503603885,3.56648333,9.649963406,4.889297667,3.287851852,8.193220782,6.992245568,7.880007478,3.521530713,7.284674169,6.532833401,8.430668079,8.909351287,6.688968127,4.37098014,8.747825326,5.788150865,3.135370175,3.434759414,3.188866189,4.55756677,4.590564436,6.510385946,3.312782436,3.624097538,4.896181141,4.394260795,3.811649564,7.205931328,7.126181246,6.462676251,4.611341738,5.415233202,3.335956195,4.627689837,8.026562615,3.79542428,3.256117535,6.447190074,9.461582362,3.535184708,6.790516045,4.735765688,9.023363677,6.163121402,2.835623889,7.62488836,7.329565474,5.692593794,4.663909196,8.527418898,6.816934128,12.70563903,5.254607689,4.100450606,9.048767226,3.817490974,4.304589597,6.966414093,5.784987322,6.555029645,10.02500418,7.665693082,3.636606921,5.446520598,6.962631728,3.24097791,2.915439401,3.033165199,3.163103431,5.537847093,3.621887321,4.35094525,2.986797201,7.377483277,3.724624907,6.178786558,3.714486077,4.709974294,8.146434897,4.063144226,4.025741457,10.73103951,5.899874281,6.458361427,4.266057186,3.82038204,7.465226475,4.142410465,4.960602456,7.833175875,3.465423168,8.217336077,3.027795333,5.125236403,6.018084692,8.263546451,9.41816016,9.473317066,3.864958499,10.64933864,6.223878421,6.667161255,6.27155564,4.909656817,4.010397831,4.6478173,6.078275269,7.440539335,6.083373008,6.417656695,6.720023138,4.353619741,4.386622712,7.769040992,3.21891364,5.722096558,5.462816765,3.813051225,3.405964764,6.283640465,4.061715625,7.321686611,3.426796827,7.175980739,6.946584262,3.440464944,6.285761168,5.2149496,4.60530611,5.779222094,7.256651128,5.891465372,3.323454768,4.469370423,3.011981329,4.345806549,5.254692595,3.359566201,6.537325414,3.174858497,7.243779925,4.085844893,4.027697483,3.077645359,6.196263673,3.795802167,6.729867152,4.950308663,7.220449331,9.707863149,11.87885685,7.081542601,6.447055472,6.640666392,7.374539659,8.260548176,5.524242667
657,4.064201507,4.3393943,9.347811793,6.964238442,5.623537152,4.92407508,6.591840177,5.764230063,8.1812824,5.766785267,5.512200459,9.038041519,4.067517736,5.527564701,3.53211689,6.035212401,3.394832008,6.361716124,8.377441044,5.580719302,5.854621028,7.645088215,4.05112578,4.122154828,5.191426303,6.011112574,4.541929884,6.230347398,6.485861976,6.536964049,2.959230094,6.559967738,6.0674749,5.445246398,3.531496879,4.030261824,6.394739132,5.878660713,6.740765873,3.622690413,5.567873587,3.436552323,4.440573551,3.581077116,7.63928274,4.611572167,3.344167342,6.692977786,6.588283902,7.956700245,4.288859035,7.187245134,2.942973679,9.311501102,7.355148085,7.054628991,5.666434778,9.928151108,4.554678426,3.107706525,3.472863593,3.258078881,4.320984634,4.234535481,6.608664409,3.390103077,3.59323575,4.929435231,3.742063704,3.909913496,7.665723763,7.414141837,5.873635887,4.260151448,5.769522404,3.335389401,4.429634173,6.895300506,3.48880758,3.406791877,6.627371012,8.359546899,4.373221354,4.501826861,3.762354765,8.467440126,4.993105709,3.166598771,7.321249223,5.562447522,5.840494045,5.702897135,8.49363731,6.194597264,12.44909813,3.449058698,4.068875185,8.881962421,3.751147654,4.579846818,5.92843208,6.687184609,5.988097736,9.073755537,6.689896267,3.581413232,6.152394249,6.735939077,3.304366363,2.982878455,3.265949631,2.859358002,5.901953824,3.550914667,4.335516979,4.102401221,5.846457184,3.73522339,5.188828619,3.705117885,5.146305302,8.477274932,3.973058376,4.119353732,9.284927998,5.006095927,6.292333289,3.596140381,4.087647357,7.447364521,4.010548252,4.551207416,8.448179714,4.816964001,7.351334364,2.807960763,3.705310502,4.085372609,9.033889753,9.752446291,9.016784489,4.360766326,9.740095205,5.379802318,4.571892183,4.339474225,4.843008688,3.893651672,4.900497685,5.926535706,5.54079767,6.152841695,5.930622122,6.09892184,5.632545647,4.00383304,8.441357506,3.314137887,5.527828826,5.124523027,4.443488424,3.643874571,6.305050997,3.968261612,8.080222728,3.423040616,3.067334567,6.626758769,2.96214284,6.31580188,5.938959736,4.615893385,6.38128708,6.434666274,5.156461949,3.341412407,4.224812643,3.265955353,4.149857804,4.392854564,3.853087925,5.765121059,3.214624168,8.295579782,4.006936043,3.902799318,2.817442667,6.067798024,4.40657392,5.905974532,4.718297277,7.914331386,9.353901559,9.609262281,4.94710075,6.506798112,4.420080879,6.787461718,6.572063638,4.480758651
68,4.729839361,5.47091526,8.835203756,7.610559674,4.451690304,3.414900939,6.86560963,5.332829578,7.627478891,6.497429768,6.883197298,8.605513202,4.250305214,5.349993999,3.30039753,5.951148712,3.130918185,7.077826735,8.010144249,4.666967376,6.336304557,8.137648482,6.059832436,4.179028726,7.214068572,7.772642893,5.04452186,5.619423977,7.223837482,5.538360768,2.925245105,5.471323075,5.494265012,4.361741019,3.482310553,4.731658159,6.144747073,5.873609887,6.304162177,3.579899401,6.47460435,3.591921535,4.961090364,3.713397843,8.580135481,3.9367268,3.728049105,7.436551179,5.900326678,8.262470393,4.109771047,8.207730205,6.86197438,8.640868691,8.158255884,7.027673863,4.813520133,10.79556915,5.120302434,3.252865058,3.370287113,3.199832572,4.360653283,4.662911932,7.047236099,5.551825703,3.631701294,4.744849129,4.131656978,3.851278861,6.690695847,7.551439437,7.118833059,3.987226794,5.557025521,2.789043836,4.102634291,7.294298218,3.636131826,3.580062774,7.322127443,9.068448157,4.067237229,6.311040236,4.221892701,9.506471635,6.311095409,2.889589834,6.871577132,5.672618921,5.453672667,4.581243574,8.219806188,7.403061188,12.59633628,4.370895957,4.598076587,8.472340063,3.617664077,4.270760411,5.107484649,5.431470952,6.048471408,9.907214712,7.966119295,3.863147911,5.281729714,5.297414073,3.454263268,3.014713504,3.064209731,3.848303729,7.16880125,3.780362044,4.182406933,2.995241829,6.422929398,3.620398051,5.355909836,3.421373509,4.832080105,8.745513693,4.176085624,4.985723049,9.539899633,3.861876913,6.136107319,4.643128231,4.045123392,6.605109956,3.9949539,4.674893736,7.301276808,4.409612352,7.210846997,3.271911498,4.519917306,4.435359587,8.70673292,9.605148284,8.719931986,3.902393241,10.44810534,4.764594444,4.92488878,4.029176164,4.571477691,3.782055981,4.019774801,5.355335771,7.013963242,5.642651533,4.591084687,6.580783697,4.603836508,4.224539181,8.243922403,3.22222667,6.035765986,5.997035587,3.734256458,3.601551031,7.124012422,3.995574728,7.980305478,3.452082091,9.98182733,6.426284849,2.850542544,6.890417368,4.792401489,4.482791712,5.913560281,6.401509101,5.976835474,3.472414564,4.265627493,3.652839941,6.211391655,4.395454642,3.730112171,5.816072717,2.835222843,8.124525078,3.605121375,3.788952663,2.935246986,5.572446966,4.890324495,6.573021653,4.679969152,7.475562257,9.383927313,10.06643546,6.224423335,6.935276846,4.352534484,6.603317214,7.732851308,4.746859427
638,4.039689015,4.234961089,9.466060276,7.51841256,4.947861985,4.147028183,7.331385381,5.310921843,6.656813476,7.975483984,8.43717182,7.729905728,3.616261767,5.821140819,3.468197811,7.004638303,3.272281224,7.005805959,8.559400198,6.717134918,7.330969792,8.391445519,10.00406544,4.302402836,6.68826301,6.902350179,4.683116592,4.677097638,8.797430882,7.669296535,2.923732609,4.848684062,7.958427574,4.550565498,3.927737821,3.951167303,5.794392167,5.576818191,5.32205742,3.801313364,7.801149828,3.344691831,4.916713565,3.602590816,8.545683312,4.067557124,3.324145379,8.745780273,6.66356603,7.782167593,3.870935648,7.803175395,6.444520035,8.663989955,7.675152687,7.148999232,4.280316408,9.586476987,6.349337524,3.11330548,3.472702861,3.229152381,4.674438737,5.105658704,7.421544428,3.567437629,3.57602791,5.258798049,3.860992504,4.499879576,7.200719192,7.044883343,6.502735675,4.251059771,5.395182787,5.242783495,4.765270213,8.355074402,3.638067847,3.349090458,7.1760395,9.532586717,4.188208506,8.87307814,4.827198281,9.35455919,6.343871962,2.770897848,7.236316001,7.088802146,4.699186823,5.219158326,8.117992109,8.122445398,12.4199427,3.645582908,5.513801074,9.482338253,3.977080912,4.485052077,6.04927508,6.777497434,6.310080331,10.68548326,8.298690217,3.685097054,6.052083418,6.541918899,3.260272646,3.052767861,3.109406971,3.287862136,4.431099038,3.765710805,4.610236928,3.012052962,6.627865361,7.564959672,5.325593133,4.111394876,5.329352505,9.333754001,4.012867799,5.449862358,10.62162277,5.535520771,5.77409361,3.943780547,4.117332061,7.383168876,4.351942769,5.091034684,6.937458864,3.858353378,7.4492076,3.238352255,4.942487301,5.07786291,9.741719506,9.752114364,9.016840926,4.197248195,9.698838068,5.296321677,5.980042103,5.206774272,4.751637832,4.157885189,4.817390162,5.909912123,6.234965181,4.906282337,6.012777455,6.600603047,4.099635626,4.866256316,8.124640239,3.113804471,5.731618284,4.96787786,4.721338399,3.591222483,6.965883607,4.586712795,7.397979171,3.182062707,3.33412636,7.026077273,3.204642781,5.312470865,5.947271028,4.966413829,6.025312451,6.638118792,5.865520998,3.416048059,4.390644323,3.42784926,4.282545786,5.376889259,3.441727924,5.463713692,3.058747015,6.95137001,3.690045729,4.338013674,3.85524005,6.799552284,3.96400756,6.640453914,5.047161697,7.323915121,10.28147108,9.73869089,7.442903263,6.347171765,4.944590986,6.940249246,8.619498197,4.681687519
557,4.860298645,4.115058101,9.65052162,7.097252392,3.88084809,3.372277242,7.123033784,4.90677511,7.658470939,6.467312501,7.774857824,8.684811745,3.993187617,5.758743216,3.568391993,7.046680905,3.239968037,6.679684867,8.90212887,3.700488296,5.648088399,7.906251779,7.437239903,4.185627095,6.904793636,7.108522223,5.267557675,4.584905172,6.669857157,6.331538189,2.972217579,4.903836347,7.126342756,4.636415198,3.638999379,5.989827217,6.240292607,5.544705077,6.318538397,3.819928704,7.132866494,3.498895089,5.339573717,3.525322104,7.146539155,3.436537327,3.296613092,8.633258673,6.21404648,7.325027468,4.009570151,7.885639127,2.959122616,9.856508832,8.037018191,6.350564123,4.574395693,9.809013748,5.222842061,3.140779542,3.436602517,3.225555202,4.331164478,4.430350583,7.808140423,3.406636067,3.413105055,5.786506051,4.176976457,3.32594277,7.111300306,7.841867878,7.678592295,3.775902295,6.326164474,2.960197037,4.058886535,6.799314037,3.79438463,3.531493072,6.808560262,9.165780157,3.65313733,5.229480126,4.714238704,10.13890563,5.692527923,3.016949713,6.987755562,5.350163738,5.045323069,5.891634929,8.014998623,7.417000807,12.78344981,6.765105879,4.728467269,9.280918418,4.15510063,4.322362389,5.654162354,3.520750308,5.699100278,10.47546083,9.511840947,3.692407134,5.376219471,4.479473025,3.335283212,2.899274029,3.080408009,7.007353949,6.730850398,3.588119169,4.236492794,2.924921391,7.370949952,3.979292431,4.976151276,3.633780049,4.855987466,8.701461409,4.037672454,5.209252253,10.2976812,5.016043808,6.04999674,3.306198982,3.962309499,7.656736351,3.791342764,4.208330672,8.423940173,7.208415668,6.517010566,3.000272395,5.752406986,5.393465221,9.834080777,10.63204746,8.765587595,4.128709601,10.1675212,4.579825646,5.427045904,4.145934477,4.58536603,3.863439089,4.030728252,6.093118347,8.148077447,6.70523002,4.332510561,6.138814874,4.416784645,4.709583967,5.003068002,3.128170893,6.305725984,6.422828564,4.390234176,3.510334269,7.952995083,4.37581766,7.656390165,3.570565783,3.333513806,6.943265284,3.124725262,6.069710344,6.981251172,5.501693253,6.026707646,5.77365889,5.634598705,3.2593785,4.375974714,3.502151113,6.567882984,5.059566438,3.324262967,7.352339024,2.970204214,7.808765669,5.121351388,4.205297342,3.227775007,4.949555486,4.229757053,6.973053821,5.109387043,7.896391722,8.594363676,8.785450273,6.764887785,7.050644813,4.026967111,7.81394878,8.581013309,4.345335397
