"response","PIK3R2","NOC4L","UPK1B","PYCR1","LAMA2","CHD1","PALMD","OR7A17","SLC17A4","FARS2","TMEM2","LRP6","NRG1","C20orf12","GYPB","ERBB4","CENPQ","MTA1","FAM59A","ZNF34","GRB2","C3orf64","TRIO","SLC5A1","GPR77","TRIM36","PTH2R","OSBPL8","PKP4","LILRA5","RAI16","SNX6","TSPAN13","FTHP1","SPG20","GNAZ","FLG","ARFIP1","NUCKS1","CYP1B1","CRTAM","FXYD6","SLC43A3","RCAN3","SPINK1","SLIT3","DCC","NCAPG","ZBTB33","RBMX","PKN2","PCAF","MAPKAP1","NR5A2","GAS2","WDR32","NIF3L1","AMOT","NOX5","HSPA12A","HYAL2","TGM1","RPLP0","C1orf27","FZR1","DDIT3","GEMIN8","SNTB2","DBP","BTC","CDH22","RBM6","NEK4","SURF2","FAM120A","HIST1H2BH","MTERFD1","TSPAN1","PCYT2","FOXN2","AMELY","MMP7","FUT5","BMP10","MFAP2","KIAA0947","RHOBTB3","RAB36","SS18L2","SHANK1","AHNAK","HINT1","FRMD4B","UBP1","TSC22D4","ANK1","ADAMTS5","ATP5G2","TM9SF4","PFKFB2","ACVRL1","GLI3","ABCA4","RPL7A","FAHD2A","IARS","HOXC10","C8orf33","MTL5","COL5A1","UBIAD1","CA6","RFXAP","PML","OGDHL","HABP2","LGALS2","COX8A","CTNNBIP1","GRAMD1C","PTPN3","ANKRD15","ORM1","HSPB2","PTPN2","SLC9A8","BTBD7","ADAMTS3","RNF40","SPSB3","C20orf19","ATP8B3","RHOB","POP5","SETMAR","ESRRG","SBNO2","CCL15","PYY","AHNAK2","SFRS11","ERCC6L","SMAD7","PIK3C2B","PACS2","LOC390688","MAP3K6","BFSP1","WDR57","DIP2C","C5orf23","GPR126","DOCK9","TSPAN12","SC5DL","NEK2","ATP6V0E2","NPFFR1","TPMT","TCF15","CDS2","CEL","CLK4","C9orf78","NPR3","POLL","NOTCH1","OGT","MEIS2","IL6ST","GPR6","LBA1","FASTKD1","HEATR6","SPRY4","VAPB","PAEP","KLRF1","TGFBRAP1","SNW1","FNDC4","CADM3","PARC","C3orf58","DNMBP","ZNF391","MED24","PIGG","C14orf104","WWC2","C21orf59","LTB","HOXD3","KIAA0143","ANXA7","UBB","CYB5R2","RELB","ARHGEF2","LMO7"
792,4.114798123,4.965452543,3.284373696,5.622277415,4.098952833,5.939135732,5.876134793,3.262787647,3.756643153,5.310167029,3.550820398,5.751376418,3.429366257,5.119964588,3.7483238,6.259470023,4.960467859,5.831486726,4.782691433,4.448483103,5.319098202,3.39956687,4.420268017,4.454803561,3.332217019,2.885703075,5.769115873,7.777223204,7.156881294,3.010777353,5.177815352,7.416246804,7.900305393,8.00473773,7.152903726,4.719733062,2.962680087,5.044733125,6.531543401,3.69409205,2.640129842,9.076264169,4.570484486,4.242412236,3.282643627,5.785509341,3.239898716,3.901299466,3.147361769,9.220424975,7.084166562,3.87616562,5.191981051,3.234275992,3.766744026,5.530009409,9.147851294,5.075278543,4.233902537,5.032971228,5.338311208,5.075726727,12.57930236,6.632018053,3.951508126,5.501339375,3.883433557,3.884860259,4.582605331,3.026901447,4.379812628,5.141471986,5.859561515,4.935107754,5.659497952,4.883029078,6.215697399,7.120797587,4.150114796,3.669119058,3.24358267,3.848917351,3.394303716,3.204393531,9.625818295,7.427655943,4.872384903,5.407157659,8.225691254,3.917208708,6.592206994,10.42482662,3.99277466,7.728421908,4.989941265,3.444337029,4.324120789,10.68927576,5.292563589,3.667853267,3.735385894,5.609859792,4.329588056,12.30928385,4.926744074,8.674486689,7.670295124,7.972893305,5.466981691,5.438310387,4.430764667,3.928168281,3.757614225,3.988545231,4.276375057,3.682914346,3.750844454,9.181780717,6.29604057,4.421318415,4.735023257,5.242144708,3.376164745,4.131258501,5.430569571,3.921739262,3.929709903,3.386913151,5.118277022,6.84538486,6.400433751,3.220054119,7.816363004,7.660445023,5.874577963,3.545767668,3.899677113,4.020867217,3.115702206,5.621009979,9.150682402,4.389296803,5.434891478,5.155909888,4.980475456,2.964797113,3.880340773,3.650424655,5.801749599,5.818480369,5.16003112,3.427861789,4.041894058,3.289855246,5.667979593,5.191362743,9.148772448,4.403884247,5.338144286,3.643895924,5.912105945,6.012687276,6.261973657,5.385810804,3.989303193,5.515777666,5.211020401,6.84759227,3.781673076,4.788462059,3.495653169,3.393325773,7.754471423,4.258847352,4.582127392,5.82369736,3.263838831,3.558827648,4.558213991,7.811785461,4.367289162,3.604530042,4.749194794,3.343593599,5.193680407,3.30246852,4.28725893,6.77856085,5.984338659,3.677749208,7.72878735,3.963453521,4.366577952,7.737739584,7.864763017,8.754525248,3.854991047,3.981870174,6.378453757,3.888944981
722,4.551258823,5.842093925,4.840795784,6.101501425,4.108635798,5.709356579,6.477693551,3.323996594,3.236772318,6.504211382,5.442177238,5.304610485,3.247007566,4.183546945,3.628351419,4.946805904,5.079866414,6.023761966,5.55281917,5.050835426,7.05074361,3.494246942,4.815793705,3.617415225,3.303809589,4.401625628,8.458584215,7.990218595,6.839393921,2.939292962,4.973127063,8.866373392,8.791081291,8.090313882,6.554159051,4.310002784,3.012327695,5.650269059,4.750494473,5.104430791,2.90765693,8.84854004,5.47179799,5.354632899,3.2295234,5.069581701,3.115122254,5.289631549,3.226672366,8.867882366,7.383690583,4.378114633,5.870070984,2.966423511,3.747693511,5.611571491,8.843585943,4.752438532,4.006876992,3.639591768,6.727688461,5.23165553,12.29875216,7.348679939,3.807555882,6.203452709,4.285314302,4.215235552,4.537486926,3.158089584,4.041557559,5.880798683,5.891958227,6.139324796,5.599194038,5.233581353,8.313629846,8.533418854,4.646492242,3.895838545,2.892954732,9.768805828,3.462430753,3.488781475,10.58356154,7.714916258,6.22551784,4.072294881,8.122898911,3.46900368,5.719586122,11.11056169,4.667388245,7.573300472,5.125419462,3.505458685,5.453684597,10.67043788,6.490608904,3.794616654,3.258018191,5.181532945,4.135896029,11.71451008,5.343457651,9.360330044,3.422385631,8.479843652,5.622380313,5.130077338,5.894616573,3.575918538,3.639561299,4.345480914,3.932350478,3.743124988,3.386002571,10.08738433,6.699905997,4.282257597,5.695351818,7.297146756,3.127898315,4.522693107,6.517565712,3.671524222,3.535211529,2.961722754,6.461670408,6.571300495,6.8552622,3.026129631,7.294865404,9.077610483,6.552527217,3.293525533,4.007646686,3.510756926,3.281844303,6.885612691,8.695458873,6.03850276,5.89687477,4.893619272,6.083706062,3.069780807,4.561435493,3.865554885,7.990833762,5.340341832,4.553175648,3.430303488,3.866016284,6.902912362,5.845319003,5.508054065,7.253749114,3.941358677,6.675554378,4.046196122,6.421761547,3.607944537,5.452188821,5.870536586,3.967129316,5.381914662,5.260002091,6.845895048,3.674583451,5.003597687,3.386641656,4.026531041,8.246203761,5.120306548,5.753266847,6.046569175,3.226349715,3.143838755,4.938617102,8.101976472,4.151579455,3.397009334,4.335504576,3.430531416,5.911242021,3.344392088,4.42690813,6.951089379,6.900804818,4.41574989,7.715242607,6.774225649,3.662218089,8.155796579,9.147977025,12.72294779,6.445318143,4.941758411,5.621838147,3.644932152
287,4.250510949,5.052089058,3.521901832,6.776281011,3.447693554,6.485802045,6.354388218,3.329091725,3.12592421,6.592577937,6.228374237,5.107343365,3.198249284,4.243033321,3.654296004,4.638834814,4.886271037,6.004404796,6.26411053,5.271775034,7.3208643,4.061665366,4.614566298,4.921815065,3.291157909,3.230638669,7.028636905,7.457221294,7.896795889,2.985537012,5.371362826,7.460526014,9.160265684,8.71528587,7.188303299,4.602796034,2.96559284,5.682480516,5.621511878,5.116076281,3.214345359,6.231298099,6.836222601,4.01587882,3.191102601,3.543557458,3.093283763,5.798972259,3.120979312,8.975417422,7.396420298,6.808383208,5.83286549,3.060491774,3.660316404,6.849936579,8.479971777,4.450775173,4.037006625,4.926707252,6.150561399,5.002333464,12.10971383,7.890935715,3.706875801,6.14403441,4.528679924,4.399355904,4.521148832,3.649844261,4.248868151,6.081963009,6.877576404,6.342618092,6.823401257,6.941408113,7.41260034,4.313047842,5.761954322,3.602590363,2.951378548,7.920177552,3.587996293,3.287842695,7.147570144,7.740938353,4.446491445,4.12788352,8.317650812,3.548128117,5.973443031,10.41439027,5.105200378,8.581793051,4.876597037,3.354893541,4.78791521,10.61341112,6.67742588,3.84352173,3.481189567,5.361776888,3.442257363,12.15187902,6.594160673,10.07379868,4.722708427,7.52072873,4.501839493,5.320018374,6.074241114,3.541004775,3.495873199,4.889725361,4.257320649,3.485796641,4.222474774,9.726515042,7.660807752,5.701526768,6.429668904,8.227291594,3.119063331,3.482987256,6.758916812,5.008781312,3.387514758,2.926364229,6.450086713,6.633324645,5.733208492,2.941082093,6.950487996,8.417036745,6.40662439,3.327249593,4.483052841,3.633529418,2.995270127,4.046916493,8.764925131,5.878305417,4.064298063,6.088636055,5.883467305,2.90249086,4.499547758,3.683487694,7.529317115,4.759857816,5.578449399,5.036540043,4.171934957,7.026387006,5.916002067,5.851771532,6.875258146,4.337258884,5.936976103,3.750142055,5.692096868,3.174727469,6.605097292,5.969616896,3.619371808,4.699072417,5.153864945,7.307785316,7.468406033,5.024678763,3.314930583,5.483867306,7.346967464,5.765370888,5.588937043,7.097560718,3.356462179,6.305797361,5.321385904,7.849319191,4.237243811,3.83763082,5.444835819,5.195543276,5.670663704,3.045882783,4.447973847,7.492301007,5.80448438,3.865588865,7.890261957,4.971003194,3.525164482,9.27224605,9.129608784,13.09931008,5.04556621,4.795956999,6.393273919,3.947549549
230,4.206265434,5.932019882,9.305279414,7.084931465,3.625571515,6.058030711,8.119813441,3.211981692,3.154943852,7.011228279,4.14809064,4.558462638,3.261727233,4.362012289,3.669631637,3.950548867,4.982704408,5.510855177,6.150973169,4.770070722,7.458192436,3.407384475,4.372639924,5.534598784,3.273887066,3.575076277,5.435100874,7.629331048,5.94600519,2.899940274,5.542748623,7.641623697,10.61718876,8.303484786,6.221845069,4.259891786,3.046013058,6.026145676,5.115063024,5.242857764,2.932465557,8.409545542,5.423480911,3.562119188,4.861120139,3.790499142,2.989442403,5.45377501,3.059892329,8.509365713,6.985963073,6.039942643,5.396327655,3.014249532,3.29872685,5.789936453,8.665214023,4.52825247,4.210871962,7.195162512,6.683616941,4.161506972,12.40054789,6.979618389,3.629343612,6.886441019,4.857865608,4.054766095,4.93219249,2.792067108,3.741003285,5.506322474,6.399966553,6.087107502,5.918602687,6.089238551,8.059441178,8.666141418,6.404736197,3.712878443,2.97858688,7.130158742,3.69345835,3.321091466,7.148000929,6.726314112,5.641448516,5.290581671,8.419578727,3.608883988,5.730781277,10.68205074,5.106311332,8.320567277,5.099721655,4.018499552,3.475432998,10.34804192,6.151941247,4.31092212,3.315945018,4.769913894,4.271485255,11.55522489,6.171374278,8.908729866,3.380540068,7.707548607,3.505634706,4.720007581,5.171830075,3.50087275,3.278321269,4.958892949,5.994539204,6.843233981,3.801563912,10.83394532,6.040669487,5.32782672,5.43885453,6.066148495,3.470247023,5.697026087,6.457446261,3.688458745,3.495639995,3.743644398,6.302948722,5.924715024,4.906452638,3.013501414,6.632478308,9.419822882,6.351612855,6.687964662,3.756380711,3.740716368,3.21245245,4.702269405,7.911846548,5.388511624,3.671801267,5.201868606,5.539834925,3.014314071,3.373455958,4.456570369,7.689253148,3.990130804,4.412338159,3.748386046,4.049073622,8.721805543,6.547839448,5.053824155,8.942983788,4.080299999,6.540938344,3.9735526,6.952225797,3.374908536,6.451754058,5.591080691,3.42126897,5.636983655,4.126683365,5.576453207,6.974061976,5.276099125,3.432904779,4.495031562,7.186774993,5.381194121,6.756925496,6.211260041,4.875526361,4.175000177,4.668705401,7.718153431,4.696842652,3.47281799,4.229165586,4.290135593,7.572965813,3.01434932,4.208184636,9.057520972,6.370786366,4.491634532,8.937563928,4.653441327,3.394611583,8.311180383,9.381809072,12.73580689,6.375903147,4.22533955,5.791206915,3.906633837
227,4.41174087,5.807357281,5.22273551,5.426679373,3.448568549,6.112860551,4.7065641,3.018396655,3.132530637,6.413808547,5.423189149,5.318807571,3.226260183,4.298709373,3.886153238,6.393761092,4.784095732,6.640863396,7.262848853,4.201779486,7.824085692,4.082219874,5.332587044,3.468787964,3.215689254,3.899689189,7.897795336,7.738917205,7.322785689,3.029596103,5.076672582,7.541455883,7.600143061,7.642214679,6.571867654,3.65343586,2.902592062,6.624676222,5.343975758,6.033018799,3.149123933,4.496895824,4.971357784,4.44389749,3.238542793,4.81173275,3.067329971,5.971016881,3.11413836,8.013244286,7.169088388,5.669071359,6.23508296,2.995106629,3.272327647,6.315020722,8.781501395,4.295177996,4.018328732,3.572529078,6.120108281,4.568933516,12.394285,7.202938216,3.766759491,6.562957404,5.014264006,4.323711896,4.874865061,3.773982277,4.016294655,5.881217793,5.937320654,6.474428586,6.336914021,6.447124604,7.948676728,8.538957833,6.600157016,4.112372211,2.998967391,5.374014764,3.412405356,3.316002629,8.145870747,7.640146947,7.920193275,3.938974987,8.226534495,3.728115762,6.24443178,9.913842647,4.899412982,7.975649021,5.211747073,3.385420083,3.931613923,10.70764623,7.014302832,3.895536917,3.42447336,4.77137582,3.737772586,11.92029479,5.957773195,9.187758308,3.726331888,7.340941446,3.515617074,7.255986626,5.188464944,3.63881681,3.37966313,4.63961186,3.85741887,3.410302925,3.724872378,9.601080688,5.907940088,6.330709168,5.159296555,6.584010435,2.903358751,4.72024906,6.894915157,3.890280329,3.923123611,5.311677509,6.620904188,7.15039607,5.622000639,3.069852249,7.087654802,9.64511131,5.371872738,4.587090191,4.368957723,3.779221793,3.104635383,6.633411236,8.480823969,5.43975278,6.130288225,5.58298828,7.008184099,3.165492512,4.634855908,3.522414271,6.628351308,4.159391264,3.72180815,6.289136338,4.213043685,7.534744219,5.499434864,5.12833517,7.457807439,4.14198284,6.639771811,3.725841355,5.953304566,2.864101677,5.404381755,6.035905732,3.238597019,5.300339013,4.355303506,6.189852754,8.97483056,4.991803975,3.412085624,4.494252559,7.308283474,5.663088763,4.035150469,6.142348916,3.089733814,5.464189996,5.291907419,8.328740659,4.373941507,3.501279233,4.644576301,3.913628481,6.106567253,3.158203638,4.41806015,7.539800737,5.707177428,4.945388645,8.696474121,5.10573958,4.364999981,8.7915718,8.651313204,11.01944719,5.730204237,4.90206629,6.870866716,4.165569029
681,4.043495444,4.810429053,5.729455099,5.314746139,3.518789404,6.984843981,6.862741677,3.052118916,3.144918651,5.613060114,6.053353865,5.288169771,3.454904444,4.248423462,3.664289504,4.674880809,4.179900436,5.400397006,5.920791429,4.689335807,7.34688633,4.851454541,5.176324289,2.944663632,3.216211213,3.926871632,7.869462908,7.409807972,6.493456276,3.065922928,6.099198823,6.677188203,8.492390744,8.62014609,4.726603492,3.648956671,2.723135642,5.96942306,5.602322359,8.263386841,3.082252527,5.229672572,7.040325344,4.824800194,3.297483764,4.286056839,3.032796061,5.901168153,3.088687324,8.048854015,6.250007908,6.510015837,5.819003279,3.006913107,3.189521461,5.89886539,7.377623205,4.450012435,4.39153428,3.578438918,6.31904099,3.948377926,11.99937953,6.510227167,3.812997386,7.187766764,3.767591144,4.384754903,4.741988022,4.260950392,3.845582123,6.515784162,5.628358984,6.691723821,6.681061111,5.378330316,7.963128741,5.157369142,4.686658035,3.374947793,2.887531797,8.304859438,3.297743464,3.219379483,5.060956776,7.304479168,7.05128662,3.947737607,7.091201146,3.64270452,7.698963299,10.42672364,4.986634302,7.13161522,5.030519135,3.426420763,5.282529385,10.28939825,5.636822952,3.801997605,3.603178077,4.628183075,3.988373514,11.9944282,4.758641365,9.921441638,4.13327472,6.338627857,3.965216217,6.695478521,4.037181785,3.417542873,3.550361522,4.306775691,5.0686976,3.448693811,3.964309929,10.36128642,6.818722883,4.521281849,5.85186025,6.503108383,3.605152468,4.408151028,6.363404107,4.220965144,3.69866599,4.580671349,5.646273478,5.943159204,6.458658177,3.069084553,8.065202781,8.285812661,4.534144576,4.133754626,4.54818375,3.992403339,2.978421131,7.206424633,8.752205445,4.228498868,6.095536584,6.308048725,5.571919719,3.040589562,6.043321883,3.295731526,6.608728471,4.286961391,4.384688908,4.594576445,4.157672903,8.211414085,5.132052678,4.916677032,7.116121982,4.549327931,5.893127632,3.574982419,5.23254638,3.597142462,6.964782927,6.282482865,3.222626888,4.81976746,5.276745912,5.567799099,6.945529299,5.897544523,3.166590803,4.344576031,7.098705676,4.931371448,5.766333779,5.807366813,3.312397324,4.533405189,5.495710253,7.899129529,5.11082832,3.348576481,5.047452126,5.447806031,5.286119746,2.826021321,4.324841289,7.431870053,4.302808052,5.337965235,7.829264776,5.00542684,3.550639119,8.934933605,8.498703029,12.11277292,5.943892751,5.370355233,6.405324056,3.607850084
45,4.607880102,4.467123032,4.771801558,5.525937129,3.675063718,7.351773239,7.487260201,3.198362455,3.160746081,6.202343272,4.926456802,5.936013961,3.206249781,4.276446907,3.763803806,6.20793287,4.201077098,5.832875724,6.133873441,4.30795273,7.652043285,4.220349542,4.903953354,3.887526498,3.267011092,3.805298609,7.718715977,7.11369321,7.372406383,3.137493549,5.163476933,7.481042328,7.805227354,8.789113108,6.680144011,3.667687739,3.017234561,5.80323867,5.711469322,4.234445725,3.503505987,4.963251976,6.502551287,3.838509466,3.168024603,4.353091891,3.158154626,4.959785403,3.196806511,8.631051574,7.44185872,6.150269775,5.666425134,3.069403219,3.388520426,5.399173337,8.002415537,4.850128069,3.962716002,4.015766549,5.547830036,5.392767849,12.38450803,6.805367203,3.734477268,6.044865171,3.759042423,4.400675957,5.565397076,3.962191657,4.110360959,6.073454665,6.064918207,5.915101531,6.555655072,5.459894584,7.442519605,3.971588896,5.05730463,3.928175602,3.27080731,9.985381528,3.383153975,3.132478078,4.119999405,8.700701743,5.010975355,3.990509722,7.333637866,3.641618295,6.625369512,10.25145511,5.470763122,7.468685562,5.010821394,3.312255772,3.876376426,10.30812388,6.252522372,3.861248047,3.477399209,4.488234756,3.880363476,12.09480982,5.735663855,9.384411197,3.420953766,6.923195079,5.600577414,5.163317992,4.609804572,3.575113681,3.834450603,4.939129722,5.970335799,3.446311718,3.504885649,9.480853545,5.186971256,6.018158231,4.932181224,7.90315461,3.370162173,4.03520166,6.256502416,4.630603306,3.489642933,4.496100633,5.693391668,6.236370019,5.88941196,3.134297836,7.043591227,7.610150287,5.914391428,3.828642059,4.511491601,3.750707906,3.058463145,7.016987277,9.117401187,4.467198798,5.071074737,6.336071599,5.790869077,3.026833755,4.749973024,3.08453544,6.632998302,4.654055906,3.948502071,5.8160608,4.071654827,7.724128587,5.061347623,4.574699998,7.320857415,4.265560252,5.750548345,3.563562181,5.791439451,3.249915783,6.733608718,6.062985526,3.246859305,4.856581208,4.722409717,8.325976934,6.225299682,5.440872588,3.2766383,4.975718284,7.590986954,5.050380271,4.626158634,5.157349865,3.0019062,5.749262323,5.254266569,7.78213369,4.187928621,3.374412698,5.392473607,4.103294853,5.303969804,3.020992482,4.452809182,7.02290231,5.275210473,4.683748533,7.216374795,5.187526662,6.082359254,8.260413936,8.209598382,11.14947905,5.482110855,4.683736327,6.049052012,3.946961587
731,4.626938193,4.608908685,5.028031158,6.741812582,3.411315081,5.614648743,4.467010558,3.114024741,3.379108888,6.396592631,4.54475035,5.428318637,3.33017615,4.161337971,3.46308927,5.192432191,3.844766956,5.401273286,3.852566179,6.482607219,7.600068973,3.454835558,4.486491228,3.409128948,3.325882948,2.934299799,6.861005287,7.109869382,7.335352052,3.036572405,4.454734545,8.218170464,8.107557121,8.696146364,6.977332598,3.552395057,2.991413546,6.001431905,3.93646676,4.973275463,2.721374283,3.919667426,4.967105035,3.308621223,3.192278515,3.958747043,3.290365962,6.006392857,3.059971356,9.058592289,7.259646587,5.142101758,6.212947685,2.884725858,3.191428411,4.754054917,8.444896592,4.138389931,4.143232165,6.40998894,6.181695957,4.164637981,12.37412597,6.586414679,3.772303901,5.578977145,5.162382569,3.961440332,5.996782575,4.181444076,4.03124889,5.159577123,5.767774689,5.392576455,6.572852046,6.177764417,8.384884776,6.023442701,4.857696686,3.352793754,3.347594472,5.36564323,3.380137345,2.976718812,7.419573326,7.709053619,3.888691418,4.960469804,7.512654876,3.972790871,6.909647113,9.082072844,5.191951692,8.318138955,4.67878666,3.404022158,3.574222667,10.62025205,6.795521684,3.581708017,3.377898653,4.628732984,3.627528096,11.94700691,6.164057267,10.20880366,3.392751605,9.241882803,4.526533864,7.282465755,4.665919327,3.551548803,3.983137049,3.786119537,5.295136508,3.593872866,3.865250067,10.33830685,6.169361706,4.521135889,5.262859604,5.685344234,3.03110785,3.586343434,5.873847251,4.234829415,3.330700963,4.667486242,5.714595075,6.94820359,4.38163602,3.429178636,5.649816091,7.5233284,5.27600439,3.452511226,3.946939373,3.618969617,3.244601194,7.94733578,8.338409828,5.019744944,4.928762957,4.922021484,5.283146301,3.109201142,4.26704568,3.446710647,6.713229696,4.596997498,3.827711742,6.549048906,3.855753227,5.565455534,5.101814775,4.93567683,6.640946669,4.364820226,5.359811479,4.064665149,5.6446719,3.557189402,4.658058686,5.586451102,3.502240846,4.278896612,4.892707245,6.624694181,7.54323117,4.481627498,3.336490215,3.694630157,8.121340637,5.934215559,4.494367446,6.107875702,3.292917111,3.117011122,4.857465477,8.043457563,4.01029333,3.52664012,4.148797579,3.944586607,4.965424447,2.790156264,4.483599682,5.708605479,5.91915248,4.282359276,8.760989518,4.578426019,4.903584744,8.669759969,8.534225691,9.555378907,5.002491424,4.836295809,5.620226986,3.891595438
346,4.682496054,5.114289943,3.238418735,5.660601158,3.604940574,5.980714001,4.526016079,3.564053987,3.356726923,5.155196542,4.386031262,5.629218305,3.288211178,4.28150348,3.494103594,7.033772827,3.910971676,6.069579242,6.523072425,4.25419649,6.86191609,3.595172327,4.484908919,6.946980053,3.445091782,2.996277539,8.281650911,7.203235372,7.174081447,3.204388306,4.557353146,8.393130655,7.655390745,7.963281702,6.646477739,3.597739672,2.980129552,6.268773559,4.516312004,4.597556011,2.698014048,4.875518487,5.63204613,3.211167488,3.237670371,4.346054719,2.956726563,5.569917477,3.45253787,9.166315887,6.462027283,3.766343486,5.248380897,3.18425489,3.310779037,5.197386793,8.155548936,4.330612482,4.673149241,3.610829757,5.853260148,4.833546513,12.48545285,6.209987696,3.727236204,6.374278827,3.682335627,4.484897245,4.980630685,2.995399273,4.090349745,5.943412406,5.249148038,5.688606008,6.500088748,5.005147191,7.02350903,4.874851369,4.449693879,3.451988932,3.032992408,3.748355128,3.837023835,3.142086797,7.265308717,7.855614757,3.661811037,4.155926097,8.519155589,3.449177745,6.482417779,11.26137,4.527087745,8.433232031,4.932703253,3.321008038,3.786044736,10.60479119,5.726542897,4.094291322,3.373996583,4.542942936,5.335209053,12.29694546,5.693861356,10.11373724,3.246685518,8.179812226,4.573282556,6.297129959,4.184395196,3.732770795,4.019461948,4.018564751,4.391892416,3.630546097,3.630334012,9.406070808,6.003548793,5.168074046,5.385955586,5.65451126,3.217022132,3.689516786,6.423298166,3.703531984,3.316560657,5.791960531,5.171811907,5.878213726,5.803605156,3.435062076,6.01255157,7.356609265,5.694920119,3.426972861,4.025197194,3.628109968,3.262446736,7.1498175,8.954204033,4.70711401,4.958960809,5.708946516,5.082660385,3.284805607,4.494510035,3.622088024,5.621473758,4.459715643,4.602886515,3.555700704,4.117416724,6.017234901,5.308411667,5.520455988,8.78299591,4.3254773,5.187397535,4.181963713,5.287819591,3.350561156,5.025870184,6.415579444,3.684658316,4.533536843,4.540407848,6.957100093,5.17223872,4.898729336,3.319430121,5.341456657,7.778032399,5.408646678,4.646921652,5.789941128,4.44263565,4.782450084,4.678501497,7.599478061,4.270025503,3.479717489,4.557388675,4.74163064,5.746485413,3.125519574,4.499722434,6.124776527,5.607717366,3.412212026,7.711194539,3.934578226,4.472330022,9.098127366,8.693739828,8.737989353,4.72923632,3.843290922,6.383542541,4.161820932
643,4.191100793,4.63743879,6.722897563,5.360620735,3.797577822,5.425182986,6.009651984,3.263337837,3.418153725,5.713200743,5.385573461,5.653815987,3.260896138,3.527536186,3.509759543,4.395357361,3.794085622,5.499727665,5.618144283,4.416935884,6.59961188,3.790019906,4.30811443,7.595049367,3.616112765,2.990507905,5.97917623,6.264223233,8.128154684,3.146507148,5.431402851,8.080199465,9.431841495,8.260042017,5.87669417,3.746268997,2.807849459,6.121282926,4.946075891,4.998559012,2.722536567,5.504682384,6.872820551,3.898572604,3.204023308,3.40489429,3.270268232,3.580161364,3.182525445,8.398546565,7.616140704,6.101399472,5.171610669,3.220832629,3.083938764,6.065561913,7.85187035,4.885256217,4.555884507,4.772543529,6.108653981,3.732654054,11.94631243,5.903835795,3.667417157,5.882517211,4.251476921,4.339382746,4.90079008,3.285299625,4.188503882,5.510251679,5.972791835,5.53478838,7.188009392,7.076030062,7.661282621,7.47501595,4.360545857,3.29510455,3.545778978,8.9506706,3.40056196,2.910212683,4.13720318,7.264245143,4.639127925,3.654558678,7.52982371,3.938365301,6.76302824,9.760381289,5.366130615,8.522423371,5.168419636,3.752610643,3.588187695,10.73810958,6.460117635,3.790336962,3.434175029,5.339700791,3.740973649,11.59573803,6.085850078,9.498478682,3.120589264,8.105488468,3.704327211,4.773802135,4.618603159,3.903313696,3.529108563,4.802532043,4.980669032,3.542819457,3.655859432,10.01355866,5.695851978,4.795774627,6.784783793,6.522330214,4.009998397,3.891527857,6.119256358,4.244613823,3.878122403,2.935170626,5.032769162,6.427115874,5.275763476,3.410356629,6.919115009,6.783054379,5.650130652,6.032442131,3.853670489,3.62167396,3.171534778,4.612469776,8.47911353,3.809638419,4.744601058,5.524338211,4.883994585,3.155500915,3.949260073,3.676887125,4.619847865,4.581567815,4.431658785,3.415854572,4.14200092,6.22534823,6.648440532,4.259435684,7.288951241,4.516489832,5.181178195,3.910024062,6.235396067,3.282540413,5.190335309,5.236233948,3.568261046,5.007264286,4.769316277,7.507727025,7.789160979,5.037439374,3.340519773,4.258345196,6.608336613,4.483174653,7.230480067,5.478829597,3.788289293,3.17915268,5.259962738,8.09041743,4.183998762,3.475690021,4.527749498,3.503383211,5.577275761,3.022539849,4.127853143,5.662028,5.202665358,4.314177172,8.691103673,4.251390958,3.611713084,10.28372919,8.510346464,9.350615647,6.031000798,4.238303706,7.085491261,3.67547351
